,date,요일,대파_거래량(kg),대파_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),월,년,계절,대파_거래량의_1주전_평균,대파_가격의_1주전_평균,대파_거래량의_2주전_평균,대파_가격의_2주전_평균,팽이버섯_거래량의_1주전_평균,팽이버섯_가격의_1주전_평균,팽이버섯_거래량의_2주전_평균,팽이버섯_가격의_2주전_평균,깻잎_거래량의_1주전_평균,깻잎_가격의_1주전_평균,깻잎_거래량의_2주전_평균,깻잎_가격의_2주전_평균,캠벨얼리_거래량의_1주전_평균,캠벨얼리_가격의_1주전_평균,캠벨얼리_거래량의_2주전_평균,캠벨얼리_가격의_2주전_평균,토마토_거래량의_1주전_평균,토마토_가격의_1주전_평균,토마토_거래량의_2주전_평균,토마토_가격의_2주전_평균
1276,2019-06-30,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2019,2,634818.6666666666,1095.6666666666667,645227.0499999999,1174.6666666666667,114484.15000000001,1583.5,113803.54166666667,1652.0833333333333,120560.48333333334,2815.1666666666665,123161.125,2850.0,13716.25,6554.333333333333,10898.441666666668,7327.333333333333,647027.25,1176.6666666666667,664626.875,1229.8333333333333
1277,2019-07-01,월요일,608522.4,1252.0,160582.0,2823.0,113077.5,1703.0,689279.0,949.0,30301.0,4899.0,7,2019,2,625371.8833333334,1124.5,630095.275,1110.0833333333333,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,119227.33333333333,2752.8333333333335,119893.90833333333,2784.0,24290.11666666667,5193.833333333333,19003.183333333334,5874.083333333333,548693.1666666666,982.6666666666666,597860.2083333334,1079.6666666666667
1278,2019-07-02,화요일,636756.8,1243.0,121352.0,2522.0,108954.0,1776.0,454530.0,976.0,31160.0,4911.0,7,2019,2,625371.8833333334,1124.5,630095.275,1110.0833333333333,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,119227.33333333333,2752.8333333333335,119893.90833333333,2784.0,24290.11666666667,5193.833333333333,19003.183333333334,5874.083333333333,548693.1666666666,982.6666666666666,597860.2083333334,1079.6666666666667
1279,2019-07-03,수요일,641362.6,1176.0,116128.3,2481.0,108155.4,1762.0,470880.5,1022.0,37975.0,4920.0,7,2019,2,625371.8833333334,1124.5,630095.275,1110.0833333333333,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,119227.33333333333,2752.8333333333335,119893.90833333333,2784.0,24290.11666666667,5193.833333333333,19003.183333333334,5874.083333333333,548693.1666666666,982.6666666666666,597860.2083333334,1079.6666666666667
1280,2019-07-04,목요일,608747.2,1104.0,107440.6,2381.0,103100.5,1707.0,365410.0,1075.0,34882.0,4850.0,7,2019,2,625371.8833333334,1124.5,630095.275,1110.0833333333333,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,119227.33333333333,2752.8333333333335,119893.90833333333,2784.0,24290.11666666667,5193.833333333333,19003.183333333334,5874.083333333333,548693.1666666666,982.6666666666666,597860.2083333334,1079.6666666666667
1281,2019-07-05,금요일,591338.3,1051.0,106933.5,2535.0,109166.0,1710.0,398198.0,1084.0,36907.0,5079.0,7,2019,2,625371.8833333334,1124.5,630095.275,1110.0833333333333,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,119227.33333333333,2752.8333333333335,119893.90833333333,2784.0,24290.11666666667,5193.833333333333,19003.183333333334,5874.083333333333,548693.1666666666,982.6666666666666,597860.2083333334,1079.6666666666667
1282,2019-07-06,토요일,579274.6,1066.0,110540.0,2826.0,105175.0,1765.0,424102.0,1104.0,40678.0,5204.0,7,2019,2,625371.8833333334,1124.5,630095.275,1110.0833333333333,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,119227.33333333333,2752.8333333333335,119893.90833333333,2784.0,24290.11666666667,5193.833333333333,19003.183333333334,5874.083333333333,548693.1666666666,982.6666666666666,597860.2083333334,1079.6666666666667
1283,2019-07-07,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,2,625371.8833333334,1124.5,630095.275,1110.0833333333333,111460.14999999998,1545.8333333333333,112972.15000000001,1564.6666666666667,119227.33333333333,2752.8333333333335,119893.90833333333,2784.0,24290.11666666667,5193.833333333333,19003.183333333334,5874.083333333333,548693.1666666666,982.6666666666666,597860.2083333334,1079.6666666666667
1284,2019-07-08,월요일,625073.1,1294.0,140993.5,3035.0,114324.2,1853.0,586964.0,1106.0,59158.0,5079.0,7,2019,2,611000.3166666667,1148.6666666666667,618186.1,1136.5833333333333,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,120496.06666666667,2594.6666666666665,119861.70000000001,2673.75,35317.166666666664,4977.166666666667,29803.641666666666,5085.5,467066.5833333333,1035.0,507879.875,1008.8333333333334
1285,2019-07-09,화요일,600345.1,1222.0,104592.7,3125.0,114088.9,1829.0,428759.5,1184.0,67934.0,4763.0,7,2019,2,611000.3166666667,1148.6666666666667,618186.1,1136.5833333333333,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,120496.06666666667,2594.6666666666665,119861.70000000001,2673.75,35317.166666666664,4977.166666666667,29803.641666666666,5085.5,467066.5833333333,1035.0,507879.875,1008.8333333333334
1286,2019-07-10,수요일,549130.0,1383.0,106617.6,3297.0,107824.0,1778.0,440960.0,1182.0,58404.0,4800.0,7,2019,2,611000.3166666667,1148.6666666666667,618186.1,1136.5833333333333,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,120496.06666666667,2594.6666666666665,119861.70000000001,2673.75,35317.166666666664,4977.166666666667,29803.641666666666,5085.5,467066.5833333333,1035.0,507879.875,1008.8333333333334
1287,2019-07-11,목요일,564972.4,1532.0,103623.6,3471.0,107687.0,1751.0,369286.0,1249.0,42916.0,4716.0,7,2019,2,611000.3166666667,1148.6666666666667,618186.1,1136.5833333333333,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,120496.06666666667,2594.6666666666665,119861.70000000001,2673.75,35317.166666666664,4977.166666666667,29803.641666666666,5085.5,467066.5833333333,1035.0,507879.875,1008.8333333333334
1288,2019-07-12,금요일,538180.2,1510.0,102312.7,3627.0,111599.0,1871.0,398132.0,1221.0,57117.0,4733.0,7,2019,2,611000.3166666667,1148.6666666666667,618186.1,1136.5833333333333,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,120496.06666666667,2594.6666666666665,119861.70000000001,2673.75,35317.166666666664,4977.166666666667,29803.641666666666,5085.5,467066.5833333333,1035.0,507879.875,1008.8333333333334
1289,2019-07-13,토요일,575663.7,1523.0,109557.9,3442.0,112097.0,1892.0,465965.2,1117.0,68009.5,4778.0,7,2019,2,611000.3166666667,1148.6666666666667,618186.1,1136.5833333333333,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,120496.06666666667,2594.6666666666665,119861.70000000001,2673.75,35317.166666666664,4977.166666666667,29803.641666666666,5085.5,467066.5833333333,1035.0,507879.875,1008.8333333333334
1290,2019-07-14,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,2,611000.3166666667,1148.6666666666667,618186.1,1136.5833333333333,107938.06666666667,1737.1666666666667,109699.10833333332,1641.5,120496.06666666667,2594.6666666666665,119861.70000000001,2673.75,35317.166666666664,4977.166666666667,29803.641666666666,5085.5,467066.5833333333,1035.0,507879.875,1008.8333333333334
1291,2019-07-15,월요일,737485.9,1370.0,152013.2,3269.0,118647.3,1997.0,537377.0,1095.0,82147.0,4837.0,7,2019,2,575560.75,1410.6666666666667,593280.5333333333,1279.6666666666667,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,111283.0,3332.8333333333335,115889.53333333333,2963.75,58923.083333333336,4811.5,47120.125,4894.333333333333,448344.45,1176.5,457705.51666666666,1105.75
1292,2019-07-16,화요일,711663.4,1212.0,116288.7,2882.0,109553.1,2062.0,320519.0,1106.0,77618.5,4529.0,7,2019,2,575560.75,1410.6666666666667,593280.5333333333,1279.6666666666667,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,111283.0,3332.8333333333335,115889.53333333333,2963.75,58923.083333333336,4811.5,47120.125,4894.333333333333,448344.45,1176.5,457705.51666666666,1105.75
1293,2019-07-17,수요일,686254.8,1050.0,115405.6,2679.0,118052.0,1827.0,295762.0,1137.0,81715.5,4527.0,7,2019,2,575560.75,1410.6666666666667,593280.5333333333,1279.6666666666667,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,111283.0,3332.8333333333335,115889.53333333333,2963.75,58923.083333333336,4811.5,47120.125,4894.333333333333,448344.45,1176.5,457705.51666666666,1105.75
1294,2019-07-18,목요일,644403.8,1034.0,108534.1,2523.0,113109.8,1698.0,259161.2,1192.0,85726.5,4302.0,7,2019,2,575560.75,1410.6666666666667,593280.5333333333,1279.6666666666667,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,111283.0,3332.8333333333335,115889.53333333333,2963.75,58923.083333333336,4811.5,47120.125,4894.333333333333,448344.45,1176.5,457705.51666666666,1105.75
1295,2019-07-19,금요일,560471.6,1060.0,109269.4,2660.0,119129.9,1680.0,288076.0,1219.0,85856.0,4376.0,7,2019,2,575560.75,1410.6666666666667,593280.5333333333,1279.6666666666667,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,111283.0,3332.8333333333335,115889.53333333333,2963.75,58923.083333333336,4811.5,47120.125,4894.333333333333,448344.45,1176.5,457705.51666666666,1105.75
1296,2019-07-20,토요일,564005.3,1091.0,124458.0,2534.0,112634.0,1787.0,290020.0,1205.0,94790.0,4066.0,7,2019,2,575560.75,1410.6666666666667,593280.5333333333,1279.6666666666667,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,111283.0,3332.8333333333335,115889.53333333333,2963.75,58923.083333333336,4811.5,47120.125,4894.333333333333,448344.45,1176.5,457705.51666666666,1105.75
1297,2019-07-21,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,2,575560.75,1410.6666666666667,593280.5333333333,1279.6666666666667,111270.01666666666,1829.0,109604.04166666667,1783.0833333333333,111283.0,3332.8333333333335,115889.53333333333,2963.75,58923.083333333336,4811.5,47120.125,4894.333333333333,448344.45,1176.5,457705.51666666666,1105.75
1298,2019-07-22,월요일,511684.6,1343.0,143342.1,2581.0,113741.8,2033.0,413777.0,1287.0,115347.5,4208.0,7,2019,2,650714.1333333334,1136.1666666666667,613137.4416666665,1273.4166666666667,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,120994.83333333333,2757.8333333333335,116138.91666666667,3045.3333333333335,84642.25,4439.5,71782.66666666667,4625.5,331819.2,1159.0,390081.825,1167.75
1299,2019-07-23,화요일,669355.8,1152.0,113986.1,2531.0,105931.5,1982.0,298040.0,1342.0,144026.0,3841.0,7,2019,2,650714.1333333334,1136.1666666666667,613137.4416666665,1273.4166666666667,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,120994.83333333333,2757.8333333333335,116138.91666666667,3045.3333333333335,84642.25,4439.5,71782.66666666667,4625.5,331819.2,1159.0,390081.825,1167.75
1300,2019-07-24,수요일,673097.5,1043.0,108321.3,2466.0,110002.1,1922.0,337285.0,1338.0,166957.0,3645.0,7,2019,2,650714.1333333334,1136.1666666666667,613137.4416666665,1273.4166666666667,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,120994.83333333333,2757.8333333333335,116138.91666666667,3045.3333333333335,84642.25,4439.5,71782.66666666667,4625.5,331819.2,1159.0,390081.825,1167.75
1301,2019-07-25,목요일,608108.7,1115.0,100968.3,2447.0,104309.0,1910.0,300280.0,1412.0,167916.0,3273.0,7,2019,2,650714.1333333334,1136.1666666666667,613137.4416666665,1273.4166666666667,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,120994.83333333333,2757.8333333333335,116138.91666666667,3045.3333333333335,84642.25,4439.5,71782.66666666667,4625.5,331819.2,1159.0,390081.825,1167.75
1302,2019-07-26,금요일,574695.9,1190.0,93657.9,3131.0,108926.7,1875.0,342890.0,1330.0,135345.5,3459.0,7,2019,2,650714.1333333334,1136.1666666666667,613137.4416666665,1273.4166666666667,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,120994.83333333333,2757.8333333333335,116138.91666666667,3045.3333333333335,84642.25,4439.5,71782.66666666667,4625.5,331819.2,1159.0,390081.825,1167.75
1303,2019-07-27,토요일,468364.0,1140.0,92768.9,4358.0,103718.4,2000.0,381466.0,1183.0,147580.2,3269.0,7,2019,2,650714.1333333334,1136.1666666666667,613137.4416666665,1273.4166666666667,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,120994.83333333333,2757.8333333333335,116138.91666666667,3045.3333333333335,84642.25,4439.5,71782.66666666667,4625.5,331819.2,1159.0,390081.825,1167.75
1304,2019-07-28,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,2,650714.1333333334,1136.1666666666667,613137.4416666665,1273.4166666666667,115187.68333333333,1841.8333333333333,113228.84999999999,1835.4166666666667,120994.83333333333,2757.8333333333335,116138.91666666667,3045.3333333333335,84642.25,4439.5,71782.66666666667,4625.5,331819.2,1159.0,390081.825,1167.75
1305,2019-07-29,월요일,500365.4,1526.0,134491.9,3698.0,112695.4,2290.0,555141.0,1087.0,187725.9,3486.0,7,2019,2,584217.7499999999,1163.8333333333333,617465.9416666668,1150.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,108840.76666666666,2919.0,114917.79999999999,2838.4166666666665,146195.36666666667,3615.8333333333335,115418.80833333333,4027.6666666666665,345623.0,1315.3333333333333,338721.10000000003,1237.1666666666667
1306,2019-07-30,화요일,576966.6,1375.0,98596.3,3491.0,112594.2,2444.0,386254.0,1022.0,216116.0,3434.0,7,2019,2,584217.7499999999,1163.8333333333333,617465.9416666668,1150.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,108840.76666666666,2919.0,114917.79999999999,2838.4166666666665,146195.36666666667,3615.8333333333335,115418.80833333333,4027.6666666666665,345623.0,1315.3333333333333,338721.10000000003,1237.1666666666667
1307,2019-07-31,수요일,650040.8,1254.0,94845.5,4292.0,111347.2,2429.0,391912.0,982.0,249547.0,3336.0,7,2019,2,584217.7499999999,1163.8333333333333,617465.9416666668,1150.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,108840.76666666666,2919.0,114917.79999999999,2838.4166666666665,146195.36666666667,3615.8333333333335,115418.80833333333,4027.6666666666665,345623.0,1315.3333333333333,338721.10000000003,1237.1666666666667
1308,2019-08-01,목요일,566246.4,1779.0,90388.6,6071.0,117166.5,2333.0,389452.5,962.0,237141.0,3420.0,8,2019,2,584217.7499999999,1163.8333333333333,617465.9416666668,1150.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,108840.76666666666,2919.0,114917.79999999999,2838.4166666666665,146195.36666666667,3615.8333333333335,115418.80833333333,4027.6666666666665,345623.0,1315.3333333333333,338721.10000000003,1237.1666666666667
1309,2019-08-02,금요일,659580.7,1410.0,110091.7,7739.0,135984.0,2346.0,399899.0,974.0,280812.0,3659.0,8,2019,2,584217.7499999999,1163.8333333333333,617465.9416666668,1150.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,108840.76666666666,2919.0,114917.79999999999,2838.4166666666665,146195.36666666667,3615.8333333333335,115418.80833333333,4027.6666666666665,345623.0,1315.3333333333333,338721.10000000003,1237.1666666666667
1310,2019-08-03,토요일,126442.4,1314.0,15447.9,6994.0,20590.0,2198.0,119185.0,733.0,132037.0,3396.0,8,2019,2,584217.7499999999,1163.8333333333333,617465.9416666668,1150.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,108840.76666666666,2919.0,114917.79999999999,2838.4166666666665,146195.36666666667,3615.8333333333335,115418.80833333333,4027.6666666666665,345623.0,1315.3333333333333,338721.10000000003,1237.1666666666667
1311,2019-08-04,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2019,2,584217.7499999999,1163.8333333333333,617465.9416666668,1150.0,107771.58333333333,1953.6666666666667,111479.63333333332,1897.75,108840.76666666666,2919.0,114917.79999999999,2838.4166666666665,146195.36666666667,3615.8333333333335,115418.80833333333,4027.6666666666665,345623.0,1315.3333333333333,338721.10000000003,1237.1666666666667
1312,2019-08-05,월요일,724898.9,1484.0,133387.5,5410.0,135173.0,2687.0,550383.0,933.0,381630.3,3427.0,8,2019,2,513273.71666666673,1443.0,548745.7333333333,1303.4166666666667,101729.55,2340.0,104750.56666666665,2146.8333333333335,90643.65000000001,5380.833333333333,99742.20833333333,4149.916666666667,217229.81666666665,3455.1666666666665,181712.59166666665,3535.5,373640.5833333333,960.0,359631.7916666667,1137.6666666666667
1313,2019-08-06,화요일,713851.7,1316.0,92736.0,4924.0,118182.1,2319.0,357518.0,1027.0,354470.0,3265.0,8,2019,2,513273.71666666673,1443.0,548745.7333333333,1303.4166666666667,101729.55,2340.0,104750.56666666665,2146.8333333333335,90643.65000000001,5380.833333333333,99742.20833333333,4149.916666666667,217229.81666666665,3455.1666666666665,181712.59166666665,3535.5,373640.5833333333,960.0,359631.7916666667,1137.6666666666667
1314,2019-08-07,수요일,626975.6,1341.0,92278.3,5239.0,119541.1,1994.0,322450.0,1051.0,299638.2,3183.0,8,2019,2,513273.71666666673,1443.0,548745.7333333333,1303.4166666666667,101729.55,2340.0,104750.56666666665,2146.8333333333335,90643.65000000001,5380.833333333333,99742.20833333333,4149.916666666667,217229.81666666665,3455.1666666666665,181712.59166666665,3535.5,373640.5833333333,960.0,359631.7916666667,1137.6666666666667
1315,2019-08-08,목요일,521992.1,1630.0,82061.9,6655.0,112502.2,1872.0,316057.0,1160.0,238441.2,3312.0,8,2019,2,513273.71666666673,1443.0,548745.7333333333,1303.4166666666667,101729.55,2340.0,104750.56666666665,2146.8333333333335,90643.65000000001,5380.833333333333,99742.20833333333,4149.916666666667,217229.81666666665,3455.1666666666665,181712.59166666665,3535.5,373640.5833333333,960.0,359631.7916666667,1137.6666666666667
1316,2019-08-09,금요일,584658.5,1473.0,92468.8,7202.0,111326.1,1905.0,388380.5,1176.0,300535.0,3245.0,8,2019,2,513273.71666666673,1443.0,548745.7333333333,1303.4166666666667,101729.55,2340.0,104750.56666666665,2146.8333333333335,90643.65000000001,5380.833333333333,99742.20833333333,4149.916666666667,217229.81666666665,3455.1666666666665,181712.59166666665,3535.5,373640.5833333333,960.0,359631.7916666667,1137.6666666666667
1317,2019-08-10,토요일,629190.5,1312.0,112888.6,6320.0,110215.0,2035.0,430980.0,1046.0,340813.0,3295.0,8,2019,2,513273.71666666673,1443.0,548745.7333333333,1303.4166666666667,101729.55,2340.0,104750.56666666665,2146.8333333333335,90643.65000000001,5380.833333333333,99742.20833333333,4149.916666666667,217229.81666666665,3455.1666666666665,181712.59166666665,3535.5,373640.5833333333,960.0,359631.7916666667,1137.6666666666667
1318,2019-08-11,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2019,2,513273.71666666673,1443.0,548745.7333333333,1303.4166666666667,101729.55,2340.0,104750.56666666665,2146.8333333333335,90643.65000000001,5380.833333333333,99742.20833333333,4149.916666666667,217229.81666666665,3455.1666666666665,181712.59166666665,3535.5,373640.5833333333,960.0,359631.7916666667,1137.6666666666667
1319,2019-08-12,월요일,683920.4,1397.0,138800.2,5213.0,124190.7,2007.0,534465.0,1071.0,476319.4,3047.0,8,2019,2,633594.55,1426.0,573434.1333333333,1434.5,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,100970.18333333333,5958.333333333333,95806.91666666669,5669.583333333333,319254.61666666664,3287.8333333333335,268242.2166666667,3371.5,394294.75,1065.5,383967.6666666667,1012.75
1320,2019-08-13,화요일,618858.9,1399.0,94047.1,4676.0,119652.6,1957.0,443562.0,1130.0,367572.0,3001.0,8,2019,2,633594.55,1426.0,573434.1333333333,1434.5,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,100970.18333333333,5958.333333333333,95806.91666666669,5669.583333333333,319254.61666666664,3287.8333333333335,268242.2166666667,3371.5,394294.75,1065.5,383967.6666666667,1012.75
1321,2019-08-14,수요일,606828.1,1283.0,96222.2,4441.0,115034.5,1814.0,410304.0,1130.0,439353.5,3007.0,8,2019,2,633594.55,1426.0,573434.1333333333,1434.5,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,100970.18333333333,5958.333333333333,95806.91666666669,5669.583333333333,319254.61666666664,3287.8333333333335,268242.2166666667,3371.5,394294.75,1065.5,383967.6666666667,1012.75
1322,2019-08-15,목요일,620987.7,1247.0,92151.2,4499.0,114954.7,1757.0,350150.5,1108.0,473582.5,2947.0,8,2019,2,633594.55,1426.0,573434.1333333333,1434.5,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,100970.18333333333,5958.333333333333,95806.91666666669,5669.583333333333,319254.61666666664,3287.8333333333335,268242.2166666667,3371.5,394294.75,1065.5,383967.6666666667,1012.75
1323,2019-08-16,금요일,547518.8,1408.0,91029.7,5690.0,118867.6,1733.0,374165.0,1142.0,354797.0,3243.0,8,2019,2,633594.55,1426.0,573434.1333333333,1434.5,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,100970.18333333333,5958.333333333333,95806.91666666669,5669.583333333333,319254.61666666664,3287.8333333333335,268242.2166666667,3371.5,394294.75,1065.5,383967.6666666667,1012.75
1324,2019-08-17,토요일,556640.2,1466.0,101617.4,7001.0,112132.8,1865.0,498211.0,1067.0,474096.0,3342.0,8,2019,2,633594.55,1426.0,573434.1333333333,1434.5,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,100970.18333333333,5958.333333333333,95806.91666666669,5669.583333333333,319254.61666666664,3287.8333333333335,268242.2166666667,3371.5,394294.75,1065.5,383967.6666666667,1012.75
1325,2019-08-18,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2019,2,633594.55,1426.0,573434.1333333333,1434.5,117823.25,2135.3333333333335,109776.40000000001,2237.6666666666665,100970.18333333333,5958.333333333333,95806.91666666669,5669.583333333333,319254.61666666664,3287.8333333333335,268242.2166666667,3371.5,394294.75,1065.5,383967.6666666667,1012.75
1326,2019-08-19,월요일,705001.0,1434.0,133571.6,5622.0,125058.9,1919.0,690498.5,1062.0,702773.9,3047.0,8,2019,2,605792.35,1366.6666666666667,619693.4500000001,1396.3333333333333,117472.15000000001,1855.5,117647.7,1995.4166666666667,102311.3,5253.333333333333,101640.74166666665,5605.833333333333,430953.39999999997,3097.8333333333335,375104.0083333333,3192.8333333333335,435142.9166666667,1108.0,414718.8333333333,1086.75
1327,2019-08-20,화요일,739837.8,1383.0,98729.3,5185.0,121628.6,1924.0,477318.0,1069.0,683373.1,2895.0,8,2019,2,605792.35,1366.6666666666667,619693.4500000001,1396.3333333333333,117472.15000000001,1855.5,117647.7,1995.4166666666667,102311.3,5253.333333333333,101640.74166666665,5605.833333333333,430953.39999999997,3097.8333333333335,375104.0083333333,3192.8333333333335,435142.9166666667,1108.0,414718.8333333333,1086.75
1328,2019-08-21,수요일,736050.8,1185.0,94542.6,5599.0,112976.1,1945.0,410820.0,1048.0,693785.5,2692.0,8,2019,2,605792.35,1366.6666666666667,619693.4500000001,1396.3333333333333,117472.15000000001,1855.5,117647.7,1995.4166666666667,102311.3,5253.333333333333,101640.74166666665,5605.833333333333,430953.39999999997,3097.8333333333335,375104.0083333333,3192.8333333333335,435142.9166666667,1108.0,414718.8333333333,1086.75
1329,2019-08-22,목요일,686768.9,1251.0,87415.2,5953.0,110593.8,2015.0,352043.5,1071.0,613972.0,2641.0,8,2019,2,605792.35,1366.6666666666667,619693.4500000001,1396.3333333333333,117472.15000000001,1855.5,117647.7,1995.4166666666667,102311.3,5253.333333333333,101640.74166666665,5605.833333333333,430953.39999999997,3097.8333333333335,375104.0083333333,3192.8333333333335,435142.9166666667,1108.0,414718.8333333333,1086.75
1330,2019-08-23,금요일,589269.2,1186.0,86149.1,6596.0,115043.1,2073.0,338570.0,1189.0,475825.5,2872.0,8,2019,2,605792.35,1366.6666666666667,619693.4500000001,1396.3333333333333,117472.15000000001,1855.5,117647.7,1995.4166666666667,102311.3,5253.333333333333,101640.74166666665,5605.833333333333,430953.39999999997,3097.8333333333335,375104.0083333333,3192.8333333333335,435142.9166666667,1108.0,414718.8333333333,1086.75
1331,2019-08-24,토요일,607076.4,1169.0,108172.4,5940.0,108897.6,2280.0,376712.0,1169.0,728834.0,2768.0,8,2019,2,605792.35,1366.6666666666667,619693.4500000001,1396.3333333333333,117472.15000000001,1855.5,117647.7,1995.4166666666667,102311.3,5253.333333333333,101640.74166666665,5605.833333333333,430953.39999999997,3097.8333333333335,375104.0083333333,3192.8333333333335,435142.9166666667,1108.0,414718.8333333333,1086.75
1332,2019-08-25,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2019,2,605792.35,1366.6666666666667,619693.4500000001,1396.3333333333333,117472.15000000001,1855.5,117647.7,1995.4166666666667,102311.3,5253.333333333333,101640.74166666665,5605.833333333333,430953.39999999997,3097.8333333333335,375104.0083333333,3192.8333333333335,435142.9166666667,1108.0,414718.8333333333,1086.75
1333,2019-08-26,월요일,785692.8,1197.0,139136.2,5682.0,134422.6,2519.0,530680.0,1251.0,977702.0,2713.0,8,2019,2,677334.0166666667,1268.0,641563.1833333333,1317.3333333333333,115699.68333333333,2026.0,116585.91666666669,1940.75,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,649760.6666666666,2819.1666666666665,540357.0333333333,2958.5,440993.6666666667,1101.3333333333333,438068.2916666667,1104.6666666666667
1334,2019-08-27,화요일,759695.0,1132.0,95439.0,5664.0,120197.8,2231.0,324729.0,1294.0,911868.9,2608.0,8,2019,2,677334.0166666667,1268.0,641563.1833333333,1317.3333333333333,115699.68333333333,2026.0,116585.91666666669,1940.75,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,649760.6666666666,2819.1666666666665,540357.0333333333,2958.5,440993.6666666667,1101.3333333333333,438068.2916666667,1104.6666666666667
1335,2019-08-28,수요일,631285.8,1142.0,93664.6,5831.0,111053.8,2221.0,307722.4,1443.0,728384.3,2616.0,8,2019,2,677334.0166666667,1268.0,641563.1833333333,1317.3333333333333,115699.68333333333,2026.0,116585.91666666669,1940.75,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,649760.6666666666,2819.1666666666665,540357.0333333333,2958.5,440993.6666666667,1101.3333333333333,438068.2916666667,1104.6666666666667
1336,2019-08-29,목요일,704924.4,1165.0,90890.6,5891.0,110485.0,2313.0,251770.5,1591.0,729382.6,2652.0,8,2019,2,677334.0166666667,1268.0,641563.1833333333,1317.3333333333333,115699.68333333333,2026.0,116585.91666666669,1940.75,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,649760.6666666666,2819.1666666666665,540357.0333333333,2958.5,440993.6666666667,1101.3333333333333,438068.2916666667,1104.6666666666667
1337,2019-08-30,금요일,656788.2,1301.0,102299.3,5978.0,113842.3,2374.0,292202.0,1720.0,836552.0,2512.0,8,2019,2,677334.0166666667,1268.0,641563.1833333333,1317.3333333333333,115699.68333333333,2026.0,116585.91666666669,1940.75,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,649760.6666666666,2819.1666666666665,540357.0333333333,2958.5,440993.6666666667,1101.3333333333333,438068.2916666667,1104.6666666666667
