date,요일,샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg),샤인마스캇_거래량의_1주전_평균,샤인마스캇_가격의_1주전_평균,샤인마스캇_거래량의_2주전_평균,샤인마스캇_가격의_2주전_평균,계절
2018-08-05,일요일,0.0,0.0,2451.6666666666665,10966.0,2017.6666666666667,12064.5,2
2018-08-06,월요일,4558.0,8427.0,2748.6666666666665,8828.833333333334,2600.1666666666665,9897.416666666666,2
2018-08-07,화요일,2782.0,9354.0,2748.6666666666665,8828.833333333334,2600.1666666666665,9897.416666666666,2
2018-08-08,수요일,4276.0,9739.0,2748.6666666666665,8828.833333333334,2600.1666666666665,9897.416666666666,2
2018-08-09,목요일,5526.0,8946.0,2748.6666666666665,8828.833333333334,2600.1666666666665,9897.416666666666,2
2018-08-10,금요일,5048.0,9169.0,2748.6666666666665,8828.833333333334,2600.1666666666665,9897.416666666666,2
2018-08-11,토요일,4898.0,9995.0,2748.6666666666665,8828.833333333334,2600.1666666666665,9897.416666666666,2
2018-08-12,일요일,0.0,0.0,2748.6666666666665,8828.833333333334,2600.1666666666665,9897.416666666666,2
2018-08-13,월요일,7632.0,9508.0,4514.666666666667,9271.666666666666,3631.6666666666665,9050.25,2
2018-08-14,화요일,5158.0,8957.0,4514.666666666667,9271.666666666666,3631.6666666666665,9050.25,2
2018-08-15,수요일,8596.0,8197.0,4514.666666666667,9271.666666666666,3631.6666666666665,9050.25,2
2018-08-16,목요일,6542.0,7988.0,4514.666666666667,9271.666666666666,3631.6666666666665,9050.25,2
2018-08-17,금요일,6088.0,8313.0,4514.666666666667,9271.666666666666,3631.6666666666665,9050.25,2
2018-08-18,토요일,5332.0,8020.0,4514.666666666667,9271.666666666666,3631.6666666666665,9050.25,2
2018-08-19,일요일,0.0,0.0,4514.666666666667,9271.666666666666,3631.6666666666665,9050.25,2
2018-08-20,월요일,8098.0,8200.0,6558.0,8497.166666666666,5536.333333333333,8884.416666666666,2
2018-08-21,화요일,5450.0,8082.0,6558.0,8497.166666666666,5536.333333333333,8884.416666666666,2
2018-08-22,수요일,5932.0,8697.0,6558.0,8497.166666666666,5536.333333333333,8884.416666666666,2
2018-08-23,목요일,5746.0,9141.0,6558.0,8497.166666666666,5536.333333333333,8884.416666666666,2
2018-08-24,금요일,2382.0,9664.0,6558.0,8497.166666666666,5536.333333333333,8884.416666666666,2
2018-08-25,토요일,5082.0,10426.0,6558.0,8497.166666666666,5536.333333333333,8884.416666666666,2
2018-08-26,일요일,0.0,0.0,6558.0,8497.166666666666,5536.333333333333,8884.416666666666,2
2018-08-27,월요일,8245.0,9731.0,5448.333333333333,9035.0,6003.166666666667,8766.083333333334,2
2018-08-28,화요일,7212.0,9628.0,5448.333333333333,9035.0,6003.166666666667,8766.083333333334,2
2018-08-29,수요일,7026.0,9325.0,5448.333333333333,9035.0,6003.166666666667,8766.083333333334,2
2018-08-30,목요일,5398.0,9236.0,5448.333333333333,9035.0,6003.166666666667,8766.083333333334,2
2018-08-31,금요일,4024.0,8123.0,5448.333333333333,9035.0,6003.166666666667,8766.083333333334,2
2018-09-01,토요일,5052.0,9187.0,5448.333333333333,9035.0,6003.166666666667,8766.083333333334,3
2018-09-02,일요일,0.0,0.0,5448.333333333333,9035.0,6003.166666666667,8766.083333333334,3
2018-09-03,월요일,18584.0,8304.0,6159.5,9205.0,5803.916666666667,9120.0,3
2018-09-04,화요일,7516.0,9320.0,6159.5,9205.0,5803.916666666667,9120.0,3
2018-09-05,수요일,7020.0,9096.0,6159.5,9205.0,5803.916666666667,9120.0,3
2018-09-06,목요일,8153.0,9078.0,6159.5,9205.0,5803.916666666667,9120.0,3
2018-09-07,금요일,10533.0,9204.0,6159.5,9205.0,5803.916666666667,9120.0,3
2018-09-08,토요일,12485.0,9252.0,6159.5,9205.0,5803.916666666667,9120.0,3
2018-09-09,일요일,0.0,0.0,6159.5,9205.0,5803.916666666667,9120.0,3
2018-09-10,월요일,13139.0,9031.0,10715.166666666666,9042.333333333334,8437.333333333334,9123.666666666666,3
2018-09-11,화요일,15335.0,8944.0,10715.166666666666,9042.333333333334,8437.333333333334,9123.666666666666,3
2018-09-12,수요일,16577.0,8307.0,10715.166666666666,9042.333333333334,8437.333333333334,9123.666666666666,3
2018-09-13,목요일,16796.0,8216.0,10715.166666666666,9042.333333333334,8437.333333333334,9123.666666666666,3
2018-09-14,금요일,15293.0,8003.0,10715.166666666666,9042.333333333334,8437.333333333334,9123.666666666666,3
2018-09-15,토요일,12821.0,8309.0,10715.166666666666,9042.333333333334,8437.333333333334,9123.666666666666,3
2018-09-16,일요일,216.0,6500.0,10715.166666666666,9042.333333333334,8437.333333333334,9123.666666666666,3
2018-09-17,월요일,20644.0,8523.0,12882.42857142857,8187.142857142857,11882.153846153846,8581.846153846154,3
2018-09-18,화요일,19494.0,8791.0,12882.42857142857,8187.142857142857,11882.153846153846,8581.846153846154,3
2018-09-19,수요일,23981.0,8081.0,12882.42857142857,8187.142857142857,11882.153846153846,8581.846153846154,3
2018-09-20,목요일,21285.0,7781.0,12882.42857142857,8187.142857142857,11882.153846153846,8581.846153846154,3
2018-09-21,금요일,23036.0,7770.0,12882.42857142857,8187.142857142857,11882.153846153846,8581.846153846154,3
2018-09-22,토요일,19734.0,8456.0,12882.42857142857,8187.142857142857,11882.153846153846,8581.846153846154,3
2018-09-23,일요일,503.0,9350.0,12882.42857142857,8187.142857142857,11882.153846153846,8581.846153846154,3
2018-09-24,월요일,0.0,0.0,18382.428571428572,8393.142857142857,15632.42857142857,8290.142857142857,3
2018-09-25,화요일,0.0,0.0,18382.428571428572,8393.142857142857,15632.42857142857,8290.142857142857,3
2018-09-26,수요일,0.0,0.0,18382.428571428572,8393.142857142857,15632.42857142857,8290.142857142857,3
2018-09-27,목요일,7238.0,10389.0,18382.428571428572,8393.142857142857,15632.42857142857,8290.142857142857,3
2018-09-28,금요일,13623.0,9895.0,18382.428571428572,8393.142857142857,15632.42857142857,8290.142857142857,3
2018-09-29,토요일,17970.0,9564.0,18382.428571428572,8393.142857142857,15632.42857142857,8290.142857142857,3
2018-09-30,일요일,0.0,0.0,18382.428571428572,8393.142857142857,15632.42857142857,8290.142857142857,3
2018-10-01,월요일,23318.0,8545.0,12943.666666666666,9949.333333333334,16750.8,8860.0,3
2018-10-02,화요일,16820.0,8288.0,12943.666666666666,9949.333333333334,16750.8,8860.0,3
2018-10-03,수요일,14107.0,8087.0,12943.666666666666,9949.333333333334,16750.8,8860.0,3
2018-10-04,목요일,16854.0,8119.0,12943.666666666666,9949.333333333334,16750.8,8860.0,3
2018-10-05,금요일,14016.0,7644.0,12943.666666666666,9949.333333333334,16750.8,8860.0,3
2018-10-06,토요일,8490.0,8674.0,12943.666666666666,9949.333333333334,16750.8,8860.0,3
2018-10-07,일요일,0.0,0.0,12943.666666666666,9949.333333333334,16750.8,8860.0,3
2018-10-08,월요일,19428.0,9163.0,15600.833333333334,8226.166666666666,14715.111111111111,8800.555555555555,3
2018-10-09,화요일,15296.0,8359.0,15600.833333333334,8226.166666666666,14715.111111111111,8800.555555555555,3
2018-10-10,수요일,14562.0,8977.0,15600.833333333334,8226.166666666666,14715.111111111111,8800.555555555555,3
2018-10-11,목요일,26388.0,9293.0,15600.833333333334,8226.166666666666,14715.111111111111,8800.555555555555,3
2018-10-12,금요일,16364.0,8620.0,15600.833333333334,8226.166666666666,14715.111111111111,8800.555555555555,3
2018-10-13,토요일,17893.0,8615.0,15600.833333333334,8226.166666666666,14715.111111111111,8800.555555555555,3
2018-10-14,일요일,0.0,0.0,15600.833333333334,8226.166666666666,14715.111111111111,8800.555555555555,3
2018-10-15,월요일,19286.0,9130.0,18321.833333333332,8837.833333333334,16961.333333333332,8532.0,3
2018-10-16,화요일,17046.0,9120.0,18321.833333333332,8837.833333333334,16961.333333333332,8532.0,3
2018-10-17,수요일,15988.0,9558.0,18321.833333333332,8837.833333333334,16961.333333333332,8532.0,3
2018-10-18,목요일,16152.0,9654.0,18321.833333333332,8837.833333333334,16961.333333333332,8532.0,3
2018-10-19,금요일,13796.0,9828.0,18321.833333333332,8837.833333333334,16961.333333333332,8532.0,3
2018-10-20,토요일,15821.0,9806.0,18321.833333333332,8837.833333333334,16961.333333333332,8532.0,3
2018-10-21,일요일,0.0,0.0,18321.833333333332,8837.833333333334,16961.333333333332,8532.0,3
2018-10-22,월요일,14536.0,10310.0,16348.166666666666,9516.0,17335.0,9176.916666666666,3
2018-10-23,화요일,15344.0,10629.0,16348.166666666666,9516.0,17335.0,9176.916666666666,3
2018-10-24,수요일,11994.0,10961.0,16348.166666666666,9516.0,17335.0,9176.916666666666,3
2018-10-25,목요일,13010.0,10966.0,16348.166666666666,9516.0,17335.0,9176.916666666666,3
2018-10-26,금요일,11288.0,11192.0,16348.166666666666,9516.0,17335.0,9176.916666666666,3
2018-10-27,토요일,13334.0,11124.0,16348.166666666666,9516.0,17335.0,9176.916666666666,3
2018-10-28,일요일,0.0,0.0,16348.166666666666,9516.0,17335.0,9176.916666666666,3
2018-10-29,월요일,11618.0,11498.0,13251.0,10863.666666666666,14799.583333333334,10189.833333333334,3
2018-10-30,화요일,9742.0,11711.0,13251.0,10863.666666666666,14799.583333333334,10189.833333333334,3
2018-10-31,수요일,10906.0,11392.0,13251.0,10863.666666666666,14799.583333333334,10189.833333333334,3
2018-11-01,목요일,8418.0,11908.0,13251.0,10863.666666666666,14799.583333333334,10189.833333333334,3
2018-11-02,금요일,7940.0,12065.0,13251.0,10863.666666666666,14799.583333333334,10189.833333333334,3
2018-11-03,토요일,10460.0,12061.0,13251.0,10863.666666666666,14799.583333333334,10189.833333333334,3
2018-11-04,일요일,0.0,0.0,13251.0,10863.666666666666,14799.583333333334,10189.833333333334,3
2018-11-05,월요일,7468.0,13524.0,9847.333333333334,11772.5,11549.166666666666,11318.083333333334,3
2018-11-06,화요일,8195.0,14099.0,9847.333333333334,11772.5,11549.166666666666,11318.083333333334,3
2018-11-07,수요일,8874.0,14025.0,9847.333333333334,11772.5,11549.166666666666,11318.083333333334,3
2018-11-08,목요일,9938.0,14204.0,9847.333333333334,11772.5,11549.166666666666,11318.083333333334,3
2018-11-09,금요일,20100.0,12716.0,9847.333333333334,11772.5,11549.166666666666,11318.083333333334,3
2018-11-10,토요일,10828.0,12888.0,9847.333333333334,11772.5,11549.166666666666,11318.083333333334,3
2018-11-11,일요일,0.0,0.0,9847.333333333334,11772.5,11549.166666666666,11318.083333333334,3
2018-11-12,월요일,9412.0,13661.0,10900.5,13576.0,10373.916666666666,12674.25,3
2018-11-13,화요일,12676.0,13645.0,10900.5,13576.0,10373.916666666666,12674.25,3
2018-11-14,수요일,7634.0,14459.0,10900.5,13576.0,10373.916666666666,12674.25,3
2018-11-15,목요일,8316.0,14900.0,10900.5,13576.0,10373.916666666666,12674.25,3
2018-11-16,금요일,6656.0,15123.0,10900.5,13576.0,10373.916666666666,12674.25,3
2018-11-17,토요일,8658.0,15242.0,10900.5,13576.0,10373.916666666666,12674.25,3
2018-11-18,일요일,0.0,0.0,10900.5,13576.0,10373.916666666666,12674.25,3
2018-11-19,월요일,6145.0,15877.0,8892.0,14505.0,9896.25,14040.5,3
2018-11-20,화요일,6830.0,15661.0,8892.0,14505.0,9896.25,14040.5,3
2018-11-21,수요일,6753.0,14680.0,8892.0,14505.0,9896.25,14040.5,3
2018-11-22,목요일,7284.0,14910.0,8892.0,14505.0,9896.25,14040.5,3
2018-11-23,금요일,6110.0,14785.0,8892.0,14505.0,9896.25,14040.5,3
2018-11-24,토요일,8760.0,14016.0,8892.0,14505.0,9896.25,14040.5,3
2018-11-25,일요일,0.0,0.0,8892.0,14505.0,9896.25,14040.5,3
2018-11-26,월요일,6932.0,12514.0,6980.333333333333,14988.166666666666,7936.166666666667,14746.583333333334,3
2018-11-27,화요일,6566.0,12948.0,6980.333333333333,14988.166666666666,7936.166666666667,14746.583333333334,3
2018-11-28,수요일,3832.0,12797.0,6980.333333333333,14988.166666666666,7936.166666666667,14746.583333333334,3
2018-11-29,목요일,2800.0,13827.0,6980.333333333333,14988.166666666666,7936.166666666667,14746.583333333334,3
2018-11-30,금요일,2588.0,15049.0,6980.333333333333,14988.166666666666,7936.166666666667,14746.583333333334,3
2018-12-01,토요일,3724.0,14217.0,6980.333333333333,14988.166666666666,7936.166666666667,14746.583333333334,0
2018-12-02,일요일,0.0,0.0,6980.333333333333,14988.166666666666,7936.166666666667,14746.583333333334,0
2018-12-03,월요일,2312.0,15360.0,4407.0,13558.666666666666,5693.666666666667,14273.416666666666,0
2018-12-04,화요일,3192.0,15158.0,4407.0,13558.666666666666,5693.666666666667,14273.416666666666,0
2018-12-05,수요일,2376.0,15625.0,4407.0,13558.666666666666,5693.666666666667,14273.416666666666,0
2018-12-06,목요일,5020.0,14251.0,4407.0,13558.666666666666,5693.666666666667,14273.416666666666,0
2018-12-07,금요일,2996.0,14011.0,4407.0,13558.666666666666,5693.666666666667,14273.416666666666,0
2018-12-08,토요일,2682.0,14179.0,4407.0,13558.666666666666,5693.666666666667,14273.416666666666,0
2018-12-09,일요일,0.0,0.0,4407.0,13558.666666666666,5693.666666666667,14273.416666666666,0
2018-12-10,월요일,3148.0,15302.0,3096.3333333333335,14764.0,3751.6666666666665,14161.333333333334,0
2018-12-11,화요일,3518.0,14883.0,3096.3333333333335,14764.0,3751.6666666666665,14161.333333333334,0
2018-12-12,수요일,2774.0,14677.0,3096.3333333333335,14764.0,3751.6666666666665,14161.333333333334,0
2018-12-13,목요일,3612.0,14260.0,3096.3333333333335,14764.0,3751.6666666666665,14161.333333333334,0
2018-12-14,금요일,2882.0,14104.0,3096.3333333333335,14764.0,3751.6666666666665,14161.333333333334,0
2018-12-15,토요일,2548.0,13196.0,3096.3333333333335,14764.0,3751.6666666666665,14161.333333333334,0
2018-12-16,일요일,0.0,0.0,3096.3333333333335,14764.0,3751.6666666666665,14161.333333333334,0
2018-12-17,월요일,2472.0,14919.0,3080.3333333333335,14403.666666666666,3088.3333333333335,14583.833333333334,0
2018-12-18,화요일,3700.0,15334.0,3080.3333333333335,14403.666666666666,3088.3333333333335,14583.833333333334,0
2018-12-19,수요일,2892.0,15362.0,3080.3333333333335,14403.666666666666,3088.3333333333335,14583.833333333334,0
2018-12-20,목요일,4010.0,15317.0,3080.3333333333335,14403.666666666666,3088.3333333333335,14583.833333333334,0
2018-12-21,금요일,7646.0,15755.0,3080.3333333333335,14403.666666666666,3088.3333333333335,14583.833333333334,0
2018-12-22,토요일,4204.0,15363.0,3080.3333333333335,14403.666666666666,3088.3333333333335,14583.833333333334,0
2018-12-23,일요일,0.0,0.0,3080.3333333333335,14403.666666666666,3088.3333333333335,14583.833333333334,0
2018-12-24,월요일,3104.0,16827.0,4154.0,15341.666666666666,3617.1666666666665,14872.666666666666,0
2018-12-25,화요일,3506.0,16020.0,4154.0,15341.666666666666,3617.1666666666665,14872.666666666666,0
2018-12-26,수요일,2328.0,16835.0,4154.0,15341.666666666666,3617.1666666666665,14872.666666666666,0
2018-12-27,목요일,3210.0,16092.0,4154.0,15341.666666666666,3617.1666666666665,14872.666666666666,0
2018-12-28,금요일,1992.0,17420.0,4154.0,15341.666666666666,3617.1666666666665,14872.666666666666,0
2018-12-29,토요일,3178.0,15334.0,4154.0,15341.666666666666,3617.1666666666665,14872.666666666666,0
2018-12-30,일요일,0.0,0.0,4154.0,15341.666666666666,3617.1666666666665,14872.666666666666,0
2018-12-31,월요일,1878.0,18440.0,2886.3333333333335,16421.333333333332,3520.1666666666665,15881.5,0
2019-01-01,화요일,0.0,0.0,2886.3333333333335,16421.333333333332,3520.1666666666665,15881.5,0
2019-01-02,수요일,0.0,0.0,2886.3333333333335,16421.333333333332,3520.1666666666665,15881.5,0
2019-01-03,목요일,11512.0,16613.0,2886.3333333333335,16421.333333333332,3520.1666666666665,15881.5,0
2019-01-04,금요일,6854.0,16054.0,2886.3333333333335,16421.333333333332,3520.1666666666665,15881.5,0
2019-01-05,토요일,1854.0,18148.0,2886.3333333333335,16421.333333333332,3520.1666666666665,15881.5,0
2019-01-06,일요일,0.0,0.0,2886.3333333333335,16421.333333333332,3520.1666666666665,15881.5,0
2019-01-07,월요일,2066.0,19903.0,5524.5,17313.75,3941.6,16778.3,0
2019-01-08,화요일,2120.0,20321.0,5524.5,17313.75,3941.6,16778.3,0
2019-01-09,수요일,972.0,23459.0,5524.5,17313.75,3941.6,16778.3,0
2019-01-10,목요일,1538.0,22975.0,5524.5,17313.75,3941.6,16778.3,0
2019-01-11,금요일,1698.0,20830.0,5524.5,17313.75,3941.6,16778.3,0
2019-01-12,토요일,2278.0,19281.0,5524.5,17313.75,3941.6,16778.3,0
2019-01-13,일요일,0.0,0.0,5524.5,17313.75,3941.6,16778.3,0
2019-01-14,월요일,760.0,22749.0,1778.6666666666667,21128.166666666668,3277.0,19602.4,0
2019-01-15,화요일,2040.0,20734.0,1778.6666666666667,21128.166666666668,3277.0,19602.4,0
2019-01-16,수요일,652.0,21345.0,1778.6666666666667,21128.166666666668,3277.0,19602.4,0
2019-01-17,목요일,1734.0,19210.0,1778.6666666666667,21128.166666666668,3277.0,19602.4,0
2019-01-18,금요일,558.0,23618.0,1778.6666666666667,21128.166666666668,3277.0,19602.4,0
2019-01-19,토요일,1450.0,19701.0,1778.6666666666667,21128.166666666668,3277.0,19602.4,0
2019-01-20,일요일,0.0,0.0,1778.6666666666667,21128.166666666668,3277.0,19602.4,0
2019-01-21,월요일,893.0,22898.0,1199.0,21226.166666666668,1488.8333333333333,21177.166666666668,0
2019-01-22,화요일,2217.0,20016.0,1199.0,21226.166666666668,1488.8333333333333,21177.166666666668,0
2019-01-23,수요일,1169.0,23441.0,1199.0,21226.166666666668,1488.8333333333333,21177.166666666668,0
2019-01-24,목요일,1429.0,19944.0,1199.0,21226.166666666668,1488.8333333333333,21177.166666666668,0
2019-01-25,금요일,750.0,18127.0,1199.0,21226.166666666668,1488.8333333333333,21177.166666666668,0
2019-01-26,토요일,1218.0,19342.0,1199.0,21226.166666666668,1488.8333333333333,21177.166666666668,0
2019-01-27,일요일,0.0,0.0,1199.0,21226.166666666668,1488.8333333333333,21177.166666666668,0
2019-01-28,월요일,844.0,16912.0,1279.3333333333333,20628.0,1239.1666666666667,20927.083333333332,0
2019-01-29,화요일,806.0,16826.0,1279.3333333333333,20628.0,1239.1666666666667,20927.083333333332,0
2019-01-30,수요일,436.0,17378.0,1279.3333333333333,20628.0,1239.1666666666667,20927.083333333332,0
2019-01-31,목요일,1282.0,21536.0,1279.3333333333333,20628.0,1239.1666666666667,20927.083333333332,0
2019-02-01,금요일,192.0,31927.0,1279.3333333333333,20628.0,1239.1666666666667,20927.083333333332,0
2019-02-02,토요일,507.0,21479.0,1279.3333333333333,20628.0,1239.1666666666667,20927.083333333332,0
2019-02-03,일요일,0.0,0.0,1279.3333333333333,20628.0,1239.1666666666667,20927.083333333332,0
2019-02-04,월요일,0.0,0.0,677.8333333333334,21009.666666666668,978.5833333333334,20818.833333333332,0
2019-02-05,화요일,0.0,0.0,677.8333333333334,21009.666666666668,978.5833333333334,20818.833333333332,0
2019-02-06,수요일,0.0,0.0,677.8333333333334,21009.666666666668,978.5833333333334,20818.833333333332,0
2019-02-07,목요일,0.0,0.0,677.8333333333334,21009.666666666668,978.5833333333334,20818.833333333332,0
2019-02-08,금요일,0.0,0.0,677.8333333333334,21009.666666666668,978.5833333333334,20818.833333333332,0
2019-02-09,토요일,200.0,16250.0,677.8333333333334,21009.666666666668,978.5833333333334,20818.833333333332,0
2019-02-10,일요일,0.0,0.0,677.8333333333334,21009.666666666668,978.5833333333334,20818.833333333332,0
2019-02-11,월요일,0.0,0.0,200.0,16250.0,609.5714285714286,20329.714285714286,0
2019-02-12,화요일,292.0,12483.0,200.0,16250.0,609.5714285714286,20329.714285714286,0
2019-02-13,수요일,0.0,0.0,200.0,16250.0,609.5714285714286,20329.714285714286,0
2019-02-14,목요일,0.0,0.0,200.0,16250.0,609.5714285714286,20329.714285714286,0
2019-02-15,금요일,0.0,0.0,200.0,16250.0,609.5714285714286,20329.714285714286,0
2019-02-16,토요일,200.0,15000.0,200.0,16250.0,609.5714285714286,20329.714285714286,0
2019-02-17,일요일,0.0,0.0,200.0,16250.0,609.5714285714286,20329.714285714286,0
2019-02-18,월요일,0.0,0.0,246.0,13741.5,230.66666666666666,14577.666666666666,0
2019-02-19,화요일,0.0,0.0,246.0,13741.5,230.66666666666666,14577.666666666666,0
2019-02-20,수요일,164.0,13750.0,246.0,13741.5,230.66666666666666,14577.666666666666,0
2019-02-21,목요일,0.0,0.0,246.0,13741.5,230.66666666666666,14577.666666666666,0
2019-02-22,금요일,0.0,0.0,246.0,13741.5,230.66666666666666,14577.666666666666,0
2019-02-23,토요일,0.0,0.0,246.0,13741.5,230.66666666666666,14577.666666666666,0
2019-02-24,일요일,0.0,0.0,246.0,13741.5,230.66666666666666,14577.666666666666,0
2019-02-25,월요일,0.0,0.0,164.0,13750.0,218.66666666666666,13744.333333333334,0
2019-02-26,화요일,0.0,0.0,164.0,13750.0,218.66666666666666,13744.333333333334,0
2019-02-27,수요일,0.0,0.0,164.0,13750.0,218.66666666666666,13744.333333333334,0
2019-02-28,목요일,0.0,0.0,164.0,13750.0,218.66666666666666,13744.333333333334,0
2019-03-01,금요일,0.0,0.0,164.0,13750.0,218.66666666666666,13744.333333333334,1
2019-03-02,토요일,0.0,0.0,164.0,13750.0,218.66666666666666,13744.333333333334,1
2019-03-03,일요일,0.0,0.0,164.0,13750.0,218.66666666666666,13744.333333333334,1
2019-03-04,월요일,0.0,0.0,0.0,0.0,164.0,13750.0,1
2019-03-05,화요일,0.0,0.0,0.0,0.0,164.0,13750.0,1
2019-03-06,수요일,0.0,0.0,0.0,0.0,164.0,13750.0,1
2019-03-07,목요일,0.0,0.0,0.0,0.0,164.0,13750.0,1
2019-03-08,금요일,0.0,0.0,0.0,0.0,164.0,13750.0,1
2019-03-09,토요일,0.0,0.0,0.0,0.0,164.0,13750.0,1
2019-03-10,일요일,0.0,0.0,0.0,0.0,164.0,13750.0,1
2019-03-11,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-12,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-13,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-14,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-15,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-16,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-17,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-18,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-19,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-20,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-21,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-22,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-23,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-24,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-25,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-26,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-27,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-28,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-29,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-30,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-31,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-01,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-02,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-03,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-04,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-05,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-06,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-07,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-08,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-09,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-10,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-11,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-12,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-13,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-14,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-15,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-16,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-17,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-18,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-19,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-20,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-21,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-22,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-23,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-24,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-25,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-26,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-27,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-28,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-29,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-30,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-01,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-02,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-03,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-04,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-05,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-06,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-07,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-08,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-09,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-10,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-11,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-12,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-13,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-14,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-15,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-16,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-17,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-18,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-19,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-20,월요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-21,화요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-22,수요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-23,목요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-24,금요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-25,토요일,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-05-26,일요일,0.0,0.0,0.0,0.0,0.0,0.0,1
