,date,요일,깻잎_거래량(kg),깻잎_가격(원/kg),깻잎_거래량의_1주전_평균,깻잎_가격의_1주전_평균,깻잎_거래량의_2주전_평균,깻잎_가격의_2주전_평균,계절_가을,계절_겨울,계절_봄,계절_여름
1329,2019-08-22,목요일,87415.2,5953.0,102311.3,5253.333333333333,101640.74166666665,5605.833333333333,0,0,0,1
1330,2019-08-23,금요일,86149.1,6596.0,102311.3,5253.333333333333,101640.74166666665,5605.833333333333,0,0,0,1
1331,2019-08-24,토요일,108172.4,5940.0,102311.3,5253.333333333333,101640.74166666665,5605.833333333333,0,0,0,1
1332,2019-08-25,일요일,0.0,0.0,102311.3,5253.333333333333,101640.74166666665,5605.833333333333,0,0,0,1
1333,2019-08-26,월요일,139136.2,5682.0,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,0,0,0,1
1334,2019-08-27,화요일,95439.0,5664.0,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,0,0,0,1
1335,2019-08-28,수요일,93664.6,5831.0,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,0,0,0,1
1336,2019-08-29,목요일,90890.6,5891.0,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,0,0,0,1
1337,2019-08-30,금요일,102299.3,5978.0,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,0,0,0,1
1338,2019-08-31,토요일,104697.5,6015.0,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,0,0,0,1
1339,2019-09-01,일요일,39.0,2969.0,101430.03333333334,5815.833333333333,101870.66666666667,5534.583333333333,1,0,0,0
1340,2019-09-02,월요일,123737.8,6286.0,89452.31428571428,5432.857142857143,94980.49230769232,5609.615384615385,1,0,0,0
1341,2019-09-03,화요일,93685.7,6401.0,89452.31428571428,5432.857142857143,94980.49230769232,5609.615384615385,1,0,0,0
1342,2019-09-04,수요일,92437.4,7043.0,89452.31428571428,5432.857142857143,94980.49230769232,5609.615384615385,1,0,0,0
1343,2019-09-05,목요일,91066.9,7665.0,89452.31428571428,5432.857142857143,94980.49230769232,5609.615384615385,1,0,0,0
1344,2019-09-06,금요일,98400.3,7559.0,89452.31428571428,5432.857142857143,94980.49230769232,5609.615384615385,1,0,0,0
1345,2019-09-07,토요일,100101.8,7392.0,89452.31428571428,5432.857142857143,94980.49230769232,5609.615384615385,1,0,0,0
1346,2019-09-08,일요일,942.0,5939.0,89452.31428571428,5432.857142857143,94980.49230769232,5609.615384615385,1,0,0,0
1347,2019-09-09,월요일,117479.4,8737.0,85767.41428571429,6897.857142857143,87609.8642857143,6165.357142857143,1,0,0,0
1348,2019-09-10,화요일,99494.2,10434.0,85767.41428571429,6897.857142857143,87609.8642857143,6165.357142857143,1,0,0,0
1349,2019-09-11,수요일,114765.6,10769.0,85767.41428571429,6897.857142857143,87609.8642857143,6165.357142857143,1,0,0,0
1350,2019-09-12,목요일,72149.0,6079.0,85767.41428571429,6897.857142857143,87609.8642857143,6165.357142857143,1,0,0,0
1351,2019-09-13,금요일,0.0,0.0,85767.41428571429,6897.857142857143,87609.8642857143,6165.357142857143,1,0,0,0
1352,2019-09-14,토요일,0.0,0.0,85767.41428571429,6897.857142857143,87609.8642857143,6165.357142857143,1,0,0,0
1353,2019-09-15,일요일,0.0,0.0,85767.41428571429,6897.857142857143,87609.8642857143,6165.357142857143,1,0,0,0
1354,2019-09-16,월요일,101757.1,7239.0,100972.04999999999,9004.75,91296.37272727273,7664.0,1,0,0,0
1355,2019-09-17,화요일,112216.0,7305.0,100972.04999999999,9004.75,91296.37272727273,7664.0,1,0,0,0
1356,2019-09-18,수요일,96600.7,7335.0,100972.04999999999,9004.75,91296.37272727273,7664.0,1,0,0,0
1357,2019-09-19,목요일,87536.1,6818.0,100972.04999999999,9004.75,91296.37272727273,7664.0,1,0,0,0
1358,2019-09-20,금요일,82939.4,7153.0,100972.04999999999,9004.75,91296.37272727273,7664.0,1,0,0,0
1359,2019-09-21,토요일,86887.3,8195.0,100972.04999999999,9004.75,91296.37272727273,7664.0,1,0,0,0
1360,2019-09-22,일요일,0.0,0.0,100972.04999999999,9004.75,91296.37272727273,7664.0,1,0,0,0
1361,2019-09-23,월요일,94162.2,10015.0,94656.10000000002,7340.833333333333,97182.48,8006.4,1,0,0,0
1362,2019-09-24,화요일,79638.8,9270.0,94656.10000000002,7340.833333333333,97182.48,8006.4,1,0,0,0
1363,2019-09-25,수요일,88550.9,7737.0,94656.10000000002,7340.833333333333,97182.48,8006.4,1,0,0,0
1364,2019-09-26,목요일,80767.4,7548.0,94656.10000000002,7340.833333333333,97182.48,8006.4,1,0,0,0
1365,2019-09-27,금요일,78333.1,8412.0,94656.10000000002,7340.833333333333,97182.48,8006.4,1,0,0,0
1366,2019-09-28,토요일,85501.8,8882.0,94656.10000000002,7340.833333333333,97182.48,8006.4,1,0,0,0
1367,2019-09-29,일요일,0.0,0.0,94656.10000000002,7340.833333333333,97182.48,8006.4,1,0,0,0
1368,2019-09-30,월요일,128473.7,8248.0,84492.36666666667,8644.0,89574.23333333334,7992.416666666667,1,0,0,0
1369,2019-10-01,화요일,94789.7,7596.0,84492.36666666667,8644.0,89574.23333333334,7992.416666666667,1,0,0,0
1370,2019-10-02,수요일,102310.0,6431.0,84492.36666666667,8644.0,89574.23333333334,7992.416666666667,1,0,0,0
1371,2019-10-03,목요일,91748.4,5673.0,84492.36666666667,8644.0,89574.23333333334,7992.416666666667,1,0,0,0
1372,2019-10-04,금요일,88916.3,4968.0,84492.36666666667,8644.0,89574.23333333334,7992.416666666667,1,0,0,0
1373,2019-10-05,토요일,96460.9,5092.0,84492.36666666667,8644.0,89574.23333333334,7992.416666666667,1,0,0,0
1374,2019-10-06,일요일,0.0,0.0,84492.36666666667,8644.0,89574.23333333334,7992.416666666667,1,0,0,0
1375,2019-10-07,월요일,126734.3,5557.0,100449.83333333333,6334.666666666667,92471.09999999999,7489.333333333333,1,0,0,0
1376,2019-10-08,화요일,77624.5,5905.0,100449.83333333333,6334.666666666667,92471.09999999999,7489.333333333333,1,0,0,0
1377,2019-10-09,수요일,78562.0,6227.0,100449.83333333333,6334.666666666667,92471.09999999999,7489.333333333333,1,0,0,0
1378,2019-10-10,목요일,81195.6,6678.0,100449.83333333333,6334.666666666667,92471.09999999999,7489.333333333333,1,0,0,0
1379,2019-10-11,금요일,79572.4,7419.0,100449.83333333333,6334.666666666667,92471.09999999999,7489.333333333333,1,0,0,0
1380,2019-10-12,토요일,81703.1,8269.0,100449.83333333333,6334.666666666667,92471.09999999999,7489.333333333333,1,0,0,0
1381,2019-10-13,일요일,0.0,0.0,100449.83333333333,6334.666666666667,92471.09999999999,7489.333333333333,1,0,0,0
1382,2019-10-14,월요일,112009.0,8917.0,87565.31666666667,6675.833333333333,94007.57500000001,6505.25,1,0,0,0
1383,2019-10-15,화요일,82772.7,8809.0,87565.31666666667,6675.833333333333,94007.57500000001,6505.25,1,0,0,0
1384,2019-10-16,수요일,90671.1,8092.0,87565.31666666667,6675.833333333333,94007.57500000001,6505.25,1,0,0,0
1385,2019-10-17,목요일,87497.8,7435.0,87565.31666666667,6675.833333333333,94007.57500000001,6505.25,1,0,0,0
1386,2019-10-18,금요일,84692.9,7733.0,87565.31666666667,6675.833333333333,94007.57500000001,6505.25,1,0,0,0
1387,2019-10-19,토요일,89773.9,7456.0,87565.31666666667,6675.833333333333,94007.57500000001,6505.25,1,0,0,0
1388,2019-10-20,일요일,0.0,0.0,87565.31666666667,6675.833333333333,94007.57500000001,6505.25,1,0,0,0
1389,2019-10-21,월요일,123523.1,7057.0,91236.23333333334,8073.666666666667,89400.77500000001,7374.75,1,0,0,0
1390,2019-10-22,화요일,84173.0,6982.0,91236.23333333334,8073.666666666667,89400.77500000001,7374.75,1,0,0,0
1391,2019-10-23,수요일,87089.6,6746.0,91236.23333333334,8073.666666666667,89400.77500000001,7374.75,1,0,0,0
1392,2019-10-24,목요일,90520.2,6112.0,91236.23333333334,8073.666666666667,89400.77500000001,7374.75,1,0,0,0
1393,2019-10-25,금요일,97972.3,5370.0,91236.23333333334,8073.666666666667,89400.77500000001,7374.75,1,0,0,0
1394,2019-10-26,토요일,107291.0,4598.0,91236.23333333334,8073.666666666667,89400.77500000001,7374.75,1,0,0,0
1395,2019-10-27,일요일,0.0,0.0,91236.23333333334,8073.666666666667,89400.77500000001,7374.75,1,0,0,0
1396,2019-10-28,월요일,138718.8,4553.0,98428.2,6144.166666666667,94832.21666666667,7108.916666666667,1,0,0,0
1397,2019-10-29,화요일,82555.4,4715.0,98428.2,6144.166666666667,94832.21666666667,7108.916666666667,1,0,0,0
1398,2019-10-30,수요일,86918.9,4890.0,98428.2,6144.166666666667,94832.21666666667,7108.916666666667,1,0,0,0
1399,2019-10-31,목요일,79217.1,5173.0,98428.2,6144.166666666667,94832.21666666667,7108.916666666667,1,0,0,0
1400,2019-11-01,금요일,85579.3,5426.0,98428.2,6144.166666666667,94832.21666666667,7108.916666666667,1,0,0,0
1401,2019-11-02,토요일,84856.2,5561.0,98428.2,6144.166666666667,94832.21666666667,7108.916666666667,1,0,0,0
1402,2019-11-03,일요일,0.0,0.0,98428.2,6144.166666666667,94832.21666666667,7108.916666666667,1,0,0,0
1403,2019-11-04,월요일,121318.0,5533.0,92974.28333333333,5053.0,95701.24166666665,5598.583333333333,1,0,0,0
1404,2019-11-05,화요일,82202.9,5442.0,92974.28333333333,5053.0,95701.24166666665,5598.583333333333,1,0,0,0
1405,2019-11-06,수요일,93655.0,5066.0,92974.28333333333,5053.0,95701.24166666665,5598.583333333333,1,0,0,0
1406,2019-11-07,목요일,89406.9,4703.0,92974.28333333333,5053.0,95701.24166666665,5598.583333333333,1,0,0,0
1407,2019-11-08,금요일,98081.6,4490.0,92974.28333333333,5053.0,95701.24166666665,5598.583333333333,1,0,0,0
1408,2019-11-09,토요일,91108.0,4163.0,92974.28333333333,5053.0,95701.24166666665,5598.583333333333,1,0,0,0
1409,2019-11-10,일요일,0.0,0.0,92974.28333333333,5053.0,95701.24166666665,5598.583333333333,1,0,0,0
1410,2019-11-11,월요일,107696.9,4588.0,95962.06666666667,4899.5,94468.175,4976.25,1,0,0,0
1411,2019-11-12,화요일,73245.3,5234.0,95962.06666666667,4899.5,94468.175,4976.25,1,0,0,0
1412,2019-11-13,수요일,77954.2,5138.0,95962.06666666667,4899.5,94468.175,4976.25,1,0,0,0
1413,2019-11-14,목요일,75790.4,5085.0,95962.06666666667,4899.5,94468.175,4976.25,1,0,0,0
1414,2019-11-15,금요일,76783.5,5036.0,95962.06666666667,4899.5,94468.175,4976.25,1,0,0,0
1415,2019-11-16,토요일,77238.0,4943.0,95962.06666666667,4899.5,94468.175,4976.25,1,0,0,0
1416,2019-11-17,일요일,0.0,0.0,95962.06666666667,4899.5,94468.175,4976.25,1,0,0,0
1417,2019-11-18,월요일,97332.9,5138.0,81451.38333333335,5004.0,88706.72500000002,4951.75,1,0,0,0
1418,2019-11-19,화요일,71092.6,5466.0,81451.38333333335,5004.0,88706.72500000002,4951.75,1,0,0,0
1419,2019-11-20,수요일,76109.6,5401.0,81451.38333333335,5004.0,88706.72500000002,4951.75,1,0,0,0
1420,2019-11-21,목요일,67939.9,5162.0,81451.38333333335,5004.0,88706.72500000002,4951.75,1,0,0,0
1421,2019-11-22,금요일,66538.2,5583.0,81451.38333333335,5004.0,88706.72500000002,4951.75,1,0,0,0
1422,2019-11-23,토요일,67553.9,5911.0,81451.38333333335,5004.0,88706.72500000002,4951.75,1,0,0,0
1423,2019-11-24,일요일,0.0,0.0,81451.38333333335,5004.0,88706.72500000002,4951.75,1,0,0,0
1424,2019-11-25,월요일,87459.9,6410.0,74427.84999999999,5443.5,77939.61666666667,5223.75,1,0,0,0
1425,2019-11-26,화요일,66559.2,6592.0,74427.84999999999,5443.5,77939.61666666667,5223.75,1,0,0,0
1426,2019-11-27,수요일,79820.6,5979.0,74427.84999999999,5443.5,77939.61666666667,5223.75,1,0,0,0
1427,2019-11-28,목요일,76305.2,5329.0,74427.84999999999,5443.5,77939.61666666667,5223.75,1,0,0,0
1428,2019-11-29,금요일,79759.7,5063.0,74427.84999999999,5443.5,77939.61666666667,5223.75,1,0,0,0
1429,2019-11-30,토요일,76398.6,5005.0,74427.84999999999,5443.5,77939.61666666667,5223.75,1,0,0,0
1430,2019-12-01,일요일,0.0,0.0,74427.84999999999,5443.5,77939.61666666667,5223.75,0,1,0,0
1431,2019-12-02,월요일,88128.0,5446.0,77717.2,5729.666666666667,76072.52499999998,5586.583333333333,0,1,0,0
1432,2019-12-03,화요일,62447.2,6128.0,77717.2,5729.666666666667,76072.52499999998,5586.583333333333,0,1,0,0
1433,2019-12-04,수요일,65353.2,6258.0,77717.2,5729.666666666667,76072.52499999998,5586.583333333333,0,1,0,0
1434,2019-12-05,목요일,60990.3,6646.0,77717.2,5729.666666666667,76072.52499999998,5586.583333333333,0,1,0,0
1435,2019-12-06,금요일,62842.6,6947.0,77717.2,5729.666666666667,76072.52499999998,5586.583333333333,0,1,0,0
1436,2019-12-07,토요일,61888.9,7299.0,77717.2,5729.666666666667,76072.52499999998,5586.583333333333,0,1,0,0
1437,2019-12-08,일요일,0.0,0.0,77717.2,5729.666666666667,76072.52499999998,5586.583333333333,0,1,0,0
1438,2019-12-09,월요일,79463.0,7971.0,66941.7,6454.0,72329.45,6091.833333333333,0,1,0,0
1439,2019-12-10,화요일,60611.6,8979.0,66941.7,6454.0,72329.45,6091.833333333333,0,1,0,0
1440,2019-12-11,수요일,66664.8,9284.0,66941.7,6454.0,72329.45,6091.833333333333,0,1,0,0
1441,2019-12-12,목요일,66999.3,8637.0,66941.7,6454.0,72329.45,6091.833333333333,0,1,0,0
1442,2019-12-13,금요일,68494.9,8218.0,66941.7,6454.0,72329.45,6091.833333333333,0,1,0,0
1443,2019-12-14,토요일,67515.3,8375.0,66941.7,6454.0,72329.45,6091.833333333333,0,1,0,0
1444,2019-12-15,일요일,0.0,0.0,66941.7,6454.0,72329.45,6091.833333333333,0,1,0,0
1445,2019-12-16,월요일,84333.0,9167.0,68291.48333333332,8577.333333333334,67616.59166666669,7515.666666666667,0,1,0,0
1446,2019-12-17,화요일,64209.3,9326.0,68291.48333333332,8577.333333333334,67616.59166666669,7515.666666666667,0,1,0,0
1447,2019-12-18,수요일,71718.0,8775.0,68291.48333333332,8577.333333333334,67616.59166666669,7515.666666666667,0,1,0,0
1448,2019-12-19,목요일,67457.9,8224.0,68291.48333333332,8577.333333333334,67616.59166666669,7515.666666666667,0,1,0,0
1449,2019-12-20,금요일,69918.8,8163.0,68291.48333333332,8577.333333333334,67616.59166666669,7515.666666666667,0,1,0,0
1450,2019-12-21,토요일,72796.0,7838.0,68291.48333333332,8577.333333333334,67616.59166666669,7515.666666666667,0,1,0,0
1451,2019-12-22,일요일,0.0,0.0,68291.48333333332,8577.333333333334,67616.59166666669,7515.666666666667,0,1,0,0
1452,2019-12-23,월요일,89250.6,8327.0,71738.83333333333,8582.166666666666,70015.15833333334,8579.75,0,1,0,0
1453,2019-12-24,화요일,67173.2,8549.0,71738.83333333333,8582.166666666666,70015.15833333334,8579.75,0,1,0,0
1454,2019-12-25,수요일,69218.9,8756.0,71738.83333333333,8582.166666666666,70015.15833333334,8579.75,0,1,0,0
1455,2019-12-26,목요일,62162.9,8940.0,71738.83333333333,8582.166666666666,70015.15833333334,8579.75,0,1,0,0
1456,2019-12-27,금요일,63328.6,10054.0,71738.83333333333,8582.166666666666,70015.15833333334,8579.75,0,1,0,0
1457,2019-12-28,토요일,71849.9,10452.0,71738.83333333333,8582.166666666666,70015.15833333334,8579.75,0,1,0,0
1458,2019-12-29,일요일,0.0,0.0,71738.83333333333,8582.166666666666,70015.15833333334,8579.75,0,1,0,0
1459,2019-12-30,월요일,103915.3,11434.0,70497.34999999999,9179.666666666666,71118.09166666666,8880.916666666666,0,1,0,0
1460,2019-12-31,화요일,87323.1,12071.0,70497.34999999999,9179.666666666666,71118.09166666666,8880.916666666666,0,1,0,0
1461,2020-01-01,수요일,0.0,0.0,70497.34999999999,9179.666666666666,71118.09166666666,8880.916666666666,0,1,0,0
1462,2020-01-02,목요일,6405.3,14089.0,70497.34999999999,9179.666666666666,71118.09166666666,8880.916666666666,0,1,0,0
1463,2020-01-03,금요일,88721.7,12814.0,70497.34999999999,9179.666666666666,71118.09166666666,8880.916666666666,0,1,0,0
1464,2020-01-04,토요일,67357.1,12707.0,70497.34999999999,9179.666666666666,71118.09166666666,8880.916666666666,0,1,0,0
1465,2020-01-05,일요일,0.0,0.0,70497.34999999999,9179.666666666666,71118.09166666666,8880.916666666666,0,1,0,0
1466,2020-01-06,월요일,99502.1,10467.0,70744.5,12623.0,70609.6909090909,10744.818181818182,0,1,0,0
1467,2020-01-07,화요일,64519.8,10033.0,70744.5,12623.0,70609.6909090909,10744.818181818182,0,1,0,0
1468,2020-01-08,수요일,64261.5,9773.0,70744.5,12623.0,70609.6909090909,10744.818181818182,0,1,0,0
1469,2020-01-09,목요일,55721.3,9783.0,70744.5,12623.0,70609.6909090909,10744.818181818182,0,1,0,0
1470,2020-01-10,금요일,57664.2,10231.0,70744.5,12623.0,70609.6909090909,10744.818181818182,0,1,0,0
1471,2020-01-11,토요일,56889.0,10584.0,70744.5,12623.0,70609.6909090909,10744.818181818182,0,1,0,0
1472,2020-01-12,일요일,0.0,0.0,70744.5,12623.0,70609.6909090909,10744.818181818182,0,1,0,0
1473,2020-01-13,월요일,70355.1,12492.0,66426.31666666667,10145.166666666666,68389.12727272726,11271.454545454546,0,1,0,0
1474,2020-01-14,화요일,54158.9,13756.0,66426.31666666667,10145.166666666666,68389.12727272726,11271.454545454546,0,1,0,0
1475,2020-01-15,수요일,60471.8,14112.0,66426.31666666667,10145.166666666666,68389.12727272726,11271.454545454546,0,1,0,0
1476,2020-01-16,목요일,61252.3,13464.0,66426.31666666667,10145.166666666666,68389.12727272726,11271.454545454546,0,1,0,0
1477,2020-01-17,금요일,64400.0,12475.0,66426.31666666667,10145.166666666666,68389.12727272726,11271.454545454546,0,1,0,0
1478,2020-01-18,토요일,66561.2,12837.0,66426.31666666667,10145.166666666666,68389.12727272726,11271.454545454546,0,1,0,0
1479,2020-01-19,일요일,1088.0,9270.0,66426.31666666667,10145.166666666666,68389.12727272726,11271.454545454546,0,1,0,0
1480,2020-01-20,월요일,96269.0,14326.0,54041.04285714286,12629.42857142857,59757.32307692308,11482.846153846154,0,1,0,0
1481,2020-01-21,화요일,78351.5,13416.0,54041.04285714286,12629.42857142857,59757.32307692308,11482.846153846154,0,1,0,0
1482,2020-01-22,수요일,86568.6,13428.0,54041.04285714286,12629.42857142857,59757.32307692308,11482.846153846154,0,1,0,0
1483,2020-01-23,목요일,91317.4,13322.0,54041.04285714286,12629.42857142857,59757.32307692308,11482.846153846154,0,1,0,0
1484,2020-01-24,금요일,61737.2,7081.0,54041.04285714286,12629.42857142857,59757.32307692308,11482.846153846154,0,1,0,0
1485,2020-01-25,토요일,0.0,0.0,54041.04285714286,12629.42857142857,59757.32307692308,11482.846153846154,0,1,0,0
1486,2020-01-26,일요일,0.0,0.0,54041.04285714286,12629.42857142857,59757.32307692308,11482.846153846154,0,1,0,0
1487,2020-01-27,월요일,80.0,4000.0,82848.74,12314.6,66044.25,12498.25,0,1,0,0
1488,2020-01-28,화요일,67880.4,10777.0,82848.74,12314.6,66044.25,12498.25,0,1,0,0
1489,2020-01-29,수요일,81142.9,9796.0,82848.74,12314.6,66044.25,12498.25,0,1,0,0
1490,2020-01-30,목요일,75622.4,7618.0,82848.74,12314.6,66044.25,12498.25,0,1,0,0
1491,2020-01-31,금요일,80443.6,6000.0,82848.74,12314.6,66044.25,12498.25,0,1,0,0
1492,2020-02-01,토요일,78226.2,5207.0,82848.74,12314.6,66044.25,12498.25,0,1,0,0
1493,2020-02-02,일요일,0.0,0.0,82848.74,12314.6,66044.25,12498.25,0,1,0,0
1494,2020-02-03,월요일,98768.2,5186.0,63899.25,7233.0,72512.65454545454,9542.818181818182,0,1,0,0
1495,2020-02-04,화요일,62827.9,6539.0,63899.25,7233.0,72512.65454545454,9542.818181818182,0,1,0,0
1496,2020-02-05,수요일,63797.2,6783.0,63899.25,7233.0,72512.65454545454,9542.818181818182,0,1,0,0
1497,2020-02-06,목요일,60638.7,6100.0,63899.25,7233.0,72512.65454545454,9542.818181818182,0,1,0,0
1498,2020-02-07,금요일,65478.7,5470.0,63899.25,7233.0,72512.65454545454,9542.818181818182,0,1,0,0
1499,2020-02-08,토요일,65779.7,5706.0,63899.25,7233.0,72512.65454545454,9542.818181818182,0,1,0,0
1500,2020-02-09,일요일,0.0,0.0,63899.25,7233.0,72512.65454545454,9542.818181818182,0,1,0,0
1501,2020-02-10,월요일,85764.5,6218.0,69548.40000000001,5964.0,66723.82499999998,6598.5,0,1,0,0
1502,2020-02-11,화요일,66578.2,6429.0,69548.40000000001,5964.0,66723.82499999998,6598.5,0,1,0,0
1503,2020-02-12,수요일,75047.9,5729.0,69548.40000000001,5964.0,66723.82499999998,6598.5,0,1,0,0
1504,2020-02-13,목요일,72878.9,5273.0,69548.40000000001,5964.0,66723.82499999998,6598.5,0,1,0,0
1505,2020-02-14,금요일,80931.1,5269.0,69548.40000000001,5964.0,66723.82499999998,6598.5,0,1,0,0
1506,2020-02-15,토요일,81627.3,5373.0,69548.40000000001,5964.0,66723.82499999998,6598.5,0,1,0,0
1507,2020-02-16,일요일,0.0,0.0,69548.40000000001,5964.0,66723.82499999998,6598.5,0,1,0,0
1508,2020-02-17,월요일,111208.2,5406.0,77137.98333333332,5715.166666666667,73343.19166666667,5839.583333333333,0,1,0,0
1509,2020-02-18,화요일,74224.4,5323.0,77137.98333333332,5715.166666666667,73343.19166666667,5839.583333333333,0,1,0,0
1510,2020-02-19,수요일,74650.7,5060.0,77137.98333333332,5715.166666666667,73343.19166666667,5839.583333333333,0,1,0,0
1511,2020-02-20,목요일,72399.9,4997.0,77137.98333333332,5715.166666666667,73343.19166666667,5839.583333333333,0,1,0,0
1512,2020-02-21,금요일,77190.0,5078.0,77137.98333333332,5715.166666666667,73343.19166666667,5839.583333333333,0,1,0,0
1513,2020-02-22,토요일,79355.5,5263.0,77137.98333333332,5715.166666666667,73343.19166666667,5839.583333333333,0,1,0,0
1514,2020-02-23,일요일,0.0,0.0,77137.98333333332,5715.166666666667,73343.19166666667,5839.583333333333,0,1,0,0
1515,2020-02-24,월요일,99292.0,5288.0,81504.78333333333,5187.833333333333,79321.38333333333,5451.5,0,1,0,0
1516,2020-02-25,화요일,81483.8,5848.0,81504.78333333333,5187.833333333333,79321.38333333333,5451.5,0,1,0,0
1517,2020-02-26,수요일,80192.6,5898.0,81504.78333333333,5187.833333333333,79321.38333333333,5451.5,0,1,0,0
1518,2020-02-27,목요일,78012.1,5476.0,81504.78333333333,5187.833333333333,79321.38333333333,5451.5,0,1,0,0
1519,2020-02-28,금요일,83238.6,5580.0,81504.78333333333,5187.833333333333,79321.38333333333,5451.5,0,1,0,0
1520,2020-02-29,토요일,86030.6,4787.0,81504.78333333333,5187.833333333333,79321.38333333333,5451.5,0,1,0,0
1521,2020-03-01,일요일,0.0,0.0,81504.78333333333,5187.833333333333,79321.38333333333,5451.5,0,0,1,0
1522,2020-03-02,월요일,116445.4,4403.0,84708.28333333333,5479.5,83106.53333333333,5333.666666666667,0,0,1,0
1523,2020-03-03,화요일,78547.6,4682.0,84708.28333333333,5479.5,83106.53333333333,5333.666666666667,0,0,1,0
1524,2020-03-04,수요일,75959.8,4714.0,84708.28333333333,5479.5,83106.53333333333,5333.666666666667,0,0,1,0
1525,2020-03-05,목요일,74251.8,4845.0,84708.28333333333,5479.5,83106.53333333333,5333.666666666667,0,0,1,0
1526,2020-03-06,금요일,77154.0,5141.0,84708.28333333333,5479.5,83106.53333333333,5333.666666666667,0,0,1,0
1527,2020-03-07,토요일,77682.6,5376.0,84708.28333333333,5479.5,83106.53333333333,5333.666666666667,0,0,1,0
1528,2020-03-08,일요일,0.0,0.0,84708.28333333333,5479.5,83106.53333333333,5333.666666666667,0,0,1,0
1529,2020-03-09,월요일,108451.2,5773.0,83340.2,4860.166666666667,84024.24166666667,5169.833333333333,0,0,1,0
1530,2020-03-10,화요일,79654.2,6125.0,83340.2,4860.166666666667,84024.24166666667,5169.833333333333,0,0,1,0
1531,2020-03-11,수요일,83003.9,5598.0,83340.2,4860.166666666667,84024.24166666667,5169.833333333333,0,0,1,0
1532,2020-03-12,목요일,81380.0,5195.0,83340.2,4860.166666666667,84024.24166666667,5169.833333333333,0,0,1,0
1533,2020-03-13,금요일,84076.5,5153.0,83340.2,4860.166666666667,84024.24166666667,5169.833333333333,0,0,1,0
1534,2020-03-14,토요일,78882.5,5381.0,83340.2,4860.166666666667,84024.24166666667,5169.833333333333,0,0,1,0
1535,2020-03-15,일요일,0.0,0.0,83340.2,4860.166666666667,84024.24166666667,5169.833333333333,0,0,1,0
1536,2020-03-16,월요일,110385.2,5549.0,85908.05,5537.5,84624.12499999999,5198.833333333333,0,0,1,0
1537,2020-03-17,화요일,79275.6,5736.0,85908.05,5537.5,84624.12499999999,5198.833333333333,0,0,1,0
1538,2020-03-18,수요일,81164.3,5548.0,85908.05,5537.5,84624.12499999999,5198.833333333333,0,0,1,0
1539,2020-03-19,목요일,76501.5,5430.0,85908.05,5537.5,84624.12499999999,5198.833333333333,0,0,1,0
1540,2020-03-20,금요일,81576.8,5581.0,85908.05,5537.5,84624.12499999999,5198.833333333333,0,0,1,0
1541,2020-03-21,토요일,86207.6,5593.0,85908.05,5537.5,84624.12499999999,5198.833333333333,0,0,1,0
1542,2020-03-22,일요일,0.0,0.0,85908.05,5537.5,84624.12499999999,5198.833333333333,0,0,1,0
1543,2020-03-23,월요일,121764.7,5431.0,85851.83333333333,5572.833333333333,85879.94166666667,5555.166666666667,0,0,1,0
1544,2020-03-24,화요일,87461.3,5466.0,85851.83333333333,5572.833333333333,85879.94166666667,5555.166666666667,0,0,1,0
1545,2020-03-25,수요일,90696.4,5165.0,85851.83333333333,5572.833333333333,85879.94166666667,5555.166666666667,0,0,1,0
1546,2020-03-26,목요일,86764.8,4836.0,85851.83333333333,5572.833333333333,85879.94166666667,5555.166666666667,0,0,1,0
1547,2020-03-27,금요일,92171.5,4724.0,85851.83333333333,5572.833333333333,85879.94166666667,5555.166666666667,0,0,1,0
1548,2020-03-28,토요일,102556.0,4478.0,85851.83333333333,5572.833333333333,85879.94166666667,5555.166666666667,0,0,1,0
1549,2020-03-29,일요일,0.0,0.0,85851.83333333333,5572.833333333333,85879.94166666667,5555.166666666667,0,0,1,0
1550,2020-03-30,월요일,137093.9,4338.0,96902.45,5016.666666666667,91377.14166666668,5294.75,0,0,1,0
1551,2020-03-31,화요일,89744.8,4148.0,96902.45,5016.666666666667,91377.14166666668,5294.75,0,0,1,0
1552,2020-04-01,수요일,83660.7,4058.0,96902.45,5016.666666666667,91377.14166666668,5294.75,0,0,1,0
1553,2020-04-02,목요일,78622.7,4084.0,96902.45,5016.666666666667,91377.14166666668,5294.75,0,0,1,0
1554,2020-04-03,금요일,84390.3,4512.0,96902.45,5016.666666666667,91377.14166666668,5294.75,0,0,1,0
1555,2020-04-04,토요일,84012.5,5052.0,96902.45,5016.666666666667,91377.14166666668,5294.75,0,0,1,0
1556,2020-04-05,일요일,0.0,0.0,96902.45,5016.666666666667,91377.14166666668,5294.75,0,0,1,0
1557,2020-04-06,월요일,121032.3,5361.0,92920.81666666667,4365.333333333333,94911.63333333332,4691.0,0,0,1,0
1558,2020-04-07,화요일,85580.4,5305.0,92920.81666666667,4365.333333333333,94911.63333333332,4691.0,0,0,1,0
