date,요일,샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg),소비자물가지수,자동차용경유,재배지역_평균기온,재배지역_평균운량,재배지역_일강수량,재배지역_일교차,수출(중량),수출(금액),수입(중량),수입(금액),재배면적(ha),블루베리_거래물량(kg),최저시급,경제활동인구,실업률 (%)
2019-08-03,토요일,1002.0,13758.0,99.425,1352.61,28.86,5.61,0.0,10.23,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-04,일요일,0.0,0.0,99.425,1352.49,29.39,3.89,0.01,11.93,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-05,월요일,8994.0,13433.0,99.425,1352.72,29.73,4.74,0.02,11.3,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-06,화요일,10136.0,12412.0,99.425,1352.76,26.15,8.49,9.89,8.26,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-07,수요일,10400.5,13681.0,99.425,1352.55,27.62,5.64,9.87,10.23,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-08,목요일,10007.0,14077.0,99.425,1352.47,26.59,6.96,5.08,9.45,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-09,금요일,11483.0,13653.0,99.425,1352.18,28.26,7.26,0.08,10.8,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-10,토요일,12921.0,13865.0,99.425,1351.91,28.54,4.79,0.0,9.11,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-11,일요일,0.0,0.0,99.425,1351.71,29.1,7.79,0.0,8.85,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-12,월요일,13261.0,13707.0,99.425,1351.73,29.51,6.59,0.04,5.55,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-13,화요일,16648.0,13561.0,99.425,1351.72,29.49,4.03,0.0,10.5,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-14,수요일,14189.0,14135.0,99.425,1351.61,28.7,7.8,0.14,9.14,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-15,목요일,17065.0,13304.0,99.425,1351.38,25.91,8.15,10.06,4.21,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-16,금요일,17567.0,13743.0,99.425,1351.44,27.11,5.72,0.68,7.91,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-17,토요일,15137.0,13246.0,99.425,1351.3,27.23,3.54,0.08,11.99,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-18,일요일,0.0,0.0,99.425,1351.12,26.38,3.89,0.0,10.13,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-19,월요일,21196.0,12629.0,99.425,1351.21,25.68,6.95,0.0,10.56,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-20,화요일,18940.0,12121.0,99.425,1351.19,26.34,6.35,0.0,8.9,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-21,수요일,20071.0,12068.0,99.425,1351.04,25.37,8.29,38.67,7.82,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-22,목요일,18888.0,11695.0,99.425,1351.06,25.37,8.47,55.43,7.34,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-23,금요일,20232.0,11300.0,99.425,1351.31,24.93,7.1,0.0,8.27,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-24,토요일,21706.0,12649.0,99.425,1351.26,22.63,7.49,0.0,8.4,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-25,일요일,0.0,0.0,99.425,1351.21,23.19,3.63,0.0,11.7,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-26,월요일,28842.0,13012.0,99.425,1351.63,24.53,3.65,0.0,12.41,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-27,화요일,37081.5,13098.0,99.425,1351.74,21.89,9.0,17.16,3.65,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-28,수요일,18878.0,12370.0,99.425,1352.07,23.02,8.73,1.91,6.51,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-29,목요일,26618.0,12543.0,99.425,1352.37,22.31,9.36,0.08,6.02,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-30,금요일,24274.0,12147.0,99.425,1352.91,23.25,2.76,0.04,11.12,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-08-31,토요일,31350.0,12604.0,99.425,1354.05,22.54,4.82,0.0,11.55,8980.741935483871,82510.51612903226,103063.9,270584.1612903226,12676.0,54.4,8350,972965,0.1
2019-09-01,일요일,24.0,12167.0,99.794,1363.44,22.35,8.51,0.3,9.41,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-02,월요일,41346.0,12701.0,99.794,1368.44,20.45,8.57,12.56,2.98,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-03,화요일,41304.3,12443.0,99.794,1371.01,21.55,10.0,9.94,3.94,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-04,수요일,38769.0,12713.0,99.794,1372.43,23.53,9.95,5.51,4.68,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-05,목요일,46168.0,11871.0,99.794,1372.95,25.35,8.55,4.4,8.76,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-06,금요일,47651.0,11378.0,99.794,1373.96,26.13,9.4,0.02,6.4,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-07,토요일,50332.0,11201.0,99.794,1374.07,26.21,7.98,5.21,6.4,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-08,일요일,236.0,9897.0,99.794,1374.28,24.83,8.64,0.08,9.16,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-09,월요일,76097.5,11512.0,99.794,1374.61,24.59,9.36,23.37,5.63,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-10,화요일,72862.0,11462.0,99.794,1374.85,26.63,6.29,0.0,8.9,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-11,수요일,64884.0,11347.0,99.794,1375.43,24.72,7.49,0.0,8.1,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-12,목요일,29548.0,11756.0,99.794,1375.95,20.38,8.06,5.18,4.84,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-13,금요일,0.0,0.0,99.794,1376.19,20.5,3.96,0.0,10.82,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-14,토요일,0.0,0.0,99.794,1376.09,22.02,6.06,0.0,12.7,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-15,일요일,0.0,0.0,99.794,1376.05,24.04,6.74,0.0,9.61,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-16,월요일,21964.0,12547.0,99.794,1377.0,21.78,4.23,0.0,10.88,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-17,화요일,43439.5,11704.0,99.794,1379.52,20.61,2.84,0.0,13.68,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-18,수요일,47555.0,10233.0,99.794,1381.64,21.59,2.56,0.0,13.48,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-19,목요일,43983.0,9658.0,99.794,1383.17,19.49,5.49,0.0,11.31,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-20,금요일,45263.0,9455.0,99.794,1384.56,18.92,9.43,0.0,7.51,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-21,토요일,50534.6,8914.0,99.794,1385.54,17.54,9.92,56.17,4.49,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-22,일요일,0.0,0.0,99.794,1385.86,17.38,9.98,85.03,2.68,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-23,월요일,23670.0,9829.0,99.794,1386.98,18.37,5.89,0.11,7.16,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-24,화요일,34365.0,9828.0,99.794,1387.88,17.87,3.04,0.0,12.85,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-25,수요일,46459.0,9556.0,99.794,1389.24,18.19,7.73,0.0,12.59,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-26,목요일,56655.4,10084.0,99.794,1390.01,19.85,6.91,0.0,9.97,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-27,금요일,51892.0,9366.0,99.794,1390.63,21.84,6.44,0.1,11.46,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-28,토요일,51592.5,8912.0,99.794,1390.8,22.82,6.85,0.1,6.82,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-29,일요일,0.0,0.0,99.794,1390.98,23.06,2.89,0.0,10.64,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-09-30,월요일,55092.2,9134.0,99.794,1391.46,22.4,4.06,0.0,13.16,15069.74,126080.73333333334,85597.38666666667,234532.06666666668,12676.0,56.22,8350,975448,0.11
2019-10-01,화요일,53627.0,8820.0,100.041,1391.75,22.33,9.03,0.08,4.55,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-02,수요일,46968.0,8580.0,100.041,1391.62,20.97,10.0,142.57,1.46,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-03,목요일,18290.0,8819.0,100.041,1391.6,22.04,6.12,46.15,7.76,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-04,금요일,25396.0,9818.0,100.041,1391.37,21.34,5.27,0.0,11.13,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-05,토요일,48140.0,10021.0,100.041,1390.96,20.5,8.83,1.08,6.95,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-06,일요일,0.0,0.0,100.041,1390.85,17.25,8.64,0.0,7.04,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-07,월요일,65416.0,9923.0,100.041,1390.76,15.03,8.93,5.34,3.69,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-08,화요일,44726.0,10056.0,100.041,1390.47,16.3,4.45,0.0,11.47,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-09,수요일,51408.6,10085.0,100.041,1390.11,13.25,1.81,0.0,14.64,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-10,목요일,63543.1,9939.0,100.041,1389.9,14.77,7.89,0.0,15.03,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-11,금요일,70681.7,9957.0,100.041,1389.5,17.73,3.65,0.0,12.61,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-12,토요일,65907.0,9559.0,100.041,1389.16,18.38,1.66,0.0,12.03,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-13,일요일,0.0,0.0,100.041,1388.97,14.9,2.65,0.0,13.2,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-14,월요일,64742.3,9431.0,100.041,1388.93,14.83,4.3,0.0,13.69,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-15,화요일,59123.1,9446.0,100.041,1388.55,13.74,6.06,0.2,9.34,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-16,수요일,46228.2,9351.0,100.041,1388.21,12.06,6.3,0.0,12.91,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-17,목요일,49702.0,9567.0,100.041,1387.85,13.01,7.23,0.0,10.87,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-18,금요일,50696.9,9571.0,100.041,1387.13,13.98,9.41,3.87,7.5,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-19,토요일,58717.2,9473.0,100.041,1386.66,15.94,3.27,0.68,11.1,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-20,일요일,0.0,0.0,100.041,1386.38,14.18,3.3,0.0,13.91,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-21,월요일,51444.5,9945.0,100.041,1386.24,14.11,4.24,0.0,14.59,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-22,화요일,44372.5,9693.0,100.041,1385.76,14.99,3.59,0.0,14.08,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-23,수요일,40839.2,9785.0,100.041,1385.24,14.93,9.28,0.0,8.6,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-24,목요일,38746.0,9971.0,100.041,1384.93,17.17,6.75,0.07,8.53,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-25,금요일,34980.2,10265.0,100.041,1384.57,17.68,6.33,0.01,11.13,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-26,토요일,45214.0,10273.0,100.041,1384.2,14.13,6.58,0.02,7.19,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-27,일요일,0.0,0.0,100.041,1383.9,10.65,0.84,0.0,12.14,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-28,월요일,32564.0,10246.0,100.041,1383.83,10.29,4.0,0.0,15.6,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-29,화요일,30054.0,11017.0,100.041,1383.52,12.79,2.92,0.04,12.81,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-30,수요일,24800.0,11342.0,100.041,1383.34,11.53,1.24,0.0,12.55,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-10-31,목요일,28802.0,11539.0,100.041,1383.13,12.86,1.17,0.0,15.63,12518.0,138716.90322580645,208853.19032258066,570934.7096774194,12676.0,54.4,8350,978379,0.1
2019-11-01,금요일,30471.8,11536.0,99.481,1382.59,14.03,2.68,0.0,14.28,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-02,토요일,30760.8,11985.0,99.481,1382.22,12.72,6.17,0.0,13.32,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-03,일요일,0.0,0.0,99.481,1382.0,14.33,5.33,1.32,12.3,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-04,월요일,31331.0,12101.0,99.481,1382.03,12.69,3.89,0.0,11.47,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-05,화요일,26778.1,12414.0,99.481,1381.52,10.69,3.0,0.0,15.18,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-06,수요일,26908.0,12381.0,99.481,1381.18,11.59,3.99,0.0,13.55,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-07,목요일,28434.3,12262.0,99.481,1380.76,12.22,3.94,0.0,11.18,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-08,금요일,25888.0,12458.0,99.481,1380.75,8.21,0.07,0.0,14.02,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-09,토요일,25365.2,12193.0,99.481,1380.51,8.11,0.41,0.0,18.11,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-10,일요일,0.0,0.0,99.481,1380.22,8.84,8.32,11.07,14.34,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-11,월요일,23356.0,12906.0,99.481,1380.39,12.08,5.68,0.28,9.38,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-12,화요일,27103.0,9268.0,99.481,1380.34,9.53,2.04,0.0,12.06,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-13,수요일,23518.0,13043.0,99.481,1380.28,7.94,6.95,0.79,9.81,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-14,목요일,21459.2,12571.0,99.481,1380.18,3.83,0.79,0.0,10.54,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-15,금요일,24061.2,12801.0,99.481,1380.27,6.05,1.62,0.0,19.14,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-16,토요일,23179.5,12177.0,99.481,1380.14,10.69,4.41,0.0,13.22,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-17,일요일,0.0,0.0,99.481,1380.0,9.03,9.27,1.85,9.86,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-18,월요일,19458.0,12701.0,99.481,1380.13,9.61,8.77,7.97,12.32,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-19,화요일,18613.5,12505.0,99.481,1379.84,4.31,3.54,0.0,7.75,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-20,수요일,18265.0,12454.0,99.481,1379.68,3.25,0.31,0.0,11.67,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-21,목요일,16616.5,12171.0,99.481,1379.7,4.26,5.05,0.0,16.1,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-22,금요일,18267.0,11607.0,99.481,1379.78,7.63,2.5,0.0,16.69,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-23,토요일,16729.5,11869.0,99.481,1379.82,9.28,7.53,0.0,15.45,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-24,일요일,0.0,0.0,99.481,1379.75,12.86,5.78,0.39,13.54,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-25,월요일,14332.0,12518.0,99.481,1380.0,7.36,9.31,0.0,6.91,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-26,화요일,15604.0,12359.0,99.481,1380.05,8.5,5.43,0.04,8.63,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-27,수요일,16863.0,12442.0,99.481,1380.13,6.73,8.25,0.0,6.36,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-28,목요일,14962.5,12253.0,99.481,1380.26,5.13,5.24,0.0,9.56,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-29,금요일,16976.0,12498.0,99.481,1380.37,3.73,1.5,0.0,12.06,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-11-30,토요일,21096.0,12144.0,99.481,1380.35,4.5,5.54,0.0,14.53,11366.396666666667,181332.26666666666,248905.15,752313.3666666667,12676.0,56.22,8350,978620,0.11
2019-12-01,일요일,0.0,0.0,99.719,1380.42,6.67,9.87,13.51,3.94,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-02,월요일,24149.4,12283.0,99.719,1380.65,4.2,3.94,0.1,7.5,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-03,화요일,21550.5,11628.0,99.719,1380.94,3.26,3.61,0.0,11.16,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-04,수요일,22087.6,11384.0,99.719,1381.01,4.59,2.44,0.0,10.61,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-05,목요일,22158.4,11297.0,99.719,1381.15,1.37,0.15,0.0,9.15,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-06,금요일,16514.0,11516.0,99.719,1381.42,-2.32,0.0,0.0,10.19,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-07,토요일,15714.0,11290.0,99.719,1381.78,0.8,1.65,0.0,14.76,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-08,일요일,0.0,0.0,99.719,1381.76,1.32,0.04,0.0,12.19,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-09,월요일,21527.8,11722.0,99.719,1382.35,1.03,0.18,0.0,15.95,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-10,화요일,15804.8,11447.0,99.719,1382.64,3.81,4.39,0.0,14.84,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-11,수요일,15782.8,11488.0,99.719,1383.08,5.7,5.59,0.0,13.74,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-12,목요일,22162.4,12469.0,99.719,1383.53,2.3,0.03,0.0,8.65,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-13,금요일,20600.1,11165.0,99.719,1383.96,0.35,4.35,0.0,14.19,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-14,토요일,18024.2,10845.0,99.719,1384.33,3.19,4.64,0.32,11.86,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-15,일요일,0.0,0.0,99.719,1384.42,3.58,5.17,0.0,14.14,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-16,월요일,19195.8,11427.0,99.719,1385.04,5.24,4.41,0.0,14.32,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-17,화요일,20437.0,11165.0,99.719,1385.5,7.22,7.05,0.57,10.76,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-18,수요일,18774.3,11399.0,99.719,1385.93,5.66,6.07,0.0,7.0,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-19,목요일,19858.3,11298.0,99.719,1386.36,2.99,5.08,0.0,7.67,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-20,금요일,19364.8,11528.0,99.719,1386.88,1.46,5.49,0.0,7.97,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-21,토요일,18887.4,11053.0,99.719,1387.36,0.33,5.65,0.0,9.36,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-22,일요일,0.0,0.0,99.719,1387.49,0.85,5.95,0.0,10.76,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-23,월요일,25332.8,11798.0,99.719,1388.05,3.24,3.66,0.02,13.2,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-24,화요일,24452.4,11428.0,99.719,1388.82,1.67,2.67,0.0,11.82,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-25,수요일,19695.0,11865.0,99.719,1389.21,2.89,4.81,0.0,15.69,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
2019-12-26,목요일,20232.0,11651.0,99.719,1389.74,3.62,9.53,1.31,4.83,10114.651612903226,163281.38709677418,161540.07419354838,476763.70967741933,12676.0,54.4,8350,968793,0.12
