date,요일,팽이버섯_거래량(kg),팽이버섯_가격(원/kg),팽이버섯_거래량의_1주전_평균,팽이버섯_가격의_1주전_평균,팽이버섯_거래량의_2주전_평균,팽이버섯_가격의_2주전_평균,계절
2018-03-17,토요일,122450.0,1619.0,120439.21666666667,1548.5,123717.10833333334,1515.6666666666667,1
2018-03-18,일요일,0.0,0.0,120439.21666666667,1548.5,123717.10833333334,1515.6666666666667,1
2018-03-19,월요일,130451.0,1690.0,123937.75,1700.5,122188.48333333334,1624.5,1
2018-03-20,화요일,130364.5,1706.0,123937.75,1700.5,122188.48333333334,1624.5,1
2018-03-21,수요일,117560.0,1687.0,123937.75,1700.5,122188.48333333334,1624.5,1
2018-03-22,목요일,130865.0,1678.0,123937.75,1700.5,122188.48333333334,1624.5,1
2018-03-23,금요일,124557.5,1682.0,123937.75,1700.5,122188.48333333334,1624.5,1
2018-03-24,토요일,125372.5,1829.0,123937.75,1700.5,122188.48333333334,1624.5,1
2018-03-25,일요일,0.0,0.0,123937.75,1700.5,122188.48333333334,1624.5,1
2018-03-26,월요일,134765.5,1959.0,126528.41666666667,1712.0,125233.08333333333,1706.25,1
2018-03-27,화요일,137360.0,1875.0,126528.41666666667,1712.0,125233.08333333333,1706.25,1
2018-03-28,수요일,130698.0,1827.0,126528.41666666667,1712.0,125233.08333333333,1706.25,1
2018-03-29,목요일,134821.0,1711.0,126528.41666666667,1712.0,125233.08333333333,1706.25,1
2018-03-30,금요일,135205.0,1640.0,126528.41666666667,1712.0,125233.08333333333,1706.25,1
2018-03-31,토요일,131608.0,1593.0,126528.41666666667,1712.0,125233.08333333333,1706.25,1
2018-04-01,일요일,0.0,0.0,126528.41666666667,1712.0,125233.08333333333,1706.25,1
2018-04-02,월요일,141669.5,1528.0,134076.25,1767.5,130302.33333333333,1739.75,1
2018-04-03,화요일,136348.5,1452.0,134076.25,1767.5,130302.33333333333,1739.75,1
2018-04-04,수요일,132132.0,1339.0,134076.25,1767.5,130302.33333333333,1739.75,1
2018-04-05,목요일,131964.0,1248.0,134076.25,1767.5,130302.33333333333,1739.75,1
2018-04-06,금요일,128243.0,1228.0,134076.25,1767.5,130302.33333333333,1739.75,1
2018-04-07,토요일,131697.0,1190.0,134076.25,1767.5,130302.33333333333,1739.75,1
2018-04-08,일요일,0.0,0.0,134076.25,1767.5,130302.33333333333,1739.75,1
2018-04-09,월요일,141972.0,1234.0,133675.66666666666,1330.8333333333333,133875.95833333334,1549.1666666666667,1
2018-04-10,화요일,140282.0,1244.0,133675.66666666666,1330.8333333333333,133875.95833333334,1549.1666666666667,1
2018-04-11,수요일,130629.5,1207.0,133675.66666666666,1330.8333333333333,133875.95833333334,1549.1666666666667,1
2018-04-12,목요일,140124.5,1161.0,133675.66666666666,1330.8333333333333,133875.95833333334,1549.1666666666667,1
2018-04-13,금요일,133605.0,1212.0,133675.66666666666,1330.8333333333333,133875.95833333334,1549.1666666666667,1
2018-04-14,토요일,130909.1,1237.0,133675.66666666666,1330.8333333333333,133875.95833333334,1549.1666666666667,1
2018-04-15,일요일,0.0,0.0,133675.66666666666,1330.8333333333333,133875.95833333334,1549.1666666666667,1
2018-04-16,월요일,137365.5,1300.0,136253.68333333332,1215.8333333333333,134964.67500000002,1273.3333333333333,1
2018-04-17,화요일,138747.0,1357.0,136253.68333333332,1215.8333333333333,134964.67500000002,1273.3333333333333,1
2018-04-18,수요일,133347.0,1324.0,136253.68333333332,1215.8333333333333,134964.67500000002,1273.3333333333333,1
2018-04-19,목요일,131452.5,1312.0,136253.68333333332,1215.8333333333333,134964.67500000002,1273.3333333333333,1
2018-04-20,금요일,132604.0,1298.0,136253.68333333332,1215.8333333333333,134964.67500000002,1273.3333333333333,1
2018-04-21,토요일,129288.0,1272.0,136253.68333333332,1215.8333333333333,134964.67500000002,1273.3333333333333,1
2018-04-22,일요일,0.0,0.0,136253.68333333332,1215.8333333333333,134964.67500000002,1273.3333333333333,1
2018-04-23,월요일,139013.5,1295.0,133800.66666666666,1310.5,135027.17500000002,1263.1666666666667,1
2018-04-24,화요일,137499.0,1237.0,133800.66666666666,1310.5,135027.17500000002,1263.1666666666667,1
2018-04-25,수요일,136232.5,1195.0,133800.66666666666,1310.5,135027.17500000002,1263.1666666666667,1
2018-04-26,목요일,141517.0,1128.0,133800.66666666666,1310.5,135027.17500000002,1263.1666666666667,1
2018-04-27,금요일,142618.5,1095.0,133800.66666666666,1310.5,135027.17500000002,1263.1666666666667,1
2018-04-28,토요일,141715.0,1057.0,133800.66666666666,1310.5,135027.17500000002,1263.1666666666667,1
2018-04-29,일요일,0.0,0.0,133800.66666666666,1310.5,135027.17500000002,1263.1666666666667,1
2018-04-30,월요일,143381.0,1152.0,139765.91666666666,1167.8333333333333,136783.29166666666,1239.1666666666667,1
2018-05-01,화요일,140242.0,1120.0,139765.91666666666,1167.8333333333333,136783.29166666666,1239.1666666666667,1
2018-05-02,수요일,126620.0,1119.0,139765.91666666666,1167.8333333333333,136783.29166666666,1239.1666666666667,1
2018-05-03,목요일,136472.0,1064.0,139765.91666666666,1167.8333333333333,136783.29166666666,1239.1666666666667,1
2018-05-04,금요일,135215.0,1112.0,139765.91666666666,1167.8333333333333,136783.29166666666,1239.1666666666667,1
2018-05-05,토요일,129863.5,1187.0,139765.91666666666,1167.8333333333333,136783.29166666666,1239.1666666666667,1
2018-05-06,일요일,0.0,0.0,139765.91666666666,1167.8333333333333,136783.29166666666,1239.1666666666667,1
2018-05-07,월요일,138998.0,1247.0,135298.91666666666,1125.6666666666667,137532.41666666666,1146.75,1
2018-05-08,화요일,132118.5,1346.0,135298.91666666666,1125.6666666666667,137532.41666666666,1146.75,1
2018-05-09,수요일,138364.5,1328.0,135298.91666666666,1125.6666666666667,137532.41666666666,1146.75,1
2018-05-10,목요일,139663.0,1268.0,135298.91666666666,1125.6666666666667,137532.41666666666,1146.75,1
2018-05-11,금요일,146019.0,1204.0,135298.91666666666,1125.6666666666667,137532.41666666666,1146.75,1
2018-05-12,토요일,142152.5,1192.0,135298.91666666666,1125.6666666666667,137532.41666666666,1146.75,1
2018-05-13,일요일,0.0,0.0,135298.91666666666,1125.6666666666667,137532.41666666666,1146.75,1
2018-05-14,월요일,143358.5,1271.0,139552.58333333334,1264.1666666666667,137425.75,1194.9166666666667,1
2018-05-15,화요일,131397.0,1319.0,139552.58333333334,1264.1666666666667,137425.75,1194.9166666666667,1
2018-05-16,수요일,126988.5,1228.0,139552.58333333334,1264.1666666666667,137425.75,1194.9166666666667,1
2018-05-17,목요일,128656.0,1173.0,139552.58333333334,1264.1666666666667,137425.75,1194.9166666666667,1
2018-05-18,금요일,130185.0,1066.0,139552.58333333334,1264.1666666666667,137425.75,1194.9166666666667,1
2018-05-19,토요일,130826.0,1087.0,139552.58333333334,1264.1666666666667,137425.75,1194.9166666666667,1
2018-05-20,일요일,0.0,0.0,139552.58333333334,1264.1666666666667,137425.75,1194.9166666666667,1
2018-05-21,월요일,139705.5,1179.0,131901.83333333334,1190.6666666666667,135727.20833333334,1227.4166666666667,1
2018-05-22,화요일,140792.5,1194.0,131901.83333333334,1190.6666666666667,135727.20833333334,1227.4166666666667,1
2018-05-23,수요일,138795.0,1177.0,131901.83333333334,1190.6666666666667,135727.20833333334,1227.4166666666667,1
2018-05-24,목요일,134038.5,1162.0,131901.83333333334,1190.6666666666667,135727.20833333334,1227.4166666666667,1
2018-05-25,금요일,132148.5,1154.0,131901.83333333334,1190.6666666666667,135727.20833333334,1227.4166666666667,1
2018-05-26,토요일,132453.0,1179.0,131901.83333333334,1190.6666666666667,135727.20833333334,1227.4166666666667,1
2018-05-27,일요일,0.0,0.0,131901.83333333334,1190.6666666666667,135727.20833333334,1227.4166666666667,1
2018-05-28,월요일,138708.0,1224.0,136322.16666666666,1174.1666666666667,134112.0,1182.4166666666667,1
2018-05-29,화요일,131648.0,1190.0,136322.16666666666,1174.1666666666667,134112.0,1182.4166666666667,1
2018-05-30,수요일,135081.0,1108.0,136322.16666666666,1174.1666666666667,134112.0,1182.4166666666667,1
2018-05-31,목요일,140560.6,1075.0,136322.16666666666,1174.1666666666667,134112.0,1182.4166666666667,1
2018-06-01,금요일,130683.5,1012.0,136322.16666666666,1174.1666666666667,134112.0,1182.4166666666667,2
2018-06-02,토요일,133548.5,993.0,136322.16666666666,1174.1666666666667,134112.0,1182.4166666666667,2
2018-06-03,일요일,0.0,0.0,136322.16666666666,1174.1666666666667,134112.0,1182.4166666666667,2
2018-06-04,월요일,139768.0,1004.0,135038.26666666666,1100.3333333333333,135680.21666666667,1137.25,2
2018-06-05,화요일,132917.0,986.0,135038.26666666666,1100.3333333333333,135680.21666666667,1137.25,2
2018-06-06,수요일,138364.5,948.0,135038.26666666666,1100.3333333333333,135680.21666666667,1137.25,2
2018-06-07,목요일,138969.0,852.0,135038.26666666666,1100.3333333333333,135680.21666666667,1137.25,2
2018-06-08,금요일,127146.0,793.0,135038.26666666666,1100.3333333333333,135680.21666666667,1137.25,2
2018-06-09,토요일,130253.0,815.0,135038.26666666666,1100.3333333333333,135680.21666666667,1137.25,2
2018-06-10,일요일,0.0,0.0,135038.26666666666,1100.3333333333333,135680.21666666667,1137.25,2
2018-06-11,월요일,137608.5,893.0,134569.58333333334,899.6666666666666,134803.92500000002,1000.0,2
2018-06-12,화요일,125888.5,879.0,134569.58333333334,899.6666666666666,134803.92500000002,1000.0,2
2018-06-13,수요일,128794.0,832.0,134569.58333333334,899.6666666666666,134803.92500000002,1000.0,2
2018-06-14,목요일,139718.0,858.0,134569.58333333334,899.6666666666666,134803.92500000002,1000.0,2
2018-06-15,금요일,122871.0,809.0,134569.58333333334,899.6666666666666,134803.92500000002,1000.0,2
2018-06-16,토요일,126841.0,860.0,134569.58333333334,899.6666666666666,134803.92500000002,1000.0,2
2018-06-17,일요일,0.0,0.0,134569.58333333334,899.6666666666666,134803.92500000002,1000.0,2
2018-06-18,월요일,134504.5,1071.0,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,2
2018-06-19,화요일,123481.0,1031.0,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,2
2018-06-20,수요일,128661.0,949.0,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,2
2018-06-21,목요일,134927.0,896.0,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,2
2018-06-22,금요일,123273.5,913.0,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,2
2018-06-23,토요일,127637.5,908.0,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,2
2018-06-24,일요일,0.0,0.0,130286.83333333333,855.1666666666666,132428.20833333334,877.4166666666666,2
2018-06-25,월요일,132867.5,1006.0,128747.41666666667,961.3333333333334,129517.125,908.25,2
2018-06-26,화요일,119166.5,1019.0,128747.41666666667,961.3333333333334,129517.125,908.25,2
2018-06-27,수요일,124718.0,918.0,128747.41666666667,961.3333333333334,129517.125,908.25,2
2018-06-28,목요일,129492.2,840.0,128747.41666666667,961.3333333333334,129517.125,908.25,2
2018-06-29,금요일,121734.5,854.0,128747.41666666667,961.3333333333334,129517.125,908.25,2
2018-06-30,토요일,128904.5,895.0,128747.41666666667,961.3333333333334,129517.125,908.25,2
2018-07-01,일요일,0.0,0.0,128747.41666666667,961.3333333333334,129517.125,908.25,2
2018-07-02,월요일,124481.0,959.0,126147.2,922.0,127447.30833333333,941.6666666666666,2
2018-07-03,화요일,120083.5,1054.0,126147.2,922.0,127447.30833333333,941.6666666666666,2
2018-07-04,수요일,116804.0,981.0,126147.2,922.0,127447.30833333333,941.6666666666666,2
2018-07-05,목요일,118851.0,945.0,126147.2,922.0,127447.30833333333,941.6666666666666,2
2018-07-06,금요일,112134.0,952.0,126147.2,922.0,127447.30833333333,941.6666666666666,2
2018-07-07,토요일,107607.5,1053.0,126147.2,922.0,127447.30833333333,941.6666666666666,2
2018-07-08,일요일,0.0,0.0,126147.2,922.0,127447.30833333333,941.6666666666666,2
2018-07-09,월요일,116317.2,1271.0,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,2
2018-07-10,화요일,118572.5,1428.0,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,2
2018-07-11,수요일,124144.0,1355.0,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,2
2018-07-12,목요일,126726.5,1320.0,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,2
2018-07-13,금요일,121971.5,1280.0,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,2
2018-07-14,토요일,116075.0,1329.0,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,2
2018-07-15,일요일,0.0,0.0,116660.16666666667,990.6666666666666,121403.68333333333,956.3333333333334,2
2018-07-16,월요일,120849.5,1503.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,2
2018-07-17,화요일,116371.0,1466.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,2
2018-07-18,수요일,115516.0,1284.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,2
2018-07-19,목요일,114506.3,1142.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,2
2018-07-20,금요일,104768.0,1173.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,2
2018-07-21,토요일,100696.5,1226.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,2
2018-07-22,일요일,0.0,0.0,120634.45,1330.5,118647.30833333333,1160.5833333333333,2
2018-07-23,월요일,118545.5,1230.0,112117.88333333335,1299.0,116376.16666666667,1314.75,2
2018-07-24,화요일,107949.0,1152.0,112117.88333333335,1299.0,116376.16666666667,1314.75,2
2018-07-25,수요일,115067.0,1020.0,112117.88333333335,1299.0,116376.16666666667,1314.75,2
2018-07-26,목요일,110574.0,1033.0,112117.88333333335,1299.0,116376.16666666667,1314.75,2
2018-07-27,금요일,109737.5,1007.0,112117.88333333335,1299.0,116376.16666666667,1314.75,2
2018-07-28,토요일,99247.0,1013.0,112117.88333333335,1299.0,116376.16666666667,1314.75,2
2018-07-29,일요일,0.0,0.0,112117.88333333335,1299.0,116376.16666666667,1314.75,2
2018-07-30,월요일,118361.0,1158.0,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,2
2018-07-31,화요일,113939.7,1164.0,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,2
2018-08-01,수요일,113988.0,1233.0,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,2
2018-08-02,목요일,117859.0,1236.0,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,2
2018-08-03,금요일,132596.0,1588.0,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,2
2018-08-04,토요일,16753.0,1034.0,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,2
2018-08-05,일요일,0.0,0.0,110186.66666666667,1075.8333333333333,111152.27500000001,1187.4166666666667,2
2018-08-06,월요일,134315.0,1576.0,102249.45,1235.5,106218.05833333333,1155.6666666666667,2
2018-08-07,화요일,120291.0,1359.0,102249.45,1235.5,106218.05833333333,1155.6666666666667,2
2018-08-08,수요일,123336.5,1320.0,102249.45,1235.5,106218.05833333333,1155.6666666666667,2
2018-08-09,목요일,118793.5,1239.0,102249.45,1235.5,106218.05833333333,1155.6666666666667,2
2018-08-10,금요일,115723.0,1262.0,102249.45,1235.5,106218.05833333333,1155.6666666666667,2
2018-08-11,토요일,103766.5,1382.0,102249.45,1235.5,106218.05833333333,1155.6666666666667,2
2018-08-12,일요일,0.0,0.0,102249.45,1235.5,106218.05833333333,1155.6666666666667,2
2018-08-13,월요일,114729.0,1511.0,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,2
2018-08-14,화요일,114329.0,1455.0,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,2
2018-08-15,수요일,109323.5,1599.0,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,2
2018-08-16,목요일,115033.5,1607.0,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,2
2018-08-17,금요일,112932.0,1641.0,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,2
2018-08-18,토요일,98979.0,2032.0,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,2
2018-08-19,일요일,0.0,0.0,119370.91666666667,1356.3333333333333,110810.18333333333,1295.9166666666667,2
2018-08-20,월요일,116189.0,2265.0,110887.66666666667,1640.8333333333333,115129.29166666667,1498.5833333333333,2
2018-08-21,화요일,111049.0,2215.0,110887.66666666667,1640.8333333333333,115129.29166666667,1498.5833333333333,2
2018-08-22,수요일,118964.0,2219.0,110887.66666666667,1640.8333333333333,115129.29166666667,1498.5833333333333,2
2018-08-23,목요일,111503.5,2241.0,110887.66666666667,1640.8333333333333,115129.29166666667,1498.5833333333333,2
2018-08-24,금요일,109386.5,2385.0,110887.66666666667,1640.8333333333333,115129.29166666667,1498.5833333333333,2
2018-08-25,토요일,107491.5,2611.0,110887.66666666667,1640.8333333333333,115129.29166666667,1498.5833333333333,2
2018-08-26,일요일,0.0,0.0,110887.66666666667,1640.8333333333333,115129.29166666667,1498.5833333333333,2
2018-08-27,월요일,104862.0,2999.0,112430.58333333333,2322.6666666666665,111659.125,1981.75,2
2018-08-28,화요일,100353.0,3042.0,112430.58333333333,2322.6666666666665,111659.125,1981.75,2
2018-08-29,수요일,101330.5,3085.0,112430.58333333333,2322.6666666666665,111659.125,1981.75,2
2018-08-30,목요일,106744.0,2832.0,112430.58333333333,2322.6666666666665,111659.125,1981.75,2
2018-08-31,금요일,105259.6,2740.0,112430.58333333333,2322.6666666666665,111659.125,1981.75,2
2018-09-01,토요일,98414.0,2998.0,112430.58333333333,2322.6666666666665,111659.125,1981.75,3
2018-09-02,일요일,0.0,0.0,112430.58333333333,2322.6666666666665,111659.125,1981.75,3
2018-09-03,월요일,106437.5,3591.0,102827.18333333333,2949.3333333333335,107628.88333333335,2636.0,3
2018-09-04,화요일,112934.5,3151.0,102827.18333333333,2949.3333333333335,107628.88333333335,2636.0,3
2018-09-05,수요일,109364.0,3147.0,102827.18333333333,2949.3333333333335,107628.88333333335,2636.0,3
2018-09-06,목요일,110446.0,3039.0,102827.18333333333,2949.3333333333335,107628.88333333335,2636.0,3
2018-09-07,금요일,106241.0,3133.0,102827.18333333333,2949.3333333333335,107628.88333333335,2636.0,3
2018-09-08,토요일,107251.5,3167.0,102827.18333333333,2949.3333333333335,107628.88333333335,2636.0,3
2018-09-09,일요일,0.0,0.0,102827.18333333333,2949.3333333333335,107628.88333333335,2636.0,3
2018-09-10,월요일,121158.5,3180.0,108779.08333333333,3204.6666666666665,105803.13333333335,3077.0,3
2018-09-11,화요일,118028.0,3102.0,108779.08333333333,3204.6666666666665,105803.13333333335,3077.0,3
2018-09-12,수요일,114246.0,2923.0,108779.08333333333,3204.6666666666665,105803.13333333335,3077.0,3
2018-09-13,목요일,120649.5,2873.0,108779.08333333333,3204.6666666666665,105803.13333333335,3077.0,3
2018-09-14,금요일,115769.0,2777.0,108779.08333333333,3204.6666666666665,105803.13333333335,3077.0,3
2018-09-15,토요일,113676.5,2939.0,108779.08333333333,3204.6666666666665,105803.13333333335,3077.0,3
2018-09-16,일요일,0.0,0.0,108779.08333333333,3204.6666666666665,105803.13333333335,3077.0,3
2018-09-17,월요일,126307.0,3023.0,117254.58333333333,2965.6666666666665,113016.83333333333,3085.1666666666665,3
2018-09-18,화요일,123508.0,2862.0,117254.58333333333,2965.6666666666665,113016.83333333333,3085.1666666666665,3
2018-09-19,수요일,123724.0,2625.0,117254.58333333333,2965.6666666666665,113016.83333333333,3085.1666666666665,3
2018-09-20,목요일,123424.0,2467.0,117254.58333333333,2965.6666666666665,113016.83333333333,3085.1666666666665,3
2018-09-21,금요일,129410.5,2838.0,117254.58333333333,2965.6666666666665,113016.83333333333,3085.1666666666665,3
2018-09-22,토요일,118873.0,3262.0,117254.58333333333,2965.6666666666665,113016.83333333333,3085.1666666666665,3
2018-09-23,일요일,700.0,3898.0,117254.58333333333,2965.6666666666665,113016.83333333333,3085.1666666666665,3
2018-09-24,월요일,0.0,0.0,106563.78571428571,2996.4285714285716,111498.0,2982.230769230769,3
2018-09-25,화요일,0.0,0.0,106563.78571428571,2996.4285714285716,111498.0,2982.230769230769,3
2018-09-26,수요일,0.0,0.0,106563.78571428571,2996.4285714285716,111498.0,2982.230769230769,3
2018-09-27,목요일,103954.0,3765.0,106563.78571428571,2996.4285714285716,111498.0,2982.230769230769,3
2018-09-28,금요일,125699.0,3620.0,106563.78571428571,2996.4285714285716,111498.0,2982.230769230769,3
2018-09-29,토요일,119367.2,2991.0,106563.78571428571,2996.4285714285716,111498.0,2982.230769230769,3
2018-09-30,일요일,0.0,0.0,106563.78571428571,2996.4285714285716,111498.0,2982.230769230769,3
2018-10-01,월요일,124140.0,2721.0,116340.06666666667,3458.6666666666665,109496.67,3135.1,3
2018-10-02,화요일,116662.5,2369.0,116340.06666666667,3458.6666666666665,109496.67,3135.1,3
2018-10-03,수요일,115823.5,2120.0,116340.06666666667,3458.6666666666665,109496.67,3135.1,3
2018-10-04,목요일,113781.0,1879.0,116340.06666666667,3458.6666666666665,109496.67,3135.1,3
2018-10-05,금요일,109545.0,1782.0,116340.06666666667,3458.6666666666665,109496.67,3135.1,3
2018-10-06,토요일,109862.5,1703.0,116340.06666666667,3458.6666666666665,109496.67,3135.1,3
2018-10-07,일요일,0.0,0.0,116340.06666666667,3458.6666666666665,109496.67,3135.1,3
2018-10-08,월요일,118820.5,1723.0,114969.08333333333,2095.6666666666665,115426.07777777777,2550.0,3
2018-10-09,화요일,119272.0,1692.0,114969.08333333333,2095.6666666666665,115426.07777777777,2550.0,3
2018-10-10,수요일,102698.0,1798.0,114969.08333333333,2095.6666666666665,115426.07777777777,2550.0,3
2018-10-11,목요일,120870.0,1794.0,114969.08333333333,2095.6666666666665,115426.07777777777,2550.0,3
2018-10-12,금요일,112229.5,1874.0,114969.08333333333,2095.6666666666665,115426.07777777777,2550.0,3
2018-10-13,토요일,107017.0,2097.0,114969.08333333333,2095.6666666666665,115426.07777777777,2550.0,3
2018-10-14,일요일,0.0,0.0,114969.08333333333,2095.6666666666665,115426.07777777777,2550.0,3
2018-10-15,월요일,116970.0,2331.0,113484.5,1829.6666666666667,114226.79166666667,1962.6666666666667,3
2018-10-16,화요일,114679.5,2443.0,113484.5,1829.6666666666667,114226.79166666667,1962.6666666666667,3
2018-10-17,수요일,113328.5,2186.0,113484.5,1829.6666666666667,114226.79166666667,1962.6666666666667,3
2018-10-18,목요일,106125.0,2122.0,113484.5,1829.6666666666667,114226.79166666667,1962.6666666666667,3
2018-10-19,금요일,102128.0,2208.0,113484.5,1829.6666666666667,114226.79166666667,1962.6666666666667,3
2018-10-20,토요일,102650.0,2363.0,113484.5,1829.6666666666667,114226.79166666667,1962.6666666666667,3
2018-10-21,일요일,0.0,0.0,113484.5,1829.6666666666667,114226.79166666667,1962.6666666666667,3
2018-10-22,월요일,110354.3,2731.0,109313.5,2275.5,111399.0,2052.5833333333335,3
2018-10-23,화요일,110178.6,2650.0,109313.5,2275.5,111399.0,2052.5833333333335,3
2018-10-24,수요일,100835.5,2679.0,109313.5,2275.5,111399.0,2052.5833333333335,3
2018-10-25,목요일,107640.5,2657.0,109313.5,2275.5,111399.0,2052.5833333333335,3
2018-10-26,금요일,104498.0,2676.0,109313.5,2275.5,111399.0,2052.5833333333335,3
2018-10-27,토요일,98719.0,2759.0,109313.5,2275.5,111399.0,2052.5833333333335,3
2018-10-28,일요일,0.0,0.0,109313.5,2275.5,111399.0,2052.5833333333335,3
2018-10-29,월요일,112831.0,2715.0,105370.98333333334,2692.0,107342.24166666665,2483.75,3
2018-10-30,화요일,111186.5,2669.0,105370.98333333334,2692.0,107342.24166666665,2483.75,3
2018-10-31,수요일,116482.7,2593.0,105370.98333333334,2692.0,107342.24166666665,2483.75,3
2018-11-01,목요일,110829.0,2464.0,105370.98333333334,2692.0,107342.24166666665,2483.75,3
2018-11-02,금요일,107021.0,2370.0,105370.98333333334,2692.0,107342.24166666665,2483.75,3
2018-11-03,토요일,107734.0,2296.0,105370.98333333334,2692.0,107342.24166666665,2483.75,3
2018-11-04,일요일,0.0,0.0,105370.98333333334,2692.0,107342.24166666665,2483.75,3
2018-11-05,월요일,118614.5,2412.0,111014.03333333333,2517.8333333333335,108192.50833333335,2604.9166666666665,3
2018-11-06,화요일,114985.5,2343.0,111014.03333333333,2517.8333333333335,108192.50833333335,2604.9166666666665,3
2018-11-07,수요일,112268.0,2223.0,111014.03333333333,2517.8333333333335,108192.50833333335,2604.9166666666665,3
2018-11-08,목요일,111934.0,2036.0,111014.03333333333,2517.8333333333335,108192.50833333335,2604.9166666666665,3
2018-11-09,금요일,109745.0,1873.0,111014.03333333333,2517.8333333333335,108192.50833333335,2604.9166666666665,3
2018-11-10,토요일,105934.0,1853.0,111014.03333333333,2517.8333333333335,108192.50833333335,2604.9166666666665,3
2018-11-11,일요일,0.0,0.0,111014.03333333333,2517.8333333333335,108192.50833333335,2604.9166666666665,3
2018-11-12,월요일,117128.0,1797.0,112246.83333333333,2123.3333333333335,111630.43333333333,2320.5833333333335,3
2018-11-13,화요일,113104.0,1719.0,112246.83333333333,2123.3333333333335,111630.43333333333,2320.5833333333335,3
2018-11-14,수요일,110643.0,1693.0,112246.83333333333,2123.3333333333335,111630.43333333333,2320.5833333333335,3
2018-11-15,목요일,108835.0,1636.0,112246.83333333333,2123.3333333333335,111630.43333333333,2320.5833333333335,3
2018-11-16,금요일,119154.7,1596.0,112246.83333333333,2123.3333333333335,111630.43333333333,2320.5833333333335,3
2018-11-17,토요일,114908.0,1611.0,112246.83333333333,2123.3333333333335,111630.43333333333,2320.5833333333335,3
2018-11-18,일요일,0.0,0.0,112246.83333333333,2123.3333333333335,111630.43333333333,2320.5833333333335,3
2018-11-19,월요일,117486.0,1656.0,113962.11666666665,1675.3333333333333,113104.47499999999,1899.3333333333333,3
2018-11-20,화요일,114663.0,1692.0,113962.11666666665,1675.3333333333333,113104.47499999999,1899.3333333333333,3
2018-11-21,수요일,107208.0,1691.0,113962.11666666665,1675.3333333333333,113104.47499999999,1899.3333333333333,3
2018-11-22,목요일,108892.5,1633.0,113962.11666666665,1675.3333333333333,113104.47499999999,1899.3333333333333,3
2018-11-23,금요일,103010.0,1636.0,113962.11666666665,1675.3333333333333,113104.47499999999,1899.3333333333333,3
2018-11-24,토요일,100286.0,1649.0,113962.11666666665,1675.3333333333333,113104.47499999999,1899.3333333333333,3
2018-11-25,일요일,0.0,0.0,113962.11666666665,1675.3333333333333,113104.47499999999,1899.3333333333333,3
2018-11-26,월요일,117857.0,1717.0,108590.91666666667,1659.5,111276.51666666666,1667.4166666666667,3
2018-11-27,화요일,111399.0,1730.0,108590.91666666667,1659.5,111276.51666666666,1667.4166666666667,3
2018-11-28,수요일,109556.5,1697.0,108590.91666666667,1659.5,111276.51666666666,1667.4166666666667,3
2018-11-29,목요일,113558.5,1639.0,108590.91666666667,1659.5,111276.51666666666,1667.4166666666667,3
2018-11-30,금요일,110438.0,1589.0,108590.91666666667,1659.5,111276.51666666666,1667.4166666666667,3
2018-12-01,토요일,106655.0,1567.0,108590.91666666667,1659.5,111276.51666666666,1667.4166666666667,0
2018-12-02,일요일,0.0,0.0,108590.91666666667,1659.5,111276.51666666666,1667.4166666666667,0
2018-12-03,월요일,115019.0,1596.0,111577.33333333333,1656.5,110084.125,1658.0,0
2018-12-04,화요일,117817.0,1523.0,111577.33333333333,1656.5,110084.125,1658.0,0
2018-12-05,수요일,116601.0,1519.0,111577.33333333333,1656.5,110084.125,1658.0,0
2018-12-06,목요일,119327.5,1485.0,111577.33333333333,1656.5,110084.125,1658.0,0
