date,요일,토마토_거래량(kg),토마토_가격(원/kg),소비자물가지수,고급휘발유,보통휘발유,자동차용경유,실내등유,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
2019-08-04,일요일,0.0,0.0,99.425,1798.85,1493.82,1352.49,968.7,28.8,32.2,26.4,2.0,0.0,5.800000000000004
2019-08-05,월요일,550383.0,933.0,99.425,1798.93,1493.98,1352.72,968.83,28.8,32.8,26.1,4.5,0.0,6.699999999999996
2019-08-06,화요일,357518.0,1027.0,99.425,1798.6,1494.13,1352.76,968.9,25.8,29.8,23.2,8.6,72.5,6.600000000000001
2019-08-07,수요일,322450.0,1051.0,99.425,1798.61,1494.12,1352.55,968.93,27.5,30.9,23.4,4.3,1.2,7.5
2019-08-08,목요일,316057.0,1160.0,99.425,1796.47,1494.04,1352.47,969.17,28.7,32.5,25.9,4.3,0.0,6.600000000000001
2019-08-09,금요일,388380.5,1176.0,99.425,1795.75,1493.77,1352.18,969.3,28.9,32.5,26.6,6.3,0.0,5.899999999999999
2019-08-10,토요일,430980.0,1046.0,99.425,1795.63,1493.63,1351.91,968.87,28.3,32.3,26.0,5.5,0.0,6.299999999999997
2019-08-11,일요일,0.0,0.0,99.425,1795.47,1493.53,1351.71,968.72,28.0,30.6,26.3,6.9,0.0,4.300000000000001
2019-08-12,월요일,534465.0,1071.0,99.425,1795.51,1493.54,1351.73,968.87,29.3,31.9,27.0,5.4,0.0,4.899999999999999
2019-08-13,화요일,443562.0,1130.0,99.425,1795.74,1493.54,1351.72,968.67,30.6,35.0,27.1,3.5,0.0,7.899999999999999
2019-08-14,수요일,410304.0,1130.0,99.425,1796.21,1493.45,1351.61,968.26,29.4,33.3,26.5,7.6,0.2,6.799999999999997
2019-08-15,목요일,350150.5,1108.0,99.425,1795.62,1493.42,1351.38,968.22,27.4,28.5,26.7,9.0,6.2,1.8000000000000007
2019-08-16,금요일,374165.0,1142.0,99.425,1795.7,1493.31,1351.44,968.11,28.2,31.6,26.3,4.8,0.0,5.300000000000001
2019-08-17,토요일,498211.0,1067.0,99.425,1795.57,1493.17,1351.3,967.71,27.2,29.9,24.5,0.0,0.0,5.399999999999999
2019-08-18,일요일,0.0,0.0,99.425,1795.48,1493.16,1351.12,967.84,27.3,29.8,25.2,3.8,0.0,4.600000000000001
2019-08-19,월요일,690498.5,1062.0,99.425,1794.77,1493.15,1351.21,967.59,27.2,30.2,25.2,7.3,0.0,5.0
2019-08-20,화요일,477318.0,1069.0,99.425,1795.35,1493.12,1351.19,967.4,26.8,30.3,25.1,8.3,0.0,5.199999999999999
2019-08-21,수요일,410820.0,1048.0,99.425,1795.43,1492.94,1351.04,967.3,26.6,29.4,25.0,9.3,23.0,4.399999999999999
2019-08-22,목요일,352043.5,1071.0,99.425,1796.37,1493.06,1351.06,967.07,26.1,27.3,25.0,9.3,45.1,2.3000000000000007
2019-08-23,금요일,338570.0,1189.0,99.425,1796.76,1493.3,1351.31,966.82,25.5,28.2,23.5,7.3,0.0,4.699999999999999
2019-08-24,토요일,376712.0,1169.0,99.425,1797.41,1493.32,1351.26,966.77,25.0,28.3,21.6,6.0,0.0,6.699999999999999
2019-08-25,일요일,0.0,0.0,99.425,1797.9,1493.42,1351.21,966.95,24.3,27.6,22.7,6.8,0.0,4.900000000000002
2019-08-26,월요일,530680.0,1251.0,99.425,1797.97,1493.73,1351.63,967.15,25.2,28.8,21.8,5.5,0.0,7.0
2019-08-27,화요일,324729.0,1294.0,99.425,1798.56,1493.94,1351.74,967.19,23.5,25.1,22.2,10.0,4.7,2.900000000000002
2019-08-28,수요일,307722.4,1443.0,99.425,1799.53,1494.18,1352.07,967.0,24.1,26.3,22.7,9.5,2.2,3.6000000000000014
2019-08-29,목요일,251770.5,1591.0,99.425,1799.27,1494.52,1352.37,966.89,23.1,24.3,22.1,9.5,1.2,2.1999999999999997
2019-08-30,금요일,292202.0,1720.0,99.425,1799.21,1495.13,1352.91,966.97,24.6,28.9,20.3,4.0,0.0,8.599999999999998
2019-08-31,토요일,293999.0,1690.0,99.425,1800.17,1496.68,1354.05,966.93,24.4,28.3,21.0,4.3,0.0,7.300000000000001
2019-09-01,일요일,140.0,875.0,99.794,1812.65,1509.16,1363.44,967.43,23.7,27.7,21.4,9.5,2.3,6.300000000000001
2019-09-02,월요일,383896.0,1771.0,99.794,1817.32,1515.3,1368.44,967.74,21.4,22.9,20.2,10.0,40.4,2.6999999999999997
2019-09-03,화요일,235912.0,1869.0,99.794,1820.38,1518.61,1371.01,967.57,23.0,25.8,21.9,10.0,5.8,3.900000000000002
2019-09-04,수요일,209062.0,1994.0,99.794,1821.98,1520.36,1372.43,967.73,24.5,26.8,22.0,9.3,1.3,4.800000000000001
2019-09-05,목요일,160350.0,2259.0,99.794,1821.53,1521.11,1372.95,967.58,26.5,29.3,24.0,7.3,0.0,5.300000000000001
2019-09-06,금요일,190228.0,2740.0,99.794,1820.75,1522.03,1373.96,967.7,27.0,28.8,25.6,8.9,0.0,3.1999999999999997
2019-09-07,토요일,242667.0,2774.0,99.794,1820.84,1522.3,1374.07,967.62,26.0,27.3,24.1,8.8,12.3,3.1999999999999997
2019-09-08,일요일,0.0,0.0,99.794,1822.07,1522.62,1374.28,967.41,25.3,29.1,23.5,8.4,1.3,5.600000000000001
2019-09-09,월요일,345745.0,2236.0,99.794,1822.24,1522.87,1374.61,967.95,27.0,30.5,23.9,6.1,0.0,6.600000000000001
2019-09-10,화요일,272793.0,2107.0,99.794,1821.71,1523.24,1374.85,967.88,26.7,29.2,25.2,7.1,0.0,4.0
2019-09-11,수요일,394986.8,1681.0,99.794,1821.86,1523.9,1375.43,968.19,25.1,29.2,23.3,9.3,13.4,5.899999999999999
2019-09-12,목요일,182099.0,1200.0,99.794,1821.33,1524.7,1375.95,968.26,21.6,23.6,19.9,9.4,3.9,3.700000000000003
2019-09-13,금요일,0.0,0.0,99.794,1821.45,1525.07,1376.19,968.05,23.2,27.4,20.5,3.8,0.0,6.899999999999999
2019-09-14,토요일,0.0,0.0,99.794,1821.91,1525.13,1376.09,967.92,23.8,27.7,20.1,1.4,0.0,7.599999999999998
2019-09-15,일요일,0.0,0.0,99.794,1821.37,1525.21,1376.05,967.33,24.9,29.3,21.5,3.1,0.0,7.800000000000001
2019-09-16,월요일,574002.0,1209.0,99.794,1821.43,1526.28,1377.0,967.27,23.4,28.0,20.2,3.6,0.0,7.800000000000001
2019-09-17,화요일,566200.0,1237.0,99.794,1826.74,1529.08,1379.52,967.19,22.9,28.1,19.6,0.8,0.0,8.5
2019-09-18,수요일,464323.0,1325.0,99.794,1828.84,1531.55,1381.64,967.77,22.9,28.2,19.6,3.4,0.0,8.599999999999998
2019-09-19,목요일,406666.0,1325.0,99.794,1830.39,1533.21,1383.17,968.26,21.6,25.6,18.7,1.1,0.0,6.900000000000002
2019-09-20,금요일,360181.5,1484.0,99.794,1831.07,1534.79,1384.56,968.77,21.5,26.5,18.0,7.8,0.3,8.5
2019-09-21,토요일,380161.0,1384.0,99.794,1831.43,1536.13,1385.54,969.34,18.2,20.6,17.2,10.0,30.4,3.400000000000002
2019-09-22,일요일,0.0,0.0,99.794,1832.51,1536.66,1385.86,969.46,18.2,19.1,17.1,10.0,81.6,2.0
2019-09-23,월요일,259560.0,1806.0,99.794,1832.45,1537.63,1386.98,969.83,17.9,20.7,16.7,9.9,2.5,4.0
2019-09-24,화요일,325750.0,1763.0,99.794,1833.87,1538.93,1387.88,970.11,19.4,24.2,15.8,1.6,0.0,8.399999999999999
2019-09-25,수요일,296518.5,1926.0,99.794,1834.9,1540.36,1389.24,970.76,20.4,25.4,15.8,5.1,0.0,9.599999999999998
2019-09-26,목요일,204064.0,2358.0,99.794,1836.34,1541.37,1390.01,971.06,22.9,27.8,19.1,4.3,0.0,8.7
2019-09-27,금요일,240931.0,2636.0,99.794,1835.94,1541.97,1390.63,971.36,22.1,26.1,20.6,9.6,15.3,5.5
2019-09-28,토요일,263433.0,2405.0,99.794,1836.27,1542.43,1390.8,972.1,22.4,26.1,21.3,9.4,68.2,4.800000000000001
2019-09-29,일요일,0.0,0.0,99.794,1836.86,1542.69,1390.98,972.15,23.9,28.8,21.3,5.0,0.0,7.5
2019-09-30,월요일,277312.0,2586.0,99.794,1836.45,1543.09,1391.46,972.45,24.1,27.7,22.5,7.6,0.0,5.199999999999999
2019-10-01,화요일,235325.0,2431.0,100.041,1836.2,1543.54,1391.75,972.49,22.4,23.3,21.6,9.9,9.8,1.6999999999999993
2019-10-02,수요일,234739.0,2567.0,100.041,1835.2,1543.49,1391.62,972.52,22.7,23.8,21.6,10.0,94.8,2.1999999999999997
2019-10-03,목요일,171849.0,2722.0,100.041,1834.61,1543.55,1391.6,972.54,24.6,28.8,22.3,4.9,1.8,6.5
2019-10-04,금요일,228343.0,3321.0,100.041,1834.41,1543.25,1391.37,972.66,22.9,25.8,20.2,1.5,0.0,5.600000000000001
2019-10-05,토요일,327485.0,2901.0,100.041,1833.05,1543.0,1390.96,972.87,21.7,26.4,18.5,8.0,1.2,7.899999999999999
2019-10-06,일요일,0.0,0.0,100.041,1833.32,1543.0,1390.85,972.85,18.7,22.8,16.4,6.0,0.0,6.400000000000002
2019-10-07,월요일,432018.5,2686.0,100.041,1833.23,1542.95,1390.76,972.85,18.3,21.2,16.4,9.5,1.4,4.800000000000001
2019-10-08,화요일,361989.0,2360.0,100.041,1832.09,1542.75,1390.47,972.82,18.9,24.0,16.0,3.8,0.0,8.0
2019-10-09,수요일,314975.5,2240.0,100.041,1831.47,1542.51,1390.11,973.14,17.5,23.2,12.6,0.0,0.0,10.6
2019-10-10,목요일,296451.0,2169.0,100.041,1830.71,1542.27,1389.9,973.33,19.4,24.5,14.1,0.8,0.0,10.4
2019-10-11,금요일,310760.0,2135.0,100.041,1830.04,1541.98,1389.5,973.39,21.1,27.0,16.7,1.0,0.0,10.3
2019-10-12,토요일,300604.0,1904.0,100.041,1829.59,1541.72,1389.16,973.41,19.9,24.5,16.5,2.3,0.0,8.0
2019-10-13,일요일,0.0,0.0,100.041,1829.62,1541.73,1388.97,973.6,18.0,23.0,15.1,2.0,0.0,7.9
2019-10-14,월요일,422296.0,2083.0,100.041,1829.31,1541.6,1388.93,973.52,18.3,23.0,14.3,0.5,0.0,8.7
2019-10-15,화요일,311255.0,1873.0,100.041,1829.04,1541.4,1388.55,973.76,15.6,18.9,13.4,6.3,0.0,5.499999999999998
2019-10-16,수요일,246475.0,2079.0,100.041,1828.79,1541.03,1388.21,973.44,16.2,21.4,12.5,4.1,0.0,8.899999999999999
2019-10-17,목요일,262161.4,1889.0,100.041,1828.69,1540.69,1387.85,973.54,17.1,21.2,14.1,7.4,0.0,7.1
2019-10-18,금요일,254501.8,2096.0,100.041,1828.5,1539.96,1387.13,973.38,16.8,17.7,15.5,9.6,29.5,2.1999999999999997
2019-10-19,토요일,257323.0,1981.0,100.041,1828.13,1539.59,1386.66,973.43,19.1,24.0,15.8,5.0,0.0,8.2
2019-10-20,일요일,0.0,0.0,100.041,1828.41,1539.51,1386.38,973.44,18.7,23.6,14.9,3.5,0.0,8.700000000000001
2019-10-21,월요일,281200.2,2100.0,100.041,1827.46,1539.27,1386.24,973.34,18.6,23.7,15.2,1.9,0.0,8.5
2019-10-22,화요일,303186.2,1989.0,100.041,1827.26,1538.83,1385.76,973.27,19.0,23.8,16.1,5.5,0.0,7.699999999999999
2019-10-23,수요일,212542.2,2067.0,100.041,1827.33,1538.44,1385.24,972.94,18.0,20.8,16.3,9.4,1.4,4.5
2019-10-24,목요일,222441.0,2026.0,100.041,1827.22,1538.06,1384.93,972.88,18.4,21.2,16.4,9.0,0.0,4.800000000000001
2019-10-25,금요일,232179.0,2200.0,100.041,1826.82,1537.72,1384.57,972.89,19.6,24.9,16.8,6.4,0.0,8.099999999999998
2019-10-26,토요일,238875.0,2037.0,100.041,1825.9,1537.45,1384.2,973.07,17.5,21.4,13.9,5.4,0.0,7.499999999999998
2019-10-27,일요일,0.0,0.0,100.041,1826.41,1537.42,1383.9,973.04,14.0,18.7,10.4,4.6,0.0,8.299999999999999
2019-10-28,월요일,262032.0,2236.0,100.041,1826.53,1537.26,1383.83,972.88,15.4,19.9,10.7,3.9,0.0,9.2
2019-10-29,화요일,262214.0,2068.0,100.041,1825.48,1536.99,1383.52,972.6,16.4,21.2,13.3,0.4,0.0,7.899999999999999
2019-10-30,수요일,201896.0,2209.0,100.041,1824.84,1536.81,1383.34,972.64,14.6,20.4,10.6,0.0,0.0,9.8
2019-10-31,목요일,190533.0,2161.0,100.041,1824.33,1536.62,1383.13,972.92,16.2,22.4,11.0,0.0,0.0,11.4
2019-11-01,금요일,205327.0,2346.0,99.481,1823.64,1536.09,1382.59,972.71,17.5,24.0,13.4,0.6,0.0,10.6
2019-11-02,토요일,187225.0,2284.0,99.481,1823.37,1535.8,1382.22,972.75,17.5,22.6,14.4,4.8,0.0,8.200000000000001
2019-11-03,일요일,0.0,0.0,99.481,1823.58,1535.75,1382.0,972.58,16.4,22.3,14.0,6.3,2.3,8.3
2019-11-04,월요일,237429.0,2513.0,99.481,1822.33,1535.6,1382.03,972.43,14.3,19.7,12.3,3.6,0.0,7.399999999999999
2019-11-05,화요일,201643.0,2360.0,99.481,1821.86,1535.12,1381.52,972.4,15.2,20.7,10.8,0.0,0.0,9.9
2019-11-06,수요일,161427.0,2605.0,99.481,1821.3,1534.76,1381.18,972.23,15.8,21.3,11.7,1.8,0.0,9.6
2019-11-07,목요일,154221.0,2545.0,99.481,1820.76,1534.42,1380.76,972.3,14.4,19.2,11.7,4.0,0.0,7.5
2019-11-08,금요일,230660.2,2618.0,99.481,1820.17,1534.33,1380.75,972.32,13.8,19.0,10.7,0.0,0.0,8.3
2019-11-09,토요일,186151.0,2418.0,99.481,1819.96,1534.22,1380.51,972.26,14.3,20.2,9.0,0.0,0.0,11.2
2019-11-10,일요일,0.0,0.0,99.481,1819.22,1534.23,1380.22,972.18,14.3,18.3,10.0,6.8,1.7,8.3
2019-11-11,월요일,308900.0,2205.0,99.481,1819.42,1534.28,1380.39,972.04,14.8,19.7,11.8,1.3,0.0,7.899999999999999
2019-11-12,화요일,173034.0,2476.0,99.481,1819.84,1534.38,1380.34,971.89,14.2,19.1,10.9,2.9,0.0,8.200000000000001
2019-11-13,수요일,164591.2,2732.0,99.481,1819.54,1534.43,1380.28,972.14,13.9,16.3,9.9,6.0,0.0,6.4
2019-11-14,목요일,133867.0,2657.0,99.481,1819.58,1534.64,1380.18,972.18,7.6,14.4,4.8,0.0,0.0,9.6
2019-11-15,금요일,181309.0,2763.0,99.481,1819.32,1534.8,1380.27,972.12,11.2,16.4,5.6,0.0,0.0,10.8
2019-11-16,토요일,182526.0,2441.0,99.481,1819.52,1535.02,1380.14,972.02,15.1,19.8,11.1,0.6,0.0,8.700000000000001
2019-11-17,일요일,0.0,0.0,99.481,1819.93,1535.14,1380.0,971.91,16.3,19.1,12.3,9.3,2.0,6.800000000000001
2019-11-18,월요일,253584.6,2491.0,99.481,1819.94,1535.3,1380.13,971.77,13.2,19.5,6.7,8.6,6.8,12.8
2019-11-19,화요일,165812.0,2537.0,99.481,1820.66,1535.36,1379.84,971.79,6.7,10.8,3.8,2.8,0.0,7.000000000000001
2019-11-20,수요일,156238.0,2640.0,99.481,1821.61,1535.46,1379.68,971.77,6.2,12.4,2.0,0.0,0.0,10.4
2019-11-21,목요일,98265.0,2556.0,99.481,1821.39,1535.76,1379.7,971.6,10.6,16.3,4.0,2.4,0.0,12.3
2019-11-22,금요일,228614.0,2581.0,99.481,1821.09,1536.04,1379.78,971.53,14.5,20.3,10.1,2.3,0.0,10.2
2019-11-23,토요일,142515.0,2526.0,99.481,1821.0,1536.34,1379.82,971.42,15.5,20.5,12.2,2.8,0.0,8.3
2019-11-24,일요일,0.0,0.0,99.481,1821.73,1536.62,1379.75,971.29,16.0,18.9,13.4,8.0,1.0,5.499999999999998
2019-11-25,월요일,254308.8,2488.0,99.481,1821.53,1536.84,1380.0,971.21,11.6,16.6,9.5,7.4,0.0,7.100000000000001
2019-11-26,화요일,178213.0,2464.0,99.481,1821.55,1537.09,1380.05,970.89,11.4,16.7,8.8,4.4,0.0,7.899999999999999
2019-11-27,수요일,186279.0,2517.0,99.481,1821.49,1537.4,1380.13,970.92,10.1,11.7,8.8,8.8,0.0,2.8999999999999986
2019-11-28,목요일,133475.0,2394.0,99.481,1820.68,1537.75,1380.26,970.94,9.0,12.9,6.3,6.9,0.0,6.6000000000000005
2019-11-29,금요일,217782.0,2484.0,99.481,1820.96,1538.07,1380.37,970.71,8.4,14.0,5.0,0.0,0.0,9.0
2019-11-30,토요일,149704.5,2286.0,99.481,1820.76,1538.41,1380.35,970.62,11.1,15.7,6.5,4.9,0.0,9.2
2019-12-01,일요일,0.0,0.0,99.719,1821.31,1538.9,1380.42,970.59,9.5,12.1,6.5,10.0,33.3,5.6
2019-12-02,월요일,226268.0,2518.0,99.719,1821.91,1539.22,1380.65,970.62,6.6,10.5,2.6,2.5,2.5,7.9
2019-12-03,화요일,160977.0,2313.0,99.719,1822.18,1539.85,1380.94,970.3,4.6,9.2,0.3,1.6,0.0,8.899999999999999
2019-12-04,수요일,173548.0,2445.0,99.719,1822.65,1540.18,1381.01,970.23,7.2,11.3,4.6,0.4,0.0,6.700000000000001
2019-12-05,목요일,113003.0,2492.0,99.719,1822.87,1540.71,1381.15,970.18,4.6,9.6,0.0,2.6,0.0,9.6
2019-12-06,금요일,197370.5,2489.0,99.719,1822.47,1541.4,1381.42,970.23,0.2,4.7,-2.8,4.9,0.0,7.5
2019-12-07,토요일,126756.0,2480.0,99.719,1822.89,1542.28,1381.78,970.26,3.6,9.7,-2.2,0.0,0.0,11.9
2019-12-08,일요일,0.0,0.0,99.719,1822.8,1542.64,1381.76,970.06,6.1,12.0,2.4,0.0,0.0,9.6
2019-12-09,월요일,219962.0,2645.0,99.719,1822.07,1543.34,1382.35,970.09,7.8,13.4,3.7,0.0,0.0,9.7
2019-12-10,화요일,170093.0,2476.0,99.719,1821.63,1544.07,1382.64,970.07,11.5,16.3,6.8,2.0,0.0,9.5
2019-12-11,수요일,174267.0,2564.0,99.719,1822.17,1544.93,1383.08,970.03,12.1,16.6,5.8,2.9,0.0,10.8
2019-12-12,목요일,142771.0,2644.0,99.719,1822.53,1545.71,1383.53,970.07,4.9,9.3,2.2,0.0,0.0,7.1000000000000005
2019-12-13,금요일,220830.3,2631.0,99.719,1822.37,1546.42,1383.96,970.15,6.8,10.5,2.3,3.5,0.0,8.2
2019-12-14,토요일,148524.0,2508.0,99.719,1822.9,1547.22,1384.33,970.06,8.5,12.7,6.2,1.9,0.0,6.499999999999999
2019-12-15,일요일,0.0,0.0,99.719,1823.43,1547.67,1384.42,970.09,9.1,14.5,6.8,4.9,0.0,7.7
2019-12-16,월요일,263210.0,2450.0,99.719,1823.31,1548.42,1385.04,970.24,10.8,16.4,6.3,4.3,0.0,10.099999999999998
2019-12-17,화요일,172232.5,2371.0,99.719,1824.06,1549.25,1385.5,970.42,12.8,16.6,9.1,6.1,0.0,7.500000000000002
2019-12-18,수요일,192878.2,2255.0,99.719,1824.78,1549.87,1385.93,970.45,10.4,15.7,8.0,3.9,0.0,7.699999999999999
2019-12-19,목요일,135739.0,2551.0,99.719,1824.96,1550.57,1386.36,970.54,6.6,12.2,3.6,6.1,0.0,8.6
2019-12-20,금요일,246531.2,2346.0,99.719,1824.76,1551.3,1386.88,970.72,5.0,9.4,1.2,3.3,0.0,8.200000000000001
2019-12-21,토요일,140801.2,2237.0,99.719,1824.88,1552.04,1387.36,970.85,4.3,6.3,1.7,6.6,0.0,4.6
2019-12-22,일요일,0.0,0.0,99.719,1824.69,1552.58,1387.49,970.78,6.5,10.0,4.2,6.3,0.0,5.8
2019-12-23,월요일,234788.0,2512.0,99.719,1825.28,1553.15,1388.05,970.91,8.2,12.9,5.0,0.5,0.0,7.9
2019-12-24,화요일,195039.5,2329.0,99.719,1825.05,1554.23,1388.82,971.41,7.7,14.3,3.0,3.0,0.0,11.3
2019-12-25,수요일,135916.0,2417.0,99.719,1825.69,1554.82,1389.21,971.77,10.7,16.3,5.4,3.3,0.0,10.9
2019-12-26,목요일,130703.6,2660.0,99.719,1826.07,1555.46,1389.74,972.09,7.8,12.2,4.0,7.9,1.7,8.2
2019-12-27,금요일,220749.2,2493.0,99.719,1826.11,1556.18,1390.22,972.11,3.6,9.0,0.4,0.0,0.0,8.6
2019-12-28,토요일,129300.0,2359.0,99.719,1826.48,1556.8,1390.58,972.24,4.1,9.4,-0.3,0.0,0.0,9.7
2019-12-29,일요일,0.0,0.0,99.719,1826.57,1557.19,1390.71,972.08,6.5,9.5,2.6,8.6,11.4,6.9
2019-12-30,월요일,229364.9,2479.0,99.719,1827.13,1557.74,1391.19,972.23,9.6,14.0,7.1,5.3,1.4,6.9
2019-12-31,화요일,189713.2,2360.0,99.719,1827.53,1558.44,1391.59,972.36,0.1,7.1,-2.5,0.0,0.0,9.6
2020-01-01,수요일,390.0,1995.0,100.09,1828.42,1559.6,1392.26,972.77,1.9,7.8,-3.2,1.0,0.0,11.0
2020-01-02,목요일,24946.0,2208.0,100.09,1829.22,1560.36,1392.88,972.96,4.1,9.6,0.5,0.4,0.0,9.1
2020-01-03,금요일,290136.1,2437.0,100.09,1829.27,1561.05,1393.16,973.17,5.9,11.6,2.3,0.1,0.0,9.3
2020-01-04,토요일,131631.4,2500.0,100.09,1829.27,1561.87,1393.82,973.37,5.5,9.7,2.0,2.5,0.0,7.699999999999999
2020-01-05,일요일,0.0,0.0,100.09,1829.81,1562.34,1394.03,973.47,7.4,13.5,2.6,1.0,0.0,10.9
2020-01-06,월요일,211285.3,2532.0,100.09,1830.83,1563.32,1394.97,973.74,7.8,9.0,5.5,9.8,10.7,3.5
2020-01-07,화요일,155575.4,2455.0,100.09,1832.59,1565.06,1396.28,974.02,14.4,17.7,9.0,10.0,26.3,8.7
2020-01-08,수요일,126560.1,2789.0,100.09,1833.08,1566.54,1397.58,974.64,8.8,15.0,4.9,4.1,0.0,10.1
2020-01-09,목요일,85578.0,2910.0,100.09,1833.56,1568.19,1398.84,975.08,5.3,9.8,2.3,4.5,0.0,7.500000000000001
2020-01-10,금요일,164955.5,2998.0,100.09,1834.85,1569.25,1399.62,975.54,5.9,12.3,0.9,1.6,0.0,11.4
2020-01-11,토요일,115404.0,3320.0,100.09,1835.39,1570.06,1400.13,975.72,5.9,10.5,1.9,3.6,0.0,8.6
2020-01-12,일요일,0.0,0.0,100.09,1835.06,1570.36,1400.31,975.78,4.6,8.8,2.0,2.9,0.0,6.800000000000001
2020-01-13,월요일,224164.1,3419.0,100.09,1835.56,1570.97,1400.86,975.98,3.5,8.1,1.0,1.3,0.0,7.1
2020-01-14,화요일,175483.2,3462.0,100.09,1835.85,1571.34,1401.06,976.0,2.1,5.5,-0.3,6.1,0.0,5.8
2020-01-15,수요일,159865.4,3270.0,100.09,1836.16,1571.46,1401.02,976.25,2.4,7.0,-0.4,0.3,0.0,7.4
2020-01-16,목요일,123709.6,3204.0,100.09,1835.6,1571.56,1401.06,976.21,3.8,9.5,-0.3,7.5,0.0,9.8
2020-01-17,금요일,226354.5,2942.0,100.09,1835.63,1571.45,1400.91,976.31,6.4,11.8,3.2,7.3,0.0,8.600000000000001
2020-01-18,토요일,128486.7,2828.0,100.09,1834.35,1571.27,1400.67,976.4,5.3,9.8,1.4,8.0,2.6,8.4
2020-01-19,일요일,3055.0,2946.0,100.09,1835.2,1571.22,1400.52,976.35,4.9,9.4,2.1,3.5,0.0,7.300000000000001
2020-01-20,월요일,263189.9,2796.0,100.09,1833.99,1571.26,1400.67,976.33,5.1,9.8,1.6,0.1,0.0,8.200000000000001
2020-01-21,화요일,166236.7,2793.0,100.09,1833.33,1571.17,1400.4,976.39,5.0,10.3,0.1,1.6,0.0,10.2
2020-01-22,수요일,167177.7,2866.0,100.09,1833.27,1571.06,1400.18,975.98,7.7,9.3,4.8,9.9,9.6,4.500000000000001
2020-01-23,목요일,224703.0,2305.0,100.09,1832.87,1571.06,1400.05,975.81,8.8,10.1,8.1,9.8,4.9,2.0
2020-01-24,금요일,85457.5,2055.0,100.09,1832.71,1570.99,1399.94,975.82,10.2,15.9,5.9,6.6,0.0,10.0
2020-01-25,토요일,0.0,0.0,100.09,1832.69,1571.01,1399.84,975.95,9.1,11.6,8.0,9.6,0.0,3.6
2020-01-26,일요일,0.0,0.0,100.09,1832.48,1570.91,1399.63,975.9,9.5,13.8,7.4,9.3,0.0,6.4
2020-01-27,월요일,370.0,1884.0,100.09,1831.82,1570.53,1399.13,975.72,6.7,10.0,4.8,10.0,73.3,5.2
2020-01-28,화요일,193784.7,2451.0,100.09,1832.24,1570.26,1398.77,975.57,8.9,13.1,6.0,8.6,0.3,7.1
2020-01-29,수요일,289896.9,2404.0,100.09,1831.68,1569.66,1398.1,975.75,8.5,13.0,6.6,9.3,0.0,6.4
2020-01-30,목요일,162502.0,2416.0,100.09,1831.22,1568.76,1397.37,975.89,7.1,12.9,4.2,6.3,0.0,8.7
2020-01-31,금요일,219090.3,2601.0,100.09,1829.98,1567.8,1396.42,975.78,6.3,11.2,2.3,2.9,0.0,8.899999999999999
2020-02-01,토요일,166396.1,2731.0,100.16,1829.74,1566.46,1394.86,975.54,5.6,10.4,1.5,0.5,0.0,8.9
2020-02-02,일요일,0.0,0.0,100.16,1829.16,1565.92,1394.1,975.3,7.1,11.7,3.3,1.6,0.0,8.399999999999999
2020-02-03,월요일,258996.7,2731.0,100.16,1829.16,1564.89,1393.18,975.17,5.6,10.4,2.4,1.8,0.0,8.0
2020-02-04,화요일,197995.9,2836.0,100.16,1828.81,1563.3,1391.26,975.14,5.2,10.1,0.3,0.0,0.0,9.8
2020-02-05,수요일,174403.8,2825.0,100.16,1827.17,1561.93,1389.72,974.29,1.8,5.0,-2.4,0.0,0.0,7.4
2020-02-06,목요일,127856.7,2884.0,100.16,1825.4,1560.33,1387.92,973.83,1.2,7.1,-5.0,3.9,0.0,12.1
2020-02-07,금요일,239590.1,2894.0,100.16,1823.77,1558.76,1386.04,973.27,5.0,10.4,2.1,5.5,0.0,8.3
2020-02-08,토요일,161032.0,2895.0,100.16,1822.68,1557.5,1384.5,972.96,4.1,9.4,0.4,0.4,0.0,9.0
2020-02-09,일요일,0.0,0.0,100.16,1821.64,1556.89,1383.7,972.75,3.8,8.9,-0.7,0.4,0.0,9.6
2020-02-10,월요일,285919.3,2931.0,100.16,1821.21,1555.51,1382.38,972.37,6.3,12.2,0.7,0.3,0.0,11.5
2020-02-11,화요일,219998.0,2906.0,100.16,1820.45,1552.66,1379.28,971.36,9.7,14.5,4.4,5.3,0.0,10.1
2020-02-12,수요일,191217.6,3059.0,100.16,1819.74,1550.29,1376.42,970.28,11.7,14.1,9.9,8.8,32.7,4.199999999999999
2020-02-13,목요일,140818.9,3102.0,100.16,1818.05,1547.53,1373.28,968.98,11.4,16.2,8.1,2.8,0.0,8.1
2020-02-14,금요일,262181.1,3165.0,100.16,1816.72,1545.01,1370.38,968.12,12.3,18.1,9.2,3.3,0.0,8.900000000000002
2020-02-15,토요일,216492.5,3186.0,100.16,1814.8,1542.96,1367.64,967.41,12.8,17.3,9.7,7.3,0.0,7.600000000000001
2020-02-16,일요일,0.0,0.0,100.16,1814.25,1541.95,1366.27,967.04,7.0,13.7,0.8,6.0,4.1,12.9
2020-02-17,월요일,350099.2,3155.0,100.16,1813.68,1540.38,1364.35,966.34,0.1,3.0,-3.0,1.9,0.0,6.0
2020-02-18,화요일,220177.1,2912.0,100.16,1812.8,1538.33,1361.95,965.56,1.2,7.9,-4.5,0.0,0.0,12.4
