date,요일,캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),소비자물가지수,고급휘발유,보통휘발유,자동차용경유,실내등유,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
2017-08-23,수요일,752715.0,2291.0,98.058,1811.12,1457.81,1251.24,833.3,27.3,33.2,22.7,0.0,0.0,10.500000000000004
2017-08-24,목요일,767340.0,2229.0,98.058,1811.26,1458.37,1251.78,833.0,27.9,31.7,24.1,0.0,0.6,7.599999999999998
2017-08-25,금요일,745224.3,2276.0,98.058,1810.85,1458.81,1252.13,832.67,26.3,32.4,20.5,0.0,3.5,11.9
2017-08-26,토요일,806525.8,2575.0,98.058,1811.88,1459.66,1252.84,832.8,22.5,29.9,17.0,0.0,0.0,12.9
2017-08-27,일요일,0.0,0.0,98.058,1811.97,1460.09,1253.06,832.74,22.3,30.3,14.5,0.0,0.0,15.8
2017-08-28,월요일,1017331.3,2680.0,98.058,1811.23,1460.66,1253.84,833.34,24.0,28.3,17.4,0.0,0.0,10.900000000000002
2017-08-29,화요일,891513.8,2678.0,98.058,1811.86,1461.6,1254.68,833.69,22.6,27.6,17.3,0.0,25.2,10.3
2017-08-30,수요일,832903.4,2725.0,98.058,1812.96,1462.3,1255.28,833.95,19.2,23.6,16.4,0.0,0.0,7.200000000000003
2017-08-31,목요일,867114.6,2672.0,98.058,1813.23,1462.61,1255.71,833.95,20.8,28.4,13.7,0.0,0.0,14.7
2017-09-01,금요일,860803.4,2703.0,98.172,1814.6,1463.76,1256.63,833.97,22.0,28.6,16.0,0.0,0.0,12.6
2017-09-02,토요일,956034.8,2721.0,98.172,1814.13,1464.34,1256.87,834.17,20.3,25.4,15.3,0.0,0.0,10.099999999999998
2017-09-03,일요일,0.0,0.0,98.172,1814.65,1464.73,1257.03,834.2,21.5,28.1,15.2,0.0,0.0,12.900000000000002
2017-09-04,월요일,1257786.5,2657.0,98.172,1813.56,1465.35,1257.79,834.2,21.3,27.4,17.1,0.0,0.0,10.299999999999995
2017-09-05,화요일,1043794.5,2546.0,98.172,1814.42,1466.28,1258.34,834.33,20.6,22.9,18.3,0.0,0.3,4.599999999999998
2017-09-06,수요일,906576.2,2458.0,98.172,1814.35,1466.99,1258.77,834.44,20.4,24.6,18.0,0.0,22.4,6.600000000000001
2017-09-07,목요일,728777.0,2464.0,98.172,1815.43,1467.98,1259.7,834.74,21.0,26.6,17.3,0.0,0.2,9.3
2017-09-08,금요일,866642.5,2480.0,98.172,1815.99,1469.35,1261.03,835.09,21.4,28.0,17.3,0.0,0.0,10.7
2017-09-09,토요일,985408.8,2452.0,98.172,1816.14,1470.74,1262.06,835.6,21.5,28.9,16.0,0.0,0.0,12.9
2017-09-10,일요일,0.0,0.0,98.172,1816.46,1471.63,1262.61,835.8,22.6,28.7,16.6,0.0,0.0,12.099999999999998
2017-09-11,월요일,968375.3,2475.0,98.172,1816.06,1472.94,1264.02,835.91,20.3,22.0,18.9,0.0,82.1,3.1000000000000014
2017-09-12,화요일,649131.6,2560.0,98.172,1820.25,1475.32,1266.83,836.69,21.7,28.0,15.8,0.0,0.0,12.2
2017-09-13,수요일,778158.9,2595.0,98.172,1821.24,1477.01,1268.36,836.91,19.5,27.8,12.9,0.0,0.0,14.9
2017-09-14,목요일,839111.9,2541.0,98.172,1822.7,1478.52,1269.71,837.67,20.4,28.2,12.2,0.0,0.0,16.0
2017-09-15,금요일,826654.0,2570.0,98.172,1823.78,1480.04,1271.4,838.18,20.9,24.5,18.7,0.0,0.0,5.800000000000001
2017-09-16,토요일,867020.6,2545.0,98.172,1824.4,1481.65,1272.82,838.65,21.1,24.4,18.3,0.0,0.0,6.099999999999998
2017-09-17,일요일,0.0,0.0,98.172,1823.89,1482.53,1273.39,838.96,22.5,28.0,17.8,0.0,0.0,10.2
2017-09-18,월요일,922519.6,2592.0,98.172,1825.35,1483.77,1274.84,839.33,19.7,26.9,15.0,0.0,0.0,11.9
2017-09-19,화요일,729974.5,2559.0,98.172,1826.16,1485.17,1276.16,839.5,21.5,27.4,15.7,0.0,0.0,11.7
2017-09-20,수요일,708169.8,2519.0,98.172,1826.06,1486.11,1277.17,839.52,19.6,23.6,12.9,0.0,0.0,10.7
2017-09-21,목요일,710595.3,2541.0,98.172,1826.46,1487.25,1278.3,840.06,17.9,26.2,10.4,0.0,0.0,15.8
2017-09-22,금요일,653924.4,2561.0,98.172,1827.73,1488.24,1279.34,840.37,19.3,27.1,13.9,0.0,0.0,13.2
2017-09-23,토요일,651452.4,2612.0,98.172,1827.18,1489.15,1280.14,840.56,19.5,27.1,14.3,0.0,0.0,12.8
2017-09-24,일요일,0.0,0.0,98.172,1828.88,1489.69,1280.42,840.66,20.5,28.3,14.5,0.0,0.0,13.8
2017-09-25,월요일,731040.4,2715.0,98.172,1829.13,1490.52,1281.54,841.06,21.2,29.5,15.0,0.0,0.0,14.5
2017-09-26,화요일,594090.3,2718.0,98.172,1827.4,1491.59,1282.56,841.32,22.8,29.4,17.1,0.0,0.0,12.299999999999995
2017-09-27,수요일,591037.8,2681.0,98.172,1828.77,1492.61,1283.51,841.58,19.2,22.9,17.0,0.0,12.6,5.899999999999999
2017-09-28,목요일,516554.0,2765.0,98.172,1828.46,1493.88,1284.76,841.35,18.6,25.4,13.3,0.0,0.0,12.099999999999998
2017-09-29,금요일,630347.4,2897.0,98.172,1829.84,1495.49,1286.33,842.04,14.7,21.3,9.2,0.0,0.0,12.1
2017-09-30,토요일,722839.9,2987.0,98.172,1830.76,1497.04,1287.99,842.99,15.7,26.9,6.5,0.0,0.0,20.4
2017-10-01,일요일,87493.9,3028.0,98.077,1831.53,1498.61,1289.44,843.33,14.9,17.7,11.0,0.0,37.7,6.699999999999999
2017-10-02,월요일,743145.0,3165.0,98.077,1832.86,1499.74,1290.64,843.87,19.7,23.4,17.4,0.0,24.5,6.0
2017-10-03,화요일,346441.0,3079.0,98.077,1834.49,1500.86,1291.64,844.23,18.4,24.7,14.8,0.0,0.0,9.9
2017-10-04,수요일,0.0,0.0,98.077,1835.28,1501.29,1292.07,844.6,18.1,23.6,12.8,0.0,0.2,10.8
2017-10-05,목요일,0.0,0.0,98.077,1834.78,1501.73,1292.52,844.84,16.9,19.7,14.3,0.0,2.1,5.399999999999999
2017-10-06,금요일,0.0,0.0,98.077,1833.33,1502.14,1292.86,845.6,16.2,18.8,13.7,0.0,4.9,5.100000000000001
2017-10-07,토요일,139284.6,2950.0,98.077,1833.92,1502.37,1293.05,845.53,18.2,23.8,15.5,0.0,0.0,8.3
2017-10-08,일요일,0.0,0.0,98.077,1834.5,1502.52,1293.17,845.37,19.5,27.3,14.4,0.0,0.0,12.9
2017-10-09,월요일,338386.7,2858.0,98.077,1834.32,1502.79,1293.63,845.51,20.5,28.4,15.2,0.0,0.0,13.2
2017-10-10,화요일,297989.5,2750.0,98.077,1833.25,1503.0,1293.86,845.35,21.3,28.2,16.5,0.0,0.0,11.7
2017-10-11,수요일,265175.5,2535.0,98.077,1835.23,1503.39,1294.35,845.9,17.5,20.3,14.5,0.0,4.0,5.800000000000001
2017-10-12,목요일,230581.6,2400.0,98.077,1835.65,1503.75,1294.79,846.21,12.3,14.5,10.7,0.0,20.4,3.8000000000000007
2017-10-13,금요일,196592.4,2257.0,98.077,1835.07,1504.14,1295.24,847.08,12.7,20.2,6.7,0.0,0.0,13.5
2017-10-14,토요일,221891.4,2245.0,98.077,1835.41,1504.48,1295.57,847.65,15.0,22.5,9.7,0.0,0.0,12.8
2017-10-15,일요일,0.0,0.0,98.077,1835.51,1504.73,1295.52,847.52,15.2,17.6,11.5,0.0,0.3,6.100000000000001
2017-10-16,월요일,202000.9,2327.0,98.077,1835.43,1505.13,1296.3,847.62,15.9,18.8,12.5,0.0,0.0,6.300000000000001
2017-10-17,화요일,177249.4,2386.0,98.077,1836.07,1505.46,1296.58,848.29,15.1,21.7,9.5,0.0,0.0,12.2
2017-10-18,수요일,167688.1,2350.0,98.077,1836.06,1505.53,1296.72,848.85,16.1,18.6,14.9,0.0,0.0,3.700000000000001
2017-10-19,목요일,146753.6,2161.0,98.077,1835.8,1505.79,1297.04,849.33,16.0,20.5,11.6,0.0,0.0,8.9
2017-10-20,금요일,160454.7,2078.0,98.077,1835.65,1506.0,1297.28,849.78,15.3,23.0,9.4,0.0,0.0,13.6
2017-10-21,토요일,146058.0,2059.0,98.077,1835.34,1506.18,1297.32,850.05,16.2,22.6,8.9,0.0,0.0,13.7
2017-10-22,일요일,0.0,0.0,98.077,1835.63,1506.32,1297.29,850.17,17.1,22.5,11.8,0.0,0.0,10.7
2017-10-23,월요일,137818.0,2241.0,98.077,1836.29,1506.44,1297.76,850.05,12.8,19.8,7.7,0.0,0.0,12.1
2017-10-24,화요일,97693.4,2195.0,98.077,1837.36,1506.61,1298.06,850.36,11.3,18.0,7.2,0.0,0.0,10.8
2017-10-25,수요일,88916.7,2166.0,98.077,1837.29,1506.74,1298.36,850.78,10.7,20.0,4.6,0.0,0.0,15.4
2017-10-26,목요일,104488.7,2196.0,98.077,1837.0,1506.88,1298.45,851.01,11.8,20.7,4.7,0.0,0.0,16.0
2017-10-27,금요일,89578.2,2010.0,98.077,1836.1,1507.0,1298.62,851.2,13.9,22.1,8.7,0.0,0.0,13.400000000000002
2017-10-28,토요일,87460.5,2129.0,98.077,1836.49,1507.12,1298.64,851.63,15.6,22.8,7.1,0.0,0.0,15.7
2017-10-29,일요일,0.0,0.0,98.077,1836.22,1507.24,1298.65,851.49,12.0,18.6,6.2,0.0,0.0,12.400000000000002
2017-10-30,월요일,72422.6,2185.0,98.077,1836.74,1507.5,1299.12,851.93,5.9,13.3,-0.2,0.0,0.0,13.5
2017-10-31,화요일,78938.0,2812.0,98.077,1836.41,1507.71,1299.33,852.46,7.0,17.9,-1.8,0.0,0.0,19.7
2017-11-01,수요일,60559.2,2232.0,97.347,1836.79,1508.62,1300.42,853.21,9.1,18.6,1.3,0.0,0.0,17.3
2017-11-02,목요일,61251.6,2076.0,97.347,1837.22,1508.95,1300.9,853.57,11.0,19.2,5.0,0.0,0.0,14.2
2017-11-03,금요일,53995.3,2110.0,97.347,1837.44,1509.35,1301.18,853.87,10.1,16.1,6.8,0.0,0.2,9.3
2017-11-04,토요일,59242.3,2145.0,97.347,1838.14,1509.82,1301.58,854.55,7.0,13.6,1.5,0.0,0.0,12.1
2017-11-05,일요일,0.0,0.0,97.347,1838.36,1510.06,1301.76,854.85,6.2,16.7,-1.0,0.0,0.0,17.7
2017-11-06,월요일,53023.6,2103.0,97.347,1838.04,1510.48,1302.67,855.13,8.8,19.7,-1.0,0.0,0.0,20.7
2017-11-07,화요일,37411.0,2196.0,97.347,1840.38,1512.06,1304.13,855.96,13.9,20.4,8.0,0.0,0.0,12.4
2017-11-08,수요일,40407.6,2021.0,97.347,1842.4,1513.34,1305.54,856.71,12.6,19.1,4.4,0.0,0.0,14.7
2017-11-09,목요일,37347.8,2090.0,97.347,1843.49,1514.43,1306.59,857.23,8.4,18.9,1.0,0.0,0.0,17.9
2017-11-10,금요일,36994.0,1823.0,97.347,1844.16,1515.57,1307.84,857.96,11.2,20.4,2.7,0.0,0.1,17.7
2017-11-11,토요일,37533.0,1897.0,97.347,1844.7,1516.76,1308.84,859.14,6.3,12.2,0.5,0.0,0.0,11.7
2017-11-12,일요일,0.0,0.0,97.347,1844.54,1517.56,1309.36,859.62,4.5,14.5,-1.7,0.0,0.0,16.2
2017-11-13,월요일,35616.0,1761.0,97.347,1844.8,1518.65,1310.79,860.53,7.0,15.0,0.1,0.0,0.0,14.9
2017-11-14,화요일,29696.0,1858.0,97.347,1847.47,1520.74,1312.47,861.63,7.5,14.4,1.0,0.0,0.0,13.4
2017-11-15,수요일,26925.8,1904.0,97.347,1850.48,1521.86,1313.66,862.75,3.9,11.1,-1.1,0.0,0.0,12.2
2017-11-16,목요일,21151.0,1766.0,97.347,1851.4,1522.81,1314.62,863.88,3.0,10.9,-2.7,0.0,0.0,13.6
2017-11-17,금요일,20308.0,1862.0,97.347,1850.5,1523.72,1315.54,865.15,5.8,14.1,-2.9,0.0,0.0,17.0
2017-11-18,토요일,22123.0,1878.0,97.347,1850.93,1524.64,1316.3,865.81,1.6,8.9,-3.7,0.0,0.0,12.6
2017-11-19,일요일,0.0,0.0,97.347,1851.52,1525.2,1316.65,866.54,0.9,6.5,-4.6,0.0,0.0,11.1
2017-11-20,월요일,25280.0,1920.0,97.347,1852.48,1525.97,1317.77,867.26,3.2,9.5,-2.4,0.0,0.0,11.9
2017-11-21,화요일,21526.5,2145.0,97.347,1853.12,1526.88,1318.76,868.08,3.0,10.8,-2.7,0.0,0.0,13.5
2017-11-22,수요일,14963.4,1890.0,97.347,1853.54,1527.6,1319.5,868.7,4.3,10.8,-0.7,0.0,0.0,11.5
2017-11-23,목요일,14112.8,2172.0,97.347,1853.82,1528.28,1320.24,869.73,-0.1,6.0,-3.1,0.0,2.9,9.1
2017-11-24,금요일,22245.9,1794.0,97.347,1852.33,1529.12,1321.02,870.77,0.7,7.3,-2.8,0.0,1.9,10.1
2017-11-25,토요일,12980.0,1846.0,97.347,1852.52,1529.99,1321.87,871.87,3.0,10.9,-4.1,0.0,0.0,15.0
2017-11-26,일요일,0.0,0.0,97.347,1852.52,1530.41,1322.11,872.22,5.0,13.5,-0.2,0.0,0.1,13.7
2017-11-27,월요일,18147.0,1813.0,97.347,1852.09,1531.27,1323.38,873.01,3.5,12.4,-3.7,0.0,0.0,16.1
2017-11-28,화요일,11702.8,2157.0,97.347,1852.94,1532.2,1324.24,873.75,6.8,14.3,-0.4,0.0,0.0,14.7
2017-11-29,수요일,11896.0,1873.0,97.347,1853.11,1533.11,1325.08,874.92,7.5,11.8,3.8,0.0,0.0,8.0
2017-11-30,목요일,28841.8,2860.0,97.347,1853.63,1533.76,1325.78,875.69,1.7,7.3,-2.7,0.0,0.0,10.0
2017-12-01,금요일,13859.4,1853.0,97.698,1853.66,1534.92,1327.06,877.04,-1.5,4.9,-6.1,0.0,0.0,11.0
2017-12-02,토요일,10952.0,1763.0,97.698,1853.97,1535.66,1327.66,877.9,0.8,7.8,-4.7,0.0,0.0,12.5
2017-12-03,일요일,0.0,0.0,97.698,1855.07,1536.08,1327.89,878.42,2.8,12.5,-4.3,0.0,0.0,16.8
2017-12-04,월요일,13363.0,1739.0,97.698,1854.84,1536.55,1328.63,879.07,1.7,5.6,-2.5,0.0,0.3,8.1
2017-12-05,화요일,11039.5,2254.0,97.698,1854.96,1536.83,1328.99,879.59,-2.3,2.8,-6.4,0.0,0.0,9.2
2017-12-06,수요일,12376.0,1540.0,97.698,1855.37,1537.35,1329.52,880.57,-0.7,6.9,-7.4,0.0,0.0,14.3
2017-12-07,목요일,7717.0,1935.0,97.698,1855.28,1537.85,1329.85,881.08,0.2,5.0,-3.8,0.0,0.6,8.8
2017-12-08,금요일,13530.0,1842.0,97.698,1855.95,1538.13,1330.2,881.62,-1.6,2.3,-5.9,0.0,0.0,8.2
2017-12-09,토요일,7340.8,1963.0,97.698,1856.24,1538.36,1330.31,881.83,-0.9,2.0,-5.7,0.0,0.0,7.7
2017-12-10,일요일,0.0,0.0,97.698,1855.72,1538.55,1330.33,882.22,2.8,7.0,-1.0,0.0,5.4,8.0
2017-12-11,월요일,8620.0,1778.0,97.698,1855.06,1538.86,1330.99,882.81,-2.5,2.0,-5.7,0.0,0.8,7.7
2017-12-12,화요일,6066.4,3026.0,97.698,1855.24,1539.28,1331.29,883.2,-6.4,-1.2,-11.1,0.0,0.0,9.9
2017-12-13,수요일,6286.4,1791.0,97.698,1854.39,1539.47,1331.57,883.87,-6.4,0.1,-11.4,0.0,0.0,11.5
2017-12-14,목요일,4256.0,1669.0,97.698,1854.78,1539.97,1332.08,884.4,-4.8,3.5,-12.5,0.0,0.0,16.0
2017-12-15,금요일,10947.0,2267.0,97.698,1855.45,1540.38,1332.49,884.92,-1.9,6.2,-9.0,0.0,0.0,15.2
2017-12-16,토요일,4938.8,2001.0,97.698,1855.17,1540.66,1332.66,885.26,-1.3,1.9,-4.8,0.0,0.0,6.699999999999999
2017-12-17,일요일,0.0,0.0,97.698,1855.18,1540.85,1332.68,885.43,-4.6,0.8,-9.9,0.0,0.0,10.7
2017-12-18,월요일,8150.0,1729.0,97.698,1855.17,1541.12,1333.36,885.86,-1.1,5.4,-9.2,0.0,0.0,14.6
2017-12-19,화요일,7196.0,2027.0,97.698,1855.53,1541.55,1333.75,886.49,-1.4,2.2,-7.0,0.0,0.0,9.2
2017-12-20,수요일,4120.0,1687.0,97.698,1856.4,1541.76,1333.99,886.84,-0.8,5.7,-7.2,0.0,0.0,12.9
2017-12-21,목요일,2782.6,1905.0,97.698,1856.41,1541.99,1334.31,886.93,-1.1,5.8,-5.5,0.0,0.0,11.3
2017-12-22,금요일,7622.2,2053.0,97.698,1856.79,1542.3,1334.57,887.29,-0.4,8.3,-6.8,0.0,0.0,15.1
2017-12-23,토요일,2138.0,2709.0,97.698,1856.14,1542.58,1334.72,887.41,1.9,10.9,-5.1,0.0,0.0,16.0
2017-12-24,일요일,0.0,0.0,97.698,1856.68,1542.77,1334.62,887.44,4.0,11.0,1.2,0.0,20.1,9.8
2017-12-25,월요일,7857.0,1719.0,97.698,1856.93,1542.87,1334.85,887.53,-0.1,3.1,-3.4,0.0,0.3,6.5
2017-12-26,화요일,1371.0,1895.0,97.698,1856.32,1542.99,1335.22,888.02,-1.4,4.0,-4.7,0.0,0.2,8.7
2017-12-27,수요일,6428.6,3048.0,97.698,1855.9,1543.24,1335.45,888.15,-4.1,1.2,-9.4,0.0,0.0,10.6
2017-12-28,목요일,4650.0,1464.0,97.698,1855.74,1543.52,1335.82,888.45,-1.6,4.7,-7.9,0.0,0.0,12.6
2017-12-29,금요일,6565.0,2203.0,97.698,1855.82,1543.74,1335.98,888.34,3.1,7.1,-2.7,0.0,0.0,9.8
2017-12-30,토요일,3225.0,1836.0,97.698,1856.28,1543.99,1336.12,888.44,2.5,6.1,-1.0,0.0,0.1,7.1
2017-12-31,일요일,0.0,0.0,97.698,1856.51,1544.11,1335.94,888.61,1.8,6.0,-3.1,0.0,0.4,9.1
2018-01-01,월요일,0.0,0.0,98.106,1856.95,1544.62,1336.4,888.77,-0.9,5.8,-6.0,0.0,0.0,11.8
2018-01-02,화요일,765.0,1333.0,98.106,1855.84,1544.93,1337.13,889.13,-0.7,5.5,-6.6,0.0,0.0,12.1
2018-01-03,수요일,3025.0,2797.0,98.106,1857.61,1545.28,1337.44,889.63,-1.9,2.3,-6.3,0.0,0.0,8.6
2018-01-04,목요일,5305.8,3096.0,98.106,1857.49,1545.57,1337.83,890.1,-1.7,2.3,-4.7,0.0,0.0,7.0
2018-01-05,금요일,1790.0,1813.0,98.106,1857.6,1546.36,1338.72,890.83,-0.4,3.9,-2.5,0.0,0.0,6.4
2018-01-06,토요일,1942.0,3250.0,98.106,1857.36,1546.89,1339.14,891.43,-0.3,6.5,-4.9,0.0,0.0,11.4
2018-01-07,일요일,0.0,0.0,98.106,1857.23,1547.13,1339.2,891.75,-0.8,5.2,-7.2,0.0,1.4,12.4
2018-01-08,월요일,969.2,2511.0,98.106,1856.8,1547.49,1339.89,892.08,2.0,4.2,0.8,0.0,4.0,3.4000000000000004
2018-01-09,화요일,2222.8,2726.0,98.106,1856.27,1547.8,1340.26,892.51,-1.7,1.5,-2.8,0.0,4.5,4.3
2018-01-10,수요일,2623.4,2534.0,98.106,1856.82,1548.16,1340.81,893.19,-3.9,-1.3,-7.3,0.0,5.6,6.0
2018-01-11,목요일,1432.2,1594.0,98.106,1856.75,1548.67,1341.37,893.92,-9.3,-5.4,-13.5,0.0,0.0,8.1
2018-01-12,금요일,1316.0,3643.0,98.106,1857.72,1549.23,1341.98,894.59,-10.8,-3.7,-16.4,0.0,0.0,12.7
2018-01-13,토요일,907.0,2076.0,98.106,1858.03,1549.76,1342.49,895.09,-4.6,3.0,-12.6,0.0,0.0,15.6
2018-01-14,일요일,0.0,0.0,98.106,1858.17,1550.16,1342.67,895.24,-1.4,6.9,-8.7,0.0,0.0,15.6
2018-01-15,월요일,1887.0,3645.0,98.106,1858.61,1550.69,1343.6,895.65,2.9,10.9,-0.7,0.0,0.0,11.6
2018-01-16,화요일,1524.2,3910.0,98.106,1859.43,1551.58,1344.49,896.46,2.6,5.4,-1.5,0.0,17.3,6.9
2018-01-17,수요일,180.4,4967.0,98.106,1860.38,1552.16,1345.19,897.08,4.1,6.1,2.8,0.0,5.2,3.3
2018-01-18,목요일,738.0,6341.0,98.106,1861.71,1552.73,1345.96,897.7,3.3,8.5,-1.8,0.0,0.0,10.3
2018-01-19,금요일,934.8,3816.0,98.106,1861.68,1553.32,1346.66,898.14,-0.1,7.4,-4.3,0.0,0.0,11.7
2018-01-20,토요일,1707.0,4469.0,98.106,1862.64,1553.92,1347.17,898.61,-0.4,8.5,-6.6,0.0,0.0,15.1
2018-01-21,일요일,0.0,0.0,98.106,1861.95,1554.19,1347.27,898.61,0.9,7.5,-5.0,0.0,0.0,12.5
2018-01-22,월요일,3129.8,2092.0,98.106,1862.46,1554.73,1348.26,899.07,3.4,8.5,-0.3,0.0,3.0,8.8
2018-01-23,화요일,984.0,3501.0,98.106,1862.29,1555.27,1348.97,899.77,-5.5,0.3,-8.7,0.0,0.0,9.0
2018-01-24,수요일,2595.0,5493.0,98.106,1863.61,1555.85,1349.88,900.58,-9.8,-6.0,-12.7,0.0,0.0,6.699999999999999
2018-01-25,목요일,0.0,0.0,98.106,1863.86,1556.44,1350.65,901.36,-9.4,-4.9,-13.2,0.0,0.0,8.299999999999999
2018-01-26,금요일,811.8,4603.0,98.106,1863.56,1557.14,1351.51,902.07,-10.2,-4.7,-13.9,0.0,0.0,9.2
2018-01-27,토요일,1080.0,1333.0,98.106,1863.86,1557.76,1352.14,902.61,-6.7,2.4,-15.0,0.0,0.0,17.4
2018-01-28,일요일,0.0,0.0,98.106,1863.36,1558.12,1352.37,902.78,-2.5,2.5,-5.3,0.0,0.0,7.8
2018-01-29,월요일,770.0,1184.0,98.106,1863.57,1558.67,1353.35,903.44,-5.7,-1.3,-10.3,0.0,0.0,9.0
2018-01-30,화요일,829.0,6008.0,98.106,1865.36,1559.63,1354.53,904.38,-6.0,1.1,-12.7,0.0,0.0,13.8
2018-01-31,수요일,934.8,3422.0,98.106,1866.19,1560.34,1355.49,904.9,-2.8,3.5,-9.5,0.0,0.0,13.0
2018-02-01,목요일,2676.0,3759.0,98.855,1867.26,1561.4,1356.76,905.78,-2.2,4.3,-7.7,0.0,0.0,12.0
2018-02-02,금요일,934.8,3460.0,98.855,1867.26,1562.05,1357.48,906.49,-4.3,3.9,-10.8,0.0,0.0,14.7
2018-02-03,토요일,442.8,4878.0,98.855,1867.14,1562.6,1357.98,907.0,-5.0,-1.9,-8.0,0.0,0.0,6.1
2018-02-04,일요일,0.0,0.0,98.855,1867.25,1562.8,1358.08,907.24,-7.3,-3.5,-10.4,0.0,0.0,6.9
2018-02-05,월요일,0.0,0.0,98.855,1867.11,1563.14,1358.81,907.74,-8.0,-2.2,-13.8,0.0,0.0,11.6
2018-02-06,화요일,3075.0,4282.0,98.855,1868.33,1563.9,1359.61,908.62,-8.1,-3.7,-13.7,0.0,0.0,10.0
2018-02-07,수요일,779.0,5289.0,98.855,1869.02,1564.38,1360.15,909.01,-7.0,1.0,-15.3,0.0,0.4,16.3
2018-02-08,목요일,3280.8,3485.0,98.855,1868.47,1564.8,1360.64,909.38,-3.7,6.7,-13.0,0.0,0.0,19.7
2018-02-09,금요일,0.0,0.0,98.855,1868.83,1565.11,1360.99,909.49,1.5,9.4,-5.7,0.0,0.0,15.1
2018-02-10,토요일,1744.8,3192.0,98.855,1869.78,1565.31,1361.07,909.58,0.5,6.2,-4.4,0.0,0.0,10.6
2018-02-11,일요일,0.0,0.0,98.855,1869.07,1565.34,1360.95,909.81,-3.9,-0.6,-6.7,0.0,2.7,6.1000000000000005
2018-02-12,월요일,885.0,2555.0,98.855,1869.59,1565.47,1361.39,910.29,-4.9,-1.0,-11.4,0.0,0.9,10.4
2018-02-13,화요일,5725.0,3373.0,98.855,1869.27,1565.51,1361.47,910.32,-2.0,4.6,-8.3,0.0,0.7,12.9
2018-02-14,수요일,0.0,0.0,98.855,1869.05,1565.72,1361.58,910.28,4.0,12.7,-5.3,0.0,0.0,18.0
2018-02-15,목요일,0.0,0.0,98.855,1868.01,1565.98,1361.65,910.39,1.9,8.0,-2.7,0.0,0.0,10.7
2018-02-16,금요일,0.0,0.0,98.855,1868.12,1566.02,1361.73,910.54,0.7,8.1,-4.4,0.0,0.0,12.5
2018-02-17,토요일,0.0,0.0,98.855,1867.37,1565.99,1361.76,910.51,-0.1,5.2,-5.4,0.0,0.0,10.6
2018-02-18,일요일,0.0,0.0,98.855,1865.6,1565.95,1361.69,910.4,1.2,9.2,-6.1,0.0,0.0,15.3
2018-02-19,월요일,0.0,0.0,98.855,1865.98,1565.76,1361.78,910.52,3.6,11.5,-1.7,0.0,0.0,13.2
2018-02-20,화요일,3772.0,4099.0,98.855,1865.81,1565.46,1361.47,910.41,2.6,10.2,-5.3,0.0,0.0,15.5
2018-02-21,수요일,2405.2,3219.0,98.855,1866.86,1565.06,1361.18,910.28,0.6,5.2,-4.7,0.0,0.0,9.9
2018-02-22,목요일,16.4,3293.0,98.855,1866.61,1564.67,1360.79,910.37,-1.0,7.4,-8.5,0.0,0.0,15.9
2018-02-23,금요일,1858.0,4267.0,98.855,1866.5,1564.48,1360.61,910.35,3.1,10.6,-4.5,0.0,0.0,15.1
2018-02-24,토요일,2002.0,4038.0,98.855,1866.79,1564.3,1360.53,910.28,4.0,11.6,-3.1,0.0,0.0,14.7
2018-02-25,일요일,0.0,0.0,98.855,1866.58,1564.23,1360.26,910.19,4.2,12.0,-2.5,0.0,0.0,14.5
2018-02-26,월요일,2220.6,3036.0,98.855,1866.7,1564.17,1360.47,910.25,3.3,14.0,-6.4,0.0,0.0,20.4
2018-02-27,화요일,1451.4,4169.0,98.855,1866.26,1564.07,1360.35,910.2,5.4,15.1,-3.5,0.0,0.0,18.6
2018-02-28,수요일,1221.6,3681.0,98.855,1865.75,1563.88,1360.18,910.1,5.7,10.4,2.8,0.0,16.0,7.6
2018-03-01,목요일,951.2,4556.0,98.751,1865.64,1563.68,1359.91,910.06,1.8,5.1,-3.0,0.0,1.1,8.1
2018-03-02,금요일,2706.0,3817.0,98.751,1866.35,1563.46,1359.86,910.05,1.4,11.4,-5.6,0.0,0.0,17.0
2018-03-03,토요일,3632.6,3809.0,98.751,1865.37,1563.15,1359.44,910.06,8.0,17.7,-2.3,0.0,0.0,20.0
2018-03-04,일요일,0.0,0.0,98.751,1864.33,1562.95,1359.13,909.94,13.7,18.5,7.8,0.0,9.7,10.7
2018-03-05,월요일,0.0,0.0,98.751,1863.63,1562.76,1359.14,909.93,8.4,15.4,4.0,0.0,6.9,11.4
2018-03-06,화요일,4600.2,3519.0,98.751,1863.61,1562.75,1359.18,909.93,7.0,14.7,0.8,0.0,0.0,13.9
2018-03-07,수요일,1294.2,3247.0,98.751,1863.82,1562.37,1358.81,909.7,5.2,9.3,2.6,0.0,7.6,6.700000000000001
2018-03-08,목요일,2172.8,3461.0,98.751,1864.29,1562.02,1358.4,909.65,3.1,5.2,1.3,0.0,17.6,3.9
2018-03-09,금요일,779.0,4249.0,98.751,1864.4,1561.53,1358.13,909.71,3.3,8.7,1.1,0.0,0.0,7.6
2018-03-10,토요일,3886.8,3375.0,98.751,1864.14,1561.12,1357.58,909.52,4.1,12.6,-1.9,0.0,0.0,14.5
2018-03-11,일요일,0.0,0.0,98.751,1863.95,1560.89,1357.24,909.5,6.0,15.3,-2.2,0.0,0.0,17.5
