date,요일,캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),캠벨얼리_거래량의_1주전_평균,캠벨얼리_가격의_1주전_평균,캠벨얼리_거래량의_2주전_평균,캠벨얼리_가격의_2주전_평균,계절
2018-03-05,월요일,0.0,0.0,2030.5666666666666,3844.6666666666665,2021.5454545454545,3816.7272727272725,1
2018-03-06,화요일,4600.2,3519.0,2030.5666666666666,3844.6666666666665,2021.5454545454545,3816.7272727272725,1
2018-03-07,수요일,1294.2,3247.0,2030.5666666666666,3844.6666666666665,2021.5454545454545,3816.7272727272725,1
2018-03-08,목요일,2172.8,3461.0,2030.5666666666666,3844.6666666666665,2021.5454545454545,3816.7272727272725,1
2018-03-09,금요일,779.0,4249.0,2030.5666666666666,3844.6666666666665,2021.5454545454545,3816.7272727272725,1
2018-03-10,토요일,3886.8,3375.0,2030.5666666666666,3844.6666666666665,2021.5454545454545,3816.7272727272725,1
2018-03-11,일요일,0.0,0.0,2030.5666666666666,3844.6666666666665,2021.5454545454545,3816.7272727272725,1
2018-03-12,월요일,0.0,0.0,2546.6,3570.2,2265.1272727272726,3719.909090909091,1
2018-03-13,화요일,4370.6,3819.0,2546.6,3570.2,2265.1272727272726,3719.909090909091,1
2018-03-14,수요일,3542.4,2973.0,2546.6,3570.2,2265.1272727272726,3719.909090909091,1
2018-03-15,목요일,3698.2,4156.0,2546.6,3570.2,2265.1272727272726,3719.909090909091,1
2018-03-16,금요일,1484.2,4450.0,2546.6,3570.2,2265.1272727272726,3719.909090909091,1
2018-03-17,토요일,3690.0,3692.0,2546.6,3570.2,2265.1272727272726,3719.909090909091,1
2018-03-18,일요일,0.0,0.0,2546.6,3570.2,2265.1272727272726,3719.909090909091,1
2018-03-19,월요일,729.8,3855.0,3357.0800000000004,3818.0,2951.84,3694.1,1
2018-03-20,화요일,5198.8,3972.0,3357.0800000000004,3818.0,2951.84,3694.1,1
2018-03-21,수요일,3017.6,3680.0,3357.0800000000004,3818.0,2951.84,3694.1,1
2018-03-22,목요일,738.0,4453.0,3357.0800000000004,3818.0,2951.84,3694.1,1
2018-03-23,금요일,1541.6,3936.0,3357.0800000000004,3818.0,2951.84,3694.1,1
2018-03-24,토요일,5526.8,3748.0,3357.0800000000004,3818.0,2951.84,3694.1,1
2018-03-25,일요일,0.0,0.0,3357.0800000000004,3818.0,2951.84,3694.1,1
2018-03-26,월요일,3845.8,4077.0,2792.1000000000004,3940.6666666666665,3048.909090909091,3884.909090909091,1
2018-03-27,화요일,4879.0,3760.0,2792.1000000000004,3940.6666666666665,3048.909090909091,3884.909090909091,1
2018-03-28,수요일,1189.0,3990.0,2792.1000000000004,3940.6666666666665,3048.909090909091,3884.909090909091,1
2018-03-29,목요일,6937.2,3477.0,2792.1000000000004,3940.6666666666665,3048.909090909091,3884.909090909091,1
2018-03-30,금요일,2755.2,4037.0,2792.1000000000004,3940.6666666666665,3048.909090909091,3884.909090909091,1
2018-03-31,토요일,4779.8,3413.0,2792.1000000000004,3940.6666666666665,3048.909090909091,3884.909090909091,1
2018-04-01,일요일,0.0,0.0,2792.1000000000004,3940.6666666666665,3048.909090909091,3884.909090909091,1
2018-04-02,월요일,4854.4,3840.0,4064.3333333333335,3792.3333333333335,3428.2166666666667,3866.5,1
2018-04-03,화요일,3690.0,4146.0,4064.3333333333335,3792.3333333333335,3428.2166666666667,3866.5,1
2018-04-04,수요일,2501.0,4074.0,4064.3333333333335,3792.3333333333335,3428.2166666666667,3866.5,1
2018-04-05,목요일,3460.4,3294.0,4064.3333333333335,3792.3333333333335,3428.2166666666667,3866.5,1
2018-04-06,금요일,2607.6,2851.0,4064.3333333333335,3792.3333333333335,3428.2166666666667,3866.5,1
2018-04-07,토요일,4477.2,3072.0,4064.3333333333335,3792.3333333333335,3428.2166666666667,3866.5,1
2018-04-08,일요일,0.0,0.0,4064.3333333333335,3792.3333333333335,3428.2166666666667,3866.5,1
2018-04-09,월요일,4059.0,3969.0,3598.433333333333,3546.1666666666665,3831.383333333333,3669.25,1
2018-04-10,화요일,4616.6,3882.0,3598.433333333333,3546.1666666666665,3831.383333333333,3669.25,1
2018-04-11,수요일,1787.6,3110.0,3598.433333333333,3546.1666666666665,3831.383333333333,3669.25,1
2018-04-12,목요일,6232.0,3647.0,3598.433333333333,3546.1666666666665,3831.383333333333,3669.25,1
2018-04-13,금요일,5756.4,3386.0,3598.433333333333,3546.1666666666665,3831.383333333333,3669.25,1
2018-04-14,토요일,3772.4,4248.0,3598.433333333333,3546.1666666666665,3831.383333333333,3669.25,1
2018-04-15,일요일,0.0,0.0,3598.433333333333,3546.1666666666665,3831.383333333333,3669.25,1
2018-04-16,월요일,4469.0,3935.0,4370.666666666667,3707.0,3984.5499999999997,3626.5833333333335,1
2018-04-17,화요일,4395.2,4407.0,4370.666666666667,3707.0,3984.5499999999997,3626.5833333333335,1
2018-04-18,수요일,475.6,3028.0,4370.666666666667,3707.0,3984.5499999999997,3626.5833333333335,1
2018-04-19,목요일,3690.0,4141.0,4370.666666666667,3707.0,3984.5499999999997,3626.5833333333335,1
2018-04-20,금요일,3936.0,3672.0,4370.666666666667,3707.0,3984.5499999999997,3626.5833333333335,1
2018-04-21,토요일,2935.6,4520.0,4370.666666666667,3707.0,3984.5499999999997,3626.5833333333335,1
2018-04-22,일요일,0.0,0.0,4370.666666666667,3707.0,3984.5499999999997,3626.5833333333335,1
2018-04-23,월요일,1869.6,4042.0,3316.9,3950.5,3843.783333333333,3828.75,1
2018-04-24,화요일,1697.4,3839.0,3316.9,3950.5,3843.783333333333,3828.75,1
2018-04-25,수요일,3148.8,3878.0,3316.9,3950.5,3843.783333333333,3828.75,1
2018-04-26,목요일,1722.0,3846.0,3316.9,3950.5,3843.783333333333,3828.75,1
2018-04-27,금요일,2984.8,4380.0,3316.9,3950.5,3843.783333333333,3828.75,1
2018-04-28,토요일,3460.4,4179.0,3316.9,3950.5,3843.783333333333,3828.75,1
2018-04-29,일요일,0.0,0.0,3316.9,3950.5,3843.783333333333,3828.75,1
2018-04-30,월요일,4201.6,4506.0,2480.4999999999995,4027.3333333333335,2898.7000000000003,3988.9166666666665,1
2018-05-01,화요일,3173.4,4288.0,2480.4999999999995,4027.3333333333335,2898.7000000000003,3988.9166666666665,1
2018-05-02,수요일,1772.8,4790.0,2480.4999999999995,4027.3333333333335,2898.7000000000003,3988.9166666666665,1
2018-05-03,목요일,4292.2,3997.0,2480.4999999999995,4027.3333333333335,2898.7000000000003,3988.9166666666665,1
2018-05-04,금요일,3396.4,4230.0,2480.4999999999995,4027.3333333333335,2898.7000000000003,3988.9166666666665,1
2018-05-05,토요일,2640.4,3594.0,2480.4999999999995,4027.3333333333335,2898.7000000000003,3988.9166666666665,1
2018-05-06,일요일,0.0,0.0,2480.4999999999995,4027.3333333333335,2898.7000000000003,3988.9166666666665,1
2018-05-07,월요일,2023.4,4975.0,3246.1333333333337,4234.166666666667,2863.316666666667,4130.75,1
2018-05-08,화요일,4920.0,4324.0,3246.1333333333337,4234.166666666667,2863.316666666667,4130.75,1
2018-05-09,수요일,5078.4,3896.0,3246.1333333333337,4234.166666666667,2863.316666666667,4130.75,1
2018-05-10,목요일,2993.0,4496.0,3246.1333333333337,4234.166666666667,2863.316666666667,4130.75,1
2018-05-11,금요일,4573.6,4186.0,3246.1333333333337,4234.166666666667,2863.316666666667,4130.75,1
2018-05-12,토요일,3794.6,3880.0,3246.1333333333337,4234.166666666667,2863.316666666667,4130.75,1
2018-05-13,일요일,0.0,0.0,3246.1333333333337,4234.166666666667,2863.316666666667,4130.75,1
2018-05-14,월요일,4902.8,3487.0,3897.1666666666665,4292.833333333333,3571.65,4263.5,1
2018-05-15,화요일,4434.2,3400.0,3897.1666666666665,4292.833333333333,3571.65,4263.5,1
2018-05-16,수요일,1180.8,3003.0,3897.1666666666665,4292.833333333333,3571.65,4263.5,1
2018-05-17,목요일,120.0,11583.0,3897.1666666666665,4292.833333333333,3571.65,4263.5,1
2018-05-18,금요일,2093.6,4345.0,3897.1666666666665,4292.833333333333,3571.65,4263.5,1
2018-05-19,토요일,1473.8,4643.0,3897.1666666666665,4292.833333333333,3571.65,4263.5,1
2018-05-20,일요일,0.0,0.0,3897.1666666666665,4292.833333333333,3571.65,4263.5,1
2018-05-21,월요일,3366.4,4671.0,2367.5333333333333,5076.833333333333,3132.3500000000004,4684.833333333333,1
2018-05-22,화요일,4038.6,4537.0,2367.5333333333333,5076.833333333333,3132.3500000000004,4684.833333333333,1
2018-05-23,수요일,3292.6,5175.0,2367.5333333333333,5076.833333333333,3132.3500000000004,4684.833333333333,1
2018-05-24,목요일,2612.8,3867.0,2367.5333333333333,5076.833333333333,3132.3500000000004,4684.833333333333,1
2018-05-25,금요일,5081.6,5480.0,2367.5333333333333,5076.833333333333,3132.3500000000004,4684.833333333333,1
2018-05-26,토요일,2597.4,5056.0,2367.5333333333333,5076.833333333333,3132.3500000000004,4684.833333333333,1
2018-05-27,일요일,0.0,0.0,2367.5333333333333,5076.833333333333,3132.3500000000004,4684.833333333333,1
2018-05-28,월요일,3973.4,4089.0,3498.2333333333336,4797.666666666667,2932.883333333333,4937.25,1
2018-05-29,화요일,4119.6,5305.0,3498.2333333333336,4797.666666666667,2932.883333333333,4937.25,1
2018-05-30,수요일,2957.8,4290.0,3498.2333333333336,4797.666666666667,2932.883333333333,4937.25,1
2018-05-31,목요일,2379.8,3678.0,3498.2333333333336,4797.666666666667,2932.883333333333,4937.25,1
2018-06-01,금요일,3131.8,5351.0,3498.2333333333336,4797.666666666667,2932.883333333333,4937.25,2
2018-06-02,토요일,2313.6,7048.0,3498.2333333333336,4797.666666666667,2932.883333333333,4937.25,2
2018-06-03,일요일,0.0,0.0,3498.2333333333336,4797.666666666667,2932.883333333333,4937.25,2
2018-06-04,월요일,3783.0,8984.0,3145.9999999999995,4960.166666666667,3322.116666666667,4878.916666666667,2
2018-06-05,화요일,5132.6,6081.0,3145.9999999999995,4960.166666666667,3322.116666666667,4878.916666666667,2
2018-06-06,수요일,5889.2,6454.0,3145.9999999999995,4960.166666666667,3322.116666666667,4878.916666666667,2
2018-06-07,목요일,4541.6,5868.0,3145.9999999999995,4960.166666666667,3322.116666666667,4878.916666666667,2
2018-06-08,금요일,4697.0,8135.0,3145.9999999999995,4960.166666666667,3322.116666666667,4878.916666666667,2
2018-06-09,토요일,7288.8,6034.0,3145.9999999999995,4960.166666666667,3322.116666666667,4878.916666666667,2
2018-06-10,일요일,0.0,0.0,3145.9999999999995,4960.166666666667,3322.116666666667,4878.916666666667,2
2018-06-11,월요일,7078.8,6908.0,5222.033333333334,6926.0,4184.016666666666,5943.083333333333,2
2018-06-12,화요일,7927.6,5869.0,5222.033333333334,6926.0,4184.016666666666,5943.083333333333,2
2018-06-13,수요일,8203.0,6060.0,5222.033333333334,6926.0,4184.016666666666,5943.083333333333,2
2018-06-14,목요일,7784.8,6782.0,5222.033333333334,6926.0,4184.016666666666,5943.083333333333,2
2018-06-15,금요일,7778.0,7001.0,5222.033333333334,6926.0,4184.016666666666,5943.083333333333,2
2018-06-16,토요일,8315.4,7066.0,5222.033333333334,6926.0,4184.016666666666,5943.083333333333,2
2018-06-17,일요일,0.0,0.0,5222.033333333334,6926.0,4184.016666666666,5943.083333333333,2
2018-06-18,월요일,13797.6,6389.0,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,2
2018-06-19,화요일,10753.4,6419.0,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,2
2018-06-20,수요일,11242.8,5989.0,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,2
2018-06-21,목요일,12479.8,5815.0,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,2
2018-06-22,금요일,14787.0,5865.0,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,2
2018-06-23,토요일,17513.4,5421.0,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,2
2018-06-24,일요일,0.0,0.0,7847.933333333333,6614.333333333333,6534.983333333333,6770.166666666667,2
2018-06-25,월요일,22587.0,5571.0,13429.0,5983.0,10638.466666666667,6298.666666666667,2
2018-06-26,화요일,19211.0,5292.0,13429.0,5983.0,10638.466666666667,6298.666666666667,2
2018-06-27,수요일,16721.0,4750.0,13429.0,5983.0,10638.466666666667,6298.666666666667,2
2018-06-28,목요일,18779.0,5019.0,13429.0,5983.0,10638.466666666667,6298.666666666667,2
2018-06-29,금요일,22938.0,4877.0,13429.0,5983.0,10638.466666666667,6298.666666666667,2
2018-06-30,토요일,30781.2,4737.0,13429.0,5983.0,10638.466666666667,6298.666666666667,2
2018-07-01,일요일,0.0,0.0,13429.0,5983.0,10638.466666666667,6298.666666666667,2
2018-07-02,월요일,24726.8,4957.0,21836.2,5041.0,17632.600000000002,5512.0,2
2018-07-03,화요일,27527.6,5361.0,21836.2,5041.0,17632.600000000002,5512.0,2
2018-07-04,수요일,34479.6,5080.0,21836.2,5041.0,17632.600000000002,5512.0,2
2018-07-05,목요일,42582.0,4901.0,21836.2,5041.0,17632.600000000002,5512.0,2
2018-07-06,금요일,49905.0,4880.0,21836.2,5041.0,17632.600000000002,5512.0,2
2018-07-07,토요일,59835.0,4792.0,21836.2,5041.0,17632.600000000002,5512.0,2
2018-07-08,일요일,0.0,0.0,21836.2,5041.0,17632.600000000002,5512.0,2
2018-07-09,월요일,67759.0,4903.0,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,2
2018-07-10,화요일,54799.0,4859.0,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,2
2018-07-11,수요일,67697.0,4816.0,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,2
2018-07-12,목요일,69425.0,4546.0,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,2
2018-07-13,금요일,80562.0,4659.0,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,2
2018-07-14,토요일,92841.0,4703.0,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,2
2018-07-15,일요일,0.0,0.0,39842.666666666664,4995.166666666667,30839.433333333334,5018.083333333333,2
2018-07-16,월요일,126442.0,4662.0,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,2
2018-07-17,화요일,117333.0,4449.0,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,2
2018-07-18,수요일,106387.0,4257.0,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,2
2018-07-19,목요일,113386.0,4172.0,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,2
2018-07-20,금요일,112236.0,4084.0,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,2
2018-07-21,토요일,147078.0,4072.0,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,2
2018-07-22,일요일,0.0,0.0,72180.5,4747.666666666667,56011.583333333336,4871.416666666667,2
2018-07-23,월요일,166165.0,4066.0,120477.0,4282.666666666667,96328.75,4515.166666666667,2
2018-07-24,화요일,153772.0,4041.0,120477.0,4282.666666666667,96328.75,4515.166666666667,2
2018-07-25,수요일,165716.0,3993.0,120477.0,4282.666666666667,96328.75,4515.166666666667,2
2018-07-26,목요일,181472.0,3885.0,120477.0,4282.666666666667,96328.75,4515.166666666667,2
2018-07-27,금요일,206675.0,3982.0,120477.0,4282.666666666667,96328.75,4515.166666666667,2
2018-07-28,토요일,227316.0,3835.0,120477.0,4282.666666666667,96328.75,4515.166666666667,2
2018-07-29,일요일,0.0,0.0,120477.0,4282.666666666667,96328.75,4515.166666666667,2
2018-07-30,월요일,270887.0,3716.0,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,2
2018-07-31,화요일,262773.0,3456.0,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,2
2018-08-01,수요일,274129.0,3483.0,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,2
2018-08-02,목요일,297469.5,3397.0,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,2
2018-08-03,금요일,356144.0,3597.0,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,2
2018-08-04,토요일,180614.0,3511.0,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,2
2018-08-05,일요일,0.0,0.0,183519.33333333334,3967.0,151998.16666666666,4124.833333333333,2
2018-08-06,월요일,465972.5,3361.0,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,2
2018-08-07,화요일,405518.0,3212.0,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,2
2018-08-08,수요일,384814.0,3186.0,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,2
2018-08-09,목요일,401835.0,3124.0,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,2
2018-08-10,금요일,415856.0,3264.0,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,2
2018-08-11,토요일,417906.5,3620.0,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,2
2018-08-12,일요일,0.0,0.0,273669.4166666667,3526.6666666666665,228594.375,3746.8333333333335,2
2018-08-13,월요일,561412.0,3536.0,415317.0,3294.5,344493.2083333333,3410.5833333333335,2
2018-08-14,화요일,506824.4,3529.0,415317.0,3294.5,344493.2083333333,3410.5833333333335,2
2018-08-15,수요일,503980.0,3458.0,415317.0,3294.5,344493.2083333333,3410.5833333333335,2
2018-08-16,목요일,540505.4,3372.0,415317.0,3294.5,344493.2083333333,3410.5833333333335,2
2018-08-17,금요일,482732.6,3616.0,415317.0,3294.5,344493.2083333333,3410.5833333333335,2
2018-08-18,토요일,536889.0,3683.0,415317.0,3294.5,344493.2083333333,3410.5833333333335,2
2018-08-19,일요일,0.0,0.0,415317.0,3294.5,344493.2083333333,3410.5833333333335,2
2018-08-20,월요일,719416.0,3479.0,522057.23333333334,3532.3333333333335,468687.11666666664,3413.4166666666665,2
2018-08-21,화요일,698045.5,3260.0,522057.23333333334,3532.3333333333335,468687.11666666664,3413.4166666666665,2
2018-08-22,수요일,754875.0,2953.0,522057.23333333334,3532.3333333333335,468687.11666666664,3413.4166666666665,2
2018-08-23,목요일,640197.0,2932.0,522057.23333333334,3532.3333333333335,468687.11666666664,3413.4166666666665,2
2018-08-24,금요일,307047.0,3271.0,522057.23333333334,3532.3333333333335,468687.11666666664,3413.4166666666665,2
2018-08-25,토요일,369756.0,3764.0,522057.23333333334,3532.3333333333335,468687.11666666664,3413.4166666666665,2
2018-08-26,일요일,0.0,0.0,522057.23333333334,3532.3333333333335,468687.11666666664,3413.4166666666665,2
2018-08-27,월요일,683837.0,3557.0,581556.0833333334,3276.5,551806.6583333333,3404.4166666666665,2
2018-08-28,화요일,413997.0,3686.0,581556.0833333334,3276.5,551806.6583333333,3404.4166666666665,2
2018-08-29,수요일,621015.0,3208.0,581556.0833333334,3276.5,551806.6583333333,3404.4166666666665,2
2018-08-30,목요일,825536.0,2789.0,581556.0833333334,3276.5,551806.6583333333,3404.4166666666665,2
2018-08-31,금요일,779898.5,2689.0,581556.0833333334,3276.5,551806.6583333333,3404.4166666666665,2
2018-09-01,토요일,718495.0,2846.0,581556.0833333334,3276.5,551806.6583333333,3404.4166666666665,3
2018-09-02,일요일,0.0,0.0,581556.0833333334,3276.5,551806.6583333333,3404.4166666666665,3
2018-09-03,월요일,1010022.0,2918.0,673796.4166666666,3129.1666666666665,627676.25,3202.8333333333335,3
2018-09-04,화요일,761745.0,2784.0,673796.4166666666,3129.1666666666665,627676.25,3202.8333333333335,3
2018-09-05,수요일,737535.0,2865.0,673796.4166666666,3129.1666666666665,627676.25,3202.8333333333335,3
2018-09-06,목요일,851470.0,2841.0,673796.4166666666,3129.1666666666665,627676.25,3202.8333333333335,3
2018-09-07,금요일,820396.5,2899.0,673796.4166666666,3129.1666666666665,627676.25,3202.8333333333335,3
2018-09-08,토요일,746330.0,3099.0,673796.4166666666,3129.1666666666665,627676.25,3202.8333333333335,3
2018-09-09,일요일,0.0,0.0,673796.4166666666,3129.1666666666665,627676.25,3202.8333333333335,3
2018-09-10,월요일,927118.0,3196.0,821249.75,2901.0,747523.0833333334,3015.0833333333335,3
2018-09-11,화요일,814759.0,3199.0,821249.75,2901.0,747523.0833333334,3015.0833333333335,3
2018-09-12,수요일,835622.0,3191.0,821249.75,2901.0,747523.0833333334,3015.0833333333335,3
2018-09-13,목요일,788023.0,3186.0,821249.75,2901.0,747523.0833333334,3015.0833333333335,3
2018-09-14,금요일,783784.0,3152.0,821249.75,2901.0,747523.0833333334,3015.0833333333335,3
2018-09-15,토요일,714230.5,3216.0,821249.75,2901.0,747523.0833333334,3015.0833333333335,3
2018-09-16,일요일,1485.0,3263.0,821249.75,2901.0,747523.0833333334,3015.0833333333335,3
2018-09-17,월요일,875290.0,3257.0,695003.0714285715,3200.4285714285716,753270.7692307692,3062.230769230769,3
2018-09-18,화요일,700498.0,3209.0,695003.0714285715,3200.4285714285716,753270.7692307692,3062.230769230769,3
2018-09-19,수요일,751829.0,3268.0,695003.0714285715,3200.4285714285716,753270.7692307692,3062.230769230769,3
2018-09-20,목요일,702931.6,3361.0,695003.0714285715,3200.4285714285716,753270.7692307692,3062.230769230769,3
2018-09-21,금요일,713636.0,3431.0,695003.0714285715,3200.4285714285716,753270.7692307692,3062.230769230769,3
2018-09-22,토요일,635244.0,3484.0,695003.0714285715,3200.4285714285716,753270.7692307692,3062.230769230769,3
2018-09-23,일요일,44600.0,4289.0,695003.0714285715,3200.4285714285716,753270.7692307692,3062.230769230769,3
2018-09-24,월요일,0.0,0.0,632004.0857142856,3471.285714285714,663503.5785714285,3335.8571428571427,3
2018-09-25,화요일,0.0,0.0,632004.0857142856,3471.285714285714,663503.5785714285,3335.8571428571427,3
2018-09-26,수요일,0.0,0.0,632004.0857142856,3471.285714285714,663503.5785714285,3335.8571428571427,3
2018-09-27,목요일,309006.0,3696.0,632004.0857142856,3471.285714285714,663503.5785714285,3335.8571428571427,3
2018-09-28,금요일,398544.5,3458.0,632004.0857142856,3471.285714285714,663503.5785714285,3335.8571428571427,3
2018-09-29,토요일,439324.0,3436.0,632004.0857142856,3471.285714285714,663503.5785714285,3335.8571428571427,3
2018-09-30,일요일,0.0,0.0,632004.0857142856,3471.285714285714,663503.5785714285,3335.8571428571427,3
2018-10-01,월요일,480189.0,3170.0,382291.5,3530.0,557090.3099999999,3488.9,3
2018-10-02,화요일,302001.0,2974.0,382291.5,3530.0,557090.3099999999,3488.9,3
2018-10-03,수요일,299254.5,2844.0,382291.5,3530.0,557090.3099999999,3488.9,3
2018-10-04,목요일,256953.0,2817.0,382291.5,3530.0,557090.3099999999,3488.9,3
2018-10-05,금요일,224923.0,2799.0,382291.5,3530.0,557090.3099999999,3488.9,3
2018-10-06,토요일,137965.4,2824.0,382291.5,3530.0,557090.3099999999,3488.9,3
2018-10-07,일요일,0.0,0.0,382291.5,3530.0,557090.3099999999,3488.9,3
2018-10-08,월요일,219732.0,3178.0,283547.64999999997,2904.6666666666665,316462.26666666666,3113.1111111111113,3
2018-10-09,화요일,153323.0,3326.0,283547.64999999997,2904.6666666666665,316462.26666666666,3113.1111111111113,3
2018-10-10,수요일,156315.0,3480.0,283547.64999999997,2904.6666666666665,316462.26666666666,3113.1111111111113,3
2018-10-11,목요일,134395.0,3577.0,283547.64999999997,2904.6666666666665,316462.26666666666,3113.1111111111113,3
2018-10-12,금요일,139763.4,3632.0,283547.64999999997,2904.6666666666665,316462.26666666666,3113.1111111111113,3
2018-10-13,토요일,116273.0,3555.0,283547.64999999997,2904.6666666666665,316462.26666666666,3113.1111111111113,3
2018-10-14,일요일,0.0,0.0,283547.64999999997,2904.6666666666665,316462.26666666666,3113.1111111111113,3
2018-10-15,월요일,117579.8,3610.0,153300.23333333334,3458.0,218423.94166666665,3181.3333333333335,3
2018-10-16,화요일,74403.4,3642.0,153300.23333333334,3458.0,218423.94166666665,3181.3333333333335,3
2018-10-17,수요일,83921.8,3533.0,153300.23333333334,3458.0,218423.94166666665,3181.3333333333335,3
2018-10-18,목요일,73404.0,3527.0,153300.23333333334,3458.0,218423.94166666665,3181.3333333333335,3
2018-10-19,금요일,72997.6,3494.0,153300.23333333334,3458.0,218423.94166666665,3181.3333333333335,3
2018-10-20,토요일,63499.0,3506.0,153300.23333333334,3458.0,218423.94166666665,3181.3333333333335,3
2018-10-21,일요일,0.0,0.0,153300.23333333334,3458.0,218423.94166666665,3181.3333333333335,3
2018-10-22,월요일,51255.6,3593.0,80967.59999999999,3552.0,117133.91666666669,3505.0,3
2018-10-23,화요일,35556.2,3666.0,80967.59999999999,3552.0,117133.91666666669,3505.0,3
2018-10-24,수요일,36953.0,3659.0,80967.59999999999,3552.0,117133.91666666669,3505.0,3
2018-10-25,목요일,26382.8,3631.0,80967.59999999999,3552.0,117133.91666666669,3505.0,3
2018-10-26,금요일,30140.6,3634.0,80967.59999999999,3552.0,117133.91666666669,3505.0,3
2018-10-27,토요일,16855.0,3831.0,80967.59999999999,3552.0,117133.91666666669,3505.0,3
2018-10-28,일요일,0.0,0.0,80967.59999999999,3552.0,117133.91666666669,3505.0,3
2018-10-29,월요일,26152.4,3758.0,32857.2,3669.0,56912.399999999994,3610.5,3
2018-10-30,화요일,16346.6,3842.0,32857.2,3669.0,56912.399999999994,3610.5,3
2018-10-31,수요일,36023.4,4827.0,32857.2,3669.0,56912.399999999994,3610.5,3
2018-11-01,목요일,11232.0,4368.0,32857.2,3669.0,56912.399999999994,3610.5,3
2018-11-02,금요일,10760.6,4162.0,32857.2,3669.0,56912.399999999994,3610.5,3
2018-11-03,토요일,12096.0,4000.0,32857.2,3669.0,56912.399999999994,3610.5,3
2018-11-04,일요일,0.0,0.0,32857.2,3669.0,56912.399999999994,3610.5,3
2018-11-05,월요일,9215.6,4460.0,18768.5,4159.5,25812.849999999995,3914.25,3
2018-11-06,화요일,10878.8,4230.0,18768.5,4159.5,25812.849999999995,3914.25,3
2018-11-07,수요일,6147.0,4573.0,18768.5,4159.5,25812.849999999995,3914.25,3
2018-11-08,목요일,4052.0,5423.0,18768.5,4159.5,25812.849999999995,3914.25,3
2018-11-09,금요일,5406.0,3862.0,18768.5,4159.5,25812.849999999995,3914.25,3
2018-11-10,토요일,4887.0,3831.0,18768.5,4159.5,25812.849999999995,3914.25,3
2018-11-11,일요일,0.0,0.0,18768.5,4159.5,25812.849999999995,3914.25,3
2018-11-12,월요일,4243.0,4630.0,6764.400000000001,4396.5,12766.449999999999,4278.0,3
2018-11-13,화요일,3407.4,5011.0,6764.400000000001,4396.5,12766.449999999999,4278.0,3
2018-11-14,수요일,8600.8,4203.0,6764.400000000001,4396.5,12766.449999999999,4278.0,3
2018-11-15,목요일,3000.2,4843.0,6764.400000000001,4396.5,12766.449999999999,4278.0,3
2018-11-16,금요일,3390.2,4659.0,6764.400000000001,4396.5,12766.449999999999,4278.0,3
2018-11-17,토요일,1515.0,3925.0,6764.400000000001,4396.5,12766.449999999999,4278.0,3
2018-11-18,일요일,0.0,0.0,6764.400000000001,4396.5,12766.449999999999,4278.0,3
2018-11-19,월요일,3944.6,4493.0,4026.1,4545.166666666667,5395.25,4470.833333333333,3
2018-11-20,화요일,6135.8,4501.0,4026.1,4545.166666666667,5395.25,4470.833333333333,3
2018-11-21,수요일,3231.4,3508.0,4026.1,4545.166666666667,5395.25,4470.833333333333,3
2018-11-22,목요일,2177.0,4302.0,4026.1,4545.166666666667,5395.25,4470.833333333333,3
2018-11-23,금요일,2870.4,5965.0,4026.1,4545.166666666667,5395.25,4470.833333333333,3
2018-11-24,토요일,1387.4,2937.0,4026.1,4545.166666666667,5395.25,4470.833333333333,3
2018-11-25,일요일,0.0,0.0,4026.1,4545.166666666667,5395.25,4470.833333333333,3
2018-11-26,월요일,6491.0,5249.0,3291.1000000000004,4284.333333333333,3658.6000000000004,4414.75,3
